gene_name	enhancer_class	log2FC	padj
Naaladl1	Stable	0.281088	0.792513
Naaladl1	Stable	0.281088	0.792513
Naaladl1	Stable	0.281088	0.792513
Naaladl2	K119ub_Only	-0.455454	0.005522
Naaladl2	K119ub_Only	-0.455454	0.005522
Naaladl2	K119ub_Only	-0.455454	0.005522
Naaladl2	Stable	-0.455454	0.005522
Naaladl2	Stable	-0.455454	0.005522
Naaladl2	Stable	-0.455454	0.005522
Naaladl2	Stable	-0.455454	0.005522
Naaladl2	Stable	-0.455454	0.005522
Naaladl2	Stable	-0.455454	0.005522
Nab1	Stable	-0.616591	2e-06
Nab1	K119ub_Only	-0.616591	2e-06
Nab1	Activity_Lost	-0.616591	2e-06
Nab1	Stable	-0.616591	2e-06
Nab1	Activity_Lost	-0.616591	2e-06
Nab1	Stable	-0.616591	2e-06
Nab1	Stable	-0.616591	2e-06
Nab1	Stable	-0.616591	2e-06
Nab1	Activity_Lost	-0.616591	2e-06
Nabp1	Activity_Lost	-0.748615	0.000122
Nabp1	Stable	-0.748615	0.000122
Nabp1	Stable	-0.748615	0.000122
Nabp1	Stable	-0.748615	0.000122
Nabp2	Stable	0.19915	0.633057
Nabp2	Stable	0.19915	0.633057
Nacc2	Stable	0.099532	0.604259
Nadk	Stable	0.151118	0.320972
Nadk	Stable	0.151118	0.320972
Nadsyn1	Stable	-0.377193	0.055946
Nae1	Stable	0.275908	0.016052
Nae1	Stable	0.275908	0.016052
Nae1	Stable	0.275908	0.016052
Nae1	Stable	0.275908	0.016052
Nae1	Stable	0.275908	0.016052
Naf1	Stable	0.290809	0.122537
Nagk	Stable	-0.005298	0.993526
Naglu	Stable	-0.170787	0.73652
Nampt	Activity_Lost	-0.491953	0.000122
Nanos1	Stable	0.132134	0.729141
Nanos1	Stable	0.132134	0.729141
Nanos3	Stable	-0.014822	0.977332
Nans	Stable	-0.133066	0.876443
Nans	Stable	-0.133066	0.876443
Nans	Stable	-0.133066	0.876443
Nans	Activity_Lost	-0.133066	0.876443
Nans	Stable	-0.133066	0.876443
Nans	Stable	-0.133066	0.876443
Nans	Stable	-0.133066	0.876443
Nans	Activity_Lost	-0.133066	0.876443
Nans	Stable	-0.133066	0.876443
Nans	Stable	-0.133066	0.876443
Nap1l1	Stable	-0.024699	0.943367
Nap1l3	Stable	0.342363	0.08896
Napb	Stable	-0.084352	0.56576
Napepld	Stable	-0.503397	3.7e-05
Napepld	Stable	-0.503397	3.7e-05
Napg	Stable	0.066259	0.786348
Napg	Stable	0.066259	0.786348
Napg	Stable	0.066259	0.786348
Napg	Stable	0.066259	0.786348
Napg	Stable	0.066259	0.786348
Narf	Stable	0.114358	0.503617
Narf	Stable	0.114358	0.503617
Nars2	Stable	-0.014754	0.976206
Nars2	Stable	-0.014754	0.976206
Nars2	Stable	-0.014754	0.976206
Nasp	Stable	0.146717	0.4014
Nasp	Stable	0.146717	0.4014
Nat10	Stable	-0.036395	0.876504
Nat10	Stable	-0.036395	0.876504
Nat10	Stable	-0.036395	0.876504
Nat8	Stable	-0.036067	0.978035
Nat8	Stable	-0.036067	0.978035
Nat8f3	Stable	0.195111	0.741049
Nat8f3	Stable	0.195111	0.741049
Nat8f3	Stable	0.195111	0.741049
Nat8f3	Stable	0.195111	0.741049
Nat8f3	Stable	0.195111	0.741049
Nat8f4	Stable	-0.207823	0.675093
Nat8f4	Stable	-0.207823	0.675093
Nat8f4	Stable	-0.207823	0.675093
Nat8f4	Stable	-0.207823	0.675093
Nat8f4	Stable	-0.207823	0.675093
Nat8l	Stable	0.337018	0.010129
Nav3	Stable	-0.559932	0.007851
Nav3	K119ub_Only	-0.559932	0.007851
Nav3	Stable	-0.559932	0.007851
Nav3	Stable	-0.559932	0.007851
Naxd	K119ub_Only	-0.002812	0.995786
Nbas	Stable	0.085961	0.406098
Nbas	Stable	0.085961	0.406098
Nbas	Stable	0.085961	0.406098
Nbas	Stable	0.085961	0.406098
Nbea	Activity_Lost	-0.003879	0.990831
Nbea	Stable	-0.003879	0.990831
Nbeal2	Stable	0.39086	0.002777
Nbeal2	Stable	0.39086	0.002777
Nbeal2	Stable	0.39086	0.002777
Nbeal2	Stable	0.39086	0.002777
Nbeal2	Stable	0.39086	0.002777
Nbeal2	Stable	0.39086	0.002777
Nbeal2	Stable	0.39086	0.002777
Nbeal2	Stable	0.39086	0.002777
Nbeal2	Stable	0.39086	0.002777
Nbeal2	Stable	0.39086	0.002777
Nbeal2	Stable	0.39086	0.002777
Nbeal2	Stable	0.39086	0.002777
Nbn	Stable	-0.268903	0.039413
Nbn	Activity_Lost	-0.268903	0.039413
Nbn	Stable	-0.268903	0.039413
Nbn	Stable	-0.268903	0.039413
Nbn	Stable	-0.268903	0.039413
Nbn	Stable	-0.268903	0.039413
Nbn	Activity_Lost	-0.268903	0.039413
Ncald	Activity_Lost	-1.42305	0
Ncald	Stable	-1.42305	0
Ncald	Activity_Lost	-1.42305	0
Ncald	Activity_Lost	-1.42305	0
Ncald	Activity_Lost	-1.42305	0
Ncald	Stable	-1.42305	0
Ncald	Activity_Lost	-1.42305	0
Ncam1	Stable	0.130855	0.45547
Ncam1	Stable	0.130855	0.45547
Ncam1	Activity_Lost	0.130855	0.45547
Ncam1	Stable	0.130855	0.45547
Ncam1	Stable	0.130855	0.45547
Ncam1	Activity_Gain	0.130855	0.45547
Ncam1	Stable	0.130855	0.45547
Ncam1	Stable	0.130855	0.45547
Ncam1	Stable	0.130855	0.45547
Ncam1	Stable	0.130855	0.45547
Ncam2	Stable	-0.235048	0.653267
Ncam2	K119ub_Only	-0.235048	0.653267
Ncan	Stable	0.326285	0.048887
Ncapg	K119ub_Only	-0.251221	0.734428
Ncapg	Activity_Lost	-0.251221	0.734428
Ncapg	Stable	-0.251221	0.734428
Ncapg	Activity_Lost	-0.251221	0.734428
Ncapg	Stable	-0.251221	0.734428
Ncapg	Activity_Lost	-0.251221	0.734428
Ncapg	Stable	-0.251221	0.734428
Ncapg	Stable	-0.251221	0.734428
Ncapg	Stable	-0.251221	0.734428
Ncapg2	K119ub_Only	-0.106106	0.763209
Ncapg2	Stable	-0.106106	0.763209
Ncapg2	Stable	-0.106106	0.763209
Ncbp1	Stable	0.006585	0.986037
Ncbp1	Stable	0.006585	0.986037
Ncbp1	Stable	0.006585	0.986037
Ncbp1	Stable	0.006585	0.986037
Ncbp1	Stable	0.006585	0.986037
Ncbp1	Stable	0.006585	0.986037
Ncbp1	Activity_Gain	0.006585	0.986037
Ncbp3	Stable	-0.135632	0.272224
Ncdn	Activity_Lost	0.101641	0.777381
Nceh1	Stable	0.191999	0.191568
Nck1	Stable	0.024929	0.916831
Nck1	Stable	0.024929	0.916831
Nck1	Stable	0.024929	0.916831
Nck1	Stable	0.024929	0.916831
Nck2	Stable	-0.458753	0
Nck2	Stable	-0.458753	0
Nckap1	Stable	0.070038	0.514825
Nckap1	K119ub_Only	0.070038	0.514825
Nckap5l	Stable	0.384273	0.015557
Nckap5l	Stable	0.384273	0.015557
Nckipsd	Stable	0.012942	0.97303
Ncl	Stable	0.082799	0.784087
Ncmap	Stable	-1.054388	0.00153
Ncoa2	Stable	0.239168	0.012292
Ncoa2	Stable	0.239168	0.012292
Ncoa2	Activity_Gain	0.239168	0.012292
Ncoa2	Stable	0.239168	0.012292
Ncoa2	Activity_Gain	0.239168	0.012292
Ncoa2	Activity_Gain	0.239168	0.012292
Ncoa2	Stable	0.239168	0.012292
Ncoa2	Activity_Gain	0.239168	0.012292
Ncoa4	Stable	0.081845	0.711322
Ncoa5	Stable	0.064401	0.6921
Ncoa5	Stable	0.064401	0.6921
Ncoa5	Stable	0.064401	0.6921
Ncoa5	Stable	0.064401	0.6921
Ncoa5	Stable	0.064401	0.6921
Ncoa5	K119ub_Only	0.064401	0.6921
Ncoa5	Stable	0.064401	0.6921
Ncoa7	Stable	-0.098074	0.644275
Ncoa7	Stable	-0.098074	0.644275
Ncoa7	K119ub_Only	-0.098074	0.644275
Ncoa7	Activity_Gain	-0.098074	0.644275
Ncoa7	Activity_Gain	-0.098074	0.644275
Ncoa7	Stable	-0.098074	0.644275
Ncoa7	Stable	-0.098074	0.644275
Ncoa7	Stable	-0.098074	0.644275
Ncor2	Stable	0.069306	0.712658
Ncor2	Stable	0.069306	0.712658
Ncor2	Stable	0.069306	0.712658
Ncor2	Stable	0.069306	0.712658
Ncor2	Stable	0.069306	0.712658
Ncs1	Stable	0.299111	0.003155
Ncs1	Stable	0.299111	0.003155
Nctc1	Stable	-0.17481	0.715705
Nctc1	Stable	-0.17481	0.715705
Nctc1	Stable	-0.17481	0.715705
Nctc1	Activity_Gain	-0.17481	0.715705
Ndc1	Stable	-0.036627	0.909496
Ndc80	Stable	0.564482	0.760072
Ndc80	Stable	0.564482	0.760072
Ndc80	Stable	0.564482	0.760072
Nde1	Stable	-0.011465	0.98749
Nde1	Stable	-0.011465	0.98749
Nde1	Activity_Gain	-0.011465	0.98749
Nde1	Stable	-0.011465	0.98749
Nde1	Stable	-0.011465	0.98749
Nde1	Stable	-0.011465	0.98749
Nde1	Stable	-0.011465	0.98749
Ndel1	Stable	0.020399	0.934436
Ndfip2	Stable	0.144366	0.184238
Ndfip2	Stable	0.144366	0.184238
Ndfip2	Stable	0.144366	0.184238
Ndfip2	Stable	0.144366	0.184238
Ndfip2	Stable	0.144366	0.184238
Ndp	Stable	-0.703759	1e-05
Ndp	Stable	-0.703759	1e-05
Ndp	Stable	-0.703759	1e-05
Ndp	Activity_Lost	-0.703759	1e-05
Ndp	Stable	-0.703759	1e-05
Ndp	Stable	-0.703759	1e-05
Ndp	Stable	-0.703759	1e-05
Ndp	Activity_Lost	-0.703759	1e-05
Ndp	Activity_Lost	-0.703759	1e-05
Ndp	Activity_Lost	-0.703759	1e-05
Ndp	Stable	-0.703759	1e-05
Ndrg1	Stable	0.116516	0.67211
Ndrg2	K119ub_Only	0.073052	0.636968
Ndrg2	Stable	0.073052	0.636968
Ndrg2	Stable	0.073052	0.636968
Ndrg2	Stable	0.073052	0.636968
Ndrg2	Stable	0.073052	0.636968
Ndrg2	K119ub_Only	0.073052	0.636968
Ndrg2	Stable	0.073052	0.636968
Ndrg2	Stable	0.073052	0.636968
Ndrg3	Stable	0.247693	2.7e-05
Ndrg3	Stable	0.247693	2.7e-05
Ndrg3	Stable	0.247693	2.7e-05
Ndrg3	Stable	0.247693	2.7e-05
Ndrg3	Stable	0.247693	2.7e-05
Ndrg3	Stable	0.247693	2.7e-05
Ndrg3	Stable	0.247693	2.7e-05
Ndrg3	Stable	0.247693	2.7e-05
Ndrg3	Stable	0.247693	2.7e-05
Ndrg4	Stable	0.253215	0.080328
Ndrg4	Stable	0.253215	0.080328
Ndst3	Activity_Lost	-0.64432	3e-06
Ndst3	Activity_Lost	-0.64432	3e-06
Ndst3	Activity_Lost	-0.64432	3e-06
Ndst3	Stable	-0.64432	3e-06
Ndst3	Activity_Lost	-0.64432	3e-06
Ndst3	K119ub_Only	-0.64432	3e-06
Ndst3	Activity_Lost	-0.64432	3e-06
Ndst3	Stable	-0.64432	3e-06
Ndst3	K119ub_Only	-0.64432	3e-06
Ndst3	Activity_Lost	-0.64432	3e-06
Ndst3	Activity_Lost	-0.64432	3e-06
Ndst3	Activity_Lost	-0.64432	3e-06
Ndufa10	Stable	0.07183	0.616683
Ndufa10	Stable	0.07183	0.616683
Ndufa10	Stable	0.07183	0.616683
Ndufa11	K119ub_Only	0.133363	0.58418
Ndufa11	Stable	0.133363	0.58418
Ndufa12	Stable	0.036169	0.873532
Ndufa4	Stable	0.093445	0.68554
Ndufa4	Stable	0.093445	0.68554
Ndufa4	Stable	0.093445	0.68554
Ndufa4	Stable	0.093445	0.68554
Ndufa4	K119ub_Only	0.093445	0.68554
Ndufa4	K119ub_Only	0.093445	0.68554
Ndufa4	Activity_Lost	0.093445	0.68554
Ndufa5	Activity_Lost	-0.081917	0.611151
Ndufa5	K119ub_Only	-0.081917	0.611151
Ndufa5	Stable	-0.081917	0.611151
Ndufa5	Stable	-0.081917	0.611151
Ndufa5	Stable	-0.081917	0.611151
Ndufa6	Activity_Lost	0.112923	0.563839
Ndufa6	Stable	0.112923	0.563839
Ndufa6	Stable	0.112923	0.563839
Ndufa6	Activity_Lost	0.112923	0.563839
Ndufa6	Activity_Lost	0.112923	0.563839
Ndufa9	Stable	0.087468	0.757253
Ndufab1	Stable	-0.032659	0.923059
Ndufab1	Stable	-0.032659	0.923059
Ndufaf2	Activity_Lost	-1.027924	0
Ndufaf2	Stable	-1.027924	0
Ndufaf2	Stable	-1.027924	0
Ndufaf2	Stable	-1.027924	0
Ndufaf2	Stable	-1.027924	0
Ndufaf2	Activity_Lost	-1.027924	0
Ndufaf2	Stable	-1.027924	0
Ndufaf2	Stable	-1.027924	0
Ndufaf4	Stable	0.240857	0.432878
Ndufaf4	K119ub_Only	0.240857	0.432878
Ndufaf6	Stable	-0.150338	0.521859
Ndufaf6	Stable	-0.150338	0.521859
Ndufaf6	Stable	-0.150338	0.521859
Ndufaf6	Stable	-0.150338	0.521859
Ndufb10	Stable	0.056539	0.810554
Ndufb2	Stable	0.141449	0.336697
Ndufb2	Stable	0.141449	0.336697
Ndufb4	Activity_Lost	-0.125373	0.596343
Ndufb4	Stable	-0.125373	0.596343
Ndufb4	Activity_Lost	-0.125373	0.596343
Ndufb4	Activity_Lost	-0.125373	0.596343
Ndufb4	Activity_Lost	-0.125373	0.596343
Ndufb5	Stable	-0.030613	0.894973
Ndufb5	Stable	-0.030613	0.894973
Ndufb5	Stable	-0.030613	0.894973
Ndufb5	Activity_Lost	-0.030613	0.894973
Ndufb5	Stable	-0.030613	0.894973
Ndufb5	K119ub_Only	-0.030613	0.894973
Ndufb5	Stable	-0.030613	0.894973
Ndufb5	Stable	-0.030613	0.894973
Ndufb5	Stable	-0.030613	0.894973
Ndufb5	K119ub_Only	-0.030613	0.894973
Ndufb5	Stable	-0.030613	0.894973
Ndufb5	Stable	-0.030613	0.894973
Ndufb5	Stable	-0.030613	0.894973
Ndufb5	Stable	-0.030613	0.894973
Ndufb5	Stable	-0.030613	0.894973
Ndufb6	Stable	0.231544	0.194449
Ndufb6	Stable	0.231544	0.194449
Ndufb6	Stable	0.231544	0.194449
Ndufb6	Stable	0.231544	0.194449
Ndufb7	Stable	0.065165	0.825378
Ndufc2	Stable	-0.02254	0.961039
Ndufc2	Activity_Gain	-0.02254	0.961039
Ndufc2	K119ub_Only	-0.02254	0.961039
Ndufc2	Stable	-0.02254	0.961039
Ndufs4	Stable	0.007138	0.980002
Ndufs4	Stable	0.007138	0.980002
Ndufs5	Stable	-0.042259	0.937971
Ndufs5	Stable	-0.042259	0.937971
Ndufs5	Stable	-0.042259	0.937971
Ndufs7	Stable	0.018371	0.965199
Ndufs7	Stable	0.018371	0.965199
Ndufs8	Stable	0.190664	0.501088
Ndufs8	Activity_Lost	0.190664	0.501088
Ndufs8	Stable	0.190664	0.501088
Ndufv1	Stable	0.098526	0.787124
Ndufv1	Activity_Lost	0.098526	0.787124
Ndufv1	Activity_Lost	0.098526	0.787124
Ndufv1	Activity_Lost	0.098526	0.787124
Ndufv2	Stable	0.083587	0.641327
Ndufv2	Stable	0.083587	0.641327
Ndufv2	Activity_Lost	0.083587	0.641327
Ndufv2	Activity_Lost	0.083587	0.641327
Ndufv2	Stable	0.083587	0.641327
Nebl	Stable	0.190678	0.384326
Necab2	Stable	0.475035	0.676234
Necab2	Stable	0.475035	0.676234
Necap1	Activity_Lost	-0.061643	0.71737
Necap1	Stable	-0.061643	0.71737
Necap1	Stable	-0.061643	0.71737
Necap1	Stable	-0.061643	0.71737
Necap1	Activity_Lost	-0.061643	0.71737
Necap2	Stable	-0.033066	0.934619
Necap2	Stable	-0.033066	0.934619
Necap2	Stable	-0.033066	0.934619
Necap2	Stable	-0.033066	0.934619
Necap2	Stable	-0.033066	0.934619
Nectin1	Stable	0.310155	0.036296
Nectin1	Stable	0.310155	0.036296
Nectin1	Stable	0.310155	0.036296
Nectin1	Stable	0.310155	0.036296
Nectin3	Stable	-0.170735	0.557495
Nectin3	Activity_Lost	-0.170735	0.557495
Nectin3	Activity_Lost	-0.170735	0.557495
Nectin3	Stable	-0.170735	0.557495
Nectin3	K119ub_Only	-0.170735	0.557495
Nectin3	Stable	-0.170735	0.557495
Nectin3	K119ub_Only	-0.170735	0.557495
Nectin3	Stable	-0.170735	0.557495
Nectin3	Stable	-0.170735	0.557495
Nectin3	K119ub_Only	-0.170735	0.557495
Nedd4	Stable	0.289197	0
Nedd4	Stable	0.289197	0
Nedd4	Stable	0.289197	0
Nedd4l	Stable	-0.10692	0.468662
Nedd4l	Stable	-0.10692	0.468662
Nedd4l	Activity_Lost	-0.10692	0.468662
Nedd4l	Stable	-0.10692	0.468662
Nedd4l	Activity_Lost	-0.10692	0.468662
Nedd4l	Stable	-0.10692	0.468662
Nedd4l	Stable	-0.10692	0.468662
Nedd4l	Stable	-0.10692	0.468662
Nedd4l	Stable	-0.10692	0.468662
Nedd4l	Stable	-0.10692	0.468662
Nedd4l	Activity_Lost	-0.10692	0.468662
Nedd4l	Stable	-0.10692	0.468662
Nedd4l	Stable	-0.10692	0.468662
Nedd4l	Activity_Lost	-0.10692	0.468662
Nedd4l	Stable	-0.10692	0.468662
Nedd4l	Stable	-0.10692	0.468662
Nedd4l	Activity_Lost	-0.10692	0.468662
Nefm	Activity_Gain	0.303236	0.32631
Nefm	Stable	0.303236	0.32631
Nefm	Activity_Gain	0.303236	0.32631
Neil2	Stable	-0.109871	0.953969
Nek1	Stable	-0.266969	0.02685
Nek1	Stable	-0.266969	0.02685
Nek2	Stable	0.349077	0.425306
Nek2	Stable	0.349077	0.425306
Nek2	Stable	0.349077	0.425306
Nek2	Stable	0.349077	0.425306
Nek2	Stable	0.349077	0.425306
Nek2	Activity_Gain	0.349077	0.425306
Nek2	Activity_Lost	0.349077	0.425306
Nek3	Stable	-0.329127	0.060699
Nek3	Stable	-0.329127	0.060699
Nek3	Stable	-0.329127	0.060699
Nek4	Activity_Gain	-0.084551	0.749446
Nek4	Activity_Gain	-0.084551	0.749446
Nek6	Stable	-0.231569	0.1321
Nek6	Stable	-0.231569	0.1321
Nek8	Stable	-0.099646	0.943404
Nek8	Stable	-0.099646	0.943404
Nek8	Stable	-0.099646	0.943404
Nek8	Stable	-0.099646	0.943404
Nek8	Stable	-0.099646	0.943404
Nek8	Stable	-0.099646	0.943404
Nek8	Stable	-0.099646	0.943404
Nek8	Stable	-0.099646	0.943404
Nek8	Stable	-0.099646	0.943404
Nek9	Stable	0.12091	0.403997
Nek9	Stable	0.12091	0.403997
Nek9	Stable	0.12091	0.403997
Nek9	Stable	0.12091	0.403997
Nelfa	Stable	-0.008058	0.974661
Nelfa	Stable	-0.008058	0.974661
Nelfa	Stable	-0.008058	0.974661
Nelfa	Stable	-0.008058	0.974661
Nell2	Activity_Lost	-0.284041	0.038371
Nell2	Stable	-0.284041	0.038371
Nemf	Activity_Lost	0.014569	0.963016
Nemf	Activity_Lost	0.014569	0.963016
Nemf	Stable	0.014569	0.963016
Nemf	Stable	0.014569	0.963016
Nemf	Stable	0.014569	0.963016
Nemf	Stable	0.014569	0.963016
Nemp2	Activity_Lost	-0.268959	0.082217
Nemp2	Stable	-0.268959	0.082217
Nemp2	Stable	-0.268959	0.082217
Nemp2	Stable	-0.268959	0.082217
Nemp2	Stable	-0.268959	0.082217
Nemp2	Stable	-0.268959	0.082217
Nemp2	Stable	-0.268959	0.082217
Nemp2	Stable	-0.268959	0.082217
Nemp2	Activity_Lost	-0.268959	0.082217
Nemp2	Activity_Lost	-0.268959	0.082217
Nemp2	Activity_Lost	-0.268959	0.082217
Nemp2	Activity_Lost	-0.268959	0.082217
Nemp2	K119ub_Only	-0.268959	0.082217
Nenf	Activity_Gain	-0.21401	0.430321
Nenf	Stable	-0.21401	0.430321
Nenf	Stable	-0.21401	0.430321
Nenf	Activity_Lost	-0.21401	0.430321
Nenf	Stable	-0.21401	0.430321
Nenf	Stable	-0.21401	0.430321
Neo1	Stable	-0.142122	0.063134
Neo1	Stable	-0.142122	0.063134
Neo1	Stable	-0.142122	0.063134
Neo1	Stable	-0.142122	0.063134
Neo1	Stable	-0.142122	0.063134
Neo1	Stable	-0.142122	0.063134
Nepro	Activity_Lost	0.047832	0.853557
Nepro	Stable	0.047832	0.853557
Nepro	Stable	0.047832	0.853557
Nepro	Activity_Lost	0.047832	0.853557
Nepro	Activity_Lost	0.047832	0.853557
Nepro	K119ub_Only	0.047832	0.853557
Nes	K119ub_Only	-0.205626	0.73693
Nes	Stable	-0.205626	0.73693
Nes	Stable	-0.205626	0.73693
Neto2	Activity_Lost	-0.239939	0.04595
Neto2	Stable	-0.239939	0.04595
Neu1	Stable	0.015048	0.974073
Neu1	Stable	0.015048	0.974073
Neu1	Stable	0.015048	0.974073
Neu4	Stable	-0.159776	0.842214
Neurl1a	Stable	0.164771	0.119281
Neurl1a	Stable	0.164771	0.119281
Neurl1a	Stable	0.164771	0.119281
Neurl1a	Stable	0.164771	0.119281
Neurl1a	Stable	0.164771	0.119281
Neurl1a	Stable	0.164771	0.119281
Neurl1a	Stable	0.164771	0.119281
Neurl1a	Stable	0.164771	0.119281
Neurl1a	Stable	0.164771	0.119281
Neurl3	Stable	-0.796241	0.615745
Nfam1	Stable	-0.336905	0.751843
Nfam1	Stable	-0.336905	0.751843
Nfam1	Stable	-0.336905	0.751843
Nfam1	Activity_Gain	-0.336905	0.751843
Nfam1	Activity_Gain	-0.336905	0.751843
Nfam1	Activity_Gain	-0.336905	0.751843
Nfam1	Stable	-0.336905	0.751843
Nfasc	Stable	0.165348	0.071915
Nfasc	Stable	0.165348	0.071915
Nfasc	Stable	0.165348	0.071915
Nfasc	Activity_Gain	0.165348	0.071915
Nfasc	Stable	0.165348	0.071915
Nfasc	Activity_Gain	0.165348	0.071915
Nfasc	Activity_Gain	0.165348	0.071915
Nfasc	Stable	0.165348	0.071915
Nfat5	Stable	0.116131	0.402616
Nfat5	Stable	0.116131	0.402616
Nfat5	Stable	0.116131	0.402616
Nfatc1	Activity_Gain	0.434785	0.010051
Nfatc1	Activity_Gain	0.434785	0.010051
Nfe2l1	Stable	-0.026914	0.935066
Nfia	K119ub_Only	-0.526537	0
Nfia	Stable	-0.526537	0
Nfic	Stable	-0.010142	0.981376
Nfil3	Stable	-0.009581	0.982057
Nfil3	Stable	-0.009581	0.982057
Nfil3	Stable	-0.009581	0.982057
Nfil3	Stable	-0.009581	0.982057
Nfil3	Stable	-0.009581	0.982057
Nfil3	Stable	-0.009581	0.982057
Nfix	Stable	0.240192	0.019094
Nfix	Stable	0.240192	0.019094
Nfix	Stable	0.240192	0.019094
Nfix	Stable	0.240192	0.019094
Nfix	Stable	0.240192	0.019094
Nfix	Stable	0.240192	0.019094
Nfkb1	Stable	-0.127339	0.218206
Nfkb1	Stable	-0.127339	0.218206
Nfkb1	Stable	-0.127339	0.218206
Nfkb1	Stable	-0.127339	0.218206
Nfkb1	Stable	-0.127339	0.218206
Nfkb1	Stable	-0.127339	0.218206
Nfkb1	Stable	-0.127339	0.218206
Nfkb2	Stable	0.20485	0.820418
Nfkb2	Stable	0.20485	0.820418
Nfkb2	Stable	0.20485	0.820418
Nfkb2	Activity_Lost	0.20485	0.820418
Nfkbia	Stable	-0.011413	0.985649
Nfkbia	Stable	-0.011413	0.985649
Nfkbia	K119ub_Only	-0.011413	0.985649
Nfkbia	Stable	-0.011413	0.985649
Nfkbie	Stable	-0.407161	0.073263
Nfkbie	Stable	-0.407161	0.073263
Nfkbiz	Stable	-0.418518	0.001316
Nfrkb	Activity_Lost	0.042084	0.838543
Nfrkb	Stable	0.042084	0.838543
Nfx1	Stable	0.048358	0.676819
Nfx1	K119ub_Only	0.048358	0.676819
Nfx1	Stable	0.048358	0.676819
Nfx1	Stable	0.048358	0.676819
Nfx1	Stable	0.048358	0.676819
Nfx1	Stable	0.048358	0.676819
Nfxl1	Stable	-0.063644	0.737548
Nfxl1	K119ub_Only	-0.063644	0.737548
Nfxl1	Stable	-0.063644	0.737548
Nfxl1	Stable	-0.063644	0.737548
Nfxl1	Stable	-0.063644	0.737548
Nfxl1	Stable	-0.063644	0.737548
Nfxl1	Stable	-0.063644	0.737548
Nfya	Stable	-0.023569	0.94669
Nfya	Stable	-0.023569	0.94669
Nfya	Stable	-0.023569	0.94669
Nfya	Stable	-0.023569	0.94669
Nfya	Stable	-0.023569	0.94669
Nfya	Activity_Lost	-0.023569	0.94669
Nfya	Stable	-0.023569	0.94669
Nfya	Stable	-0.023569	0.94669
Nfyb	Activity_Lost	-0.108108	0.446845
Nfyb	Stable	-0.108108	0.446845
Nfyb	Stable	-0.108108	0.446845
Nfyb	Activity_Lost	-0.108108	0.446845
Nfyb	Stable	-0.108108	0.446845
Ngdn	Stable	0.193036	0.427395
Ngdn	Stable	0.193036	0.427395
Ngdn	Stable	0.193036	0.427395
Ngdn	Stable	0.193036	0.427395
Ngfr	Stable	0.182761	0.861466
Ngly1	Stable	-0.522133	0
Ngly1	Stable	-0.522133	0
Ngly1	Stable	-0.522133	0
Nhlh2	Stable	-0.802752	0
Nhlh2	Stable	-0.802752	0
Nhlh2	Stable	-0.802752	0
Nhlh2	Activity_Gain	-0.802752	0
Nhlh2	Stable	-0.802752	0
Nhlh2	Stable	-0.802752	0
Nhlh2	Activity_Lost	-0.802752	0
Nhlh2	Stable	-0.802752	0
Nhlh2	Stable	-0.802752	0
Nhlh2	Stable	-0.802752	0
Nhlh2	Stable	-0.802752	0
Nhlh2	Stable	-0.802752	0
Nhlh2	Stable	-0.802752	0
Nhlh2	Stable	-0.802752	0
Nhlh2	Stable	-0.802752	0
Nhlh2	Activity_Lost	-0.802752	0
Nhlh2	Activity_Lost	-0.802752	0
Nhlh2	Activity_Lost	-0.802752	0
Nhlrc1	Stable	0.144989	0.894426
Nhlrc1	Stable	0.144989	0.894426
Nhlrc1	Stable	0.144989	0.894426
Nhlrc1	Activity_Lost	0.144989	0.894426
Nhlrc1	K119ub_Only	0.144989	0.894426
Nhlrc3	Stable	-0.235337	0.410369
Nhp2	Stable	-0.60229	0.036689
Nhp2	Stable	-0.60229	0.036689
Nhs	Stable	0.291562	0.213531
Nim1k	Stable	-0.013364	0.973491
Nim1k	Stable	-0.013364	0.973491
Nim1k	Stable	-0.013364	0.973491
Nin	Stable	0.323604	0.000506
Nin	Stable	0.323604	0.000506
Ninj1	Stable	-0.187282	0.7166
Ninj1	Stable	-0.187282	0.7166
Ninj1	Stable	-0.187282	0.7166
Ninj1	Stable	-0.187282	0.7166
Ninj1	Stable	-0.187282	0.7166
Ninj1	Stable	-0.187282	0.7166
Ninl	Stable	0.065033	0.845025
Ninl	Stable	0.065033	0.845025
Ninl	K119ub_Only	0.065033	0.845025
Ninl	Stable	0.065033	0.845025
Ninl	K119ub_Only	0.065033	0.845025
Ninl	Stable	0.065033	0.845025
Ninl	Stable	0.065033	0.845025
Ninl	Stable	0.065033	0.845025
Nipa2	Stable	0.090205	0.616678
Nipa2	Stable	0.090205	0.616678
Nipal2	Stable	-0.3085	0.002242
Nipal2	Stable	-0.3085	0.002242
Nipbl	K119ub_Only	-0.113187	0.559531
Nipbl	Stable	-0.113187	0.559531
Nipbl	Activity_Gain	-0.113187	0.559531
Nipbl	Stable	-0.113187	0.559531
Nipbl	Stable	-0.113187	0.559531
Nit1	Stable	-0.000747	0.998969
Nit2	Activity_Gain	0.152995	0.571518
Nit2	Stable	0.152995	0.571518
Nkd1	Stable	1.389655	0
Nkd1	Stable	1.389655	0
Nkd1	Stable	1.389655	0
Nkd1	Stable	1.389655	0
Nkd1	Stable	1.389655	0
Nkd1	Stable	1.389655	0
Nkd2	Stable	1.594077	3e-05
