gene_symbol	gene_class	feature_idx	feature_label	distance_to_tss	k27ac_class
Thsd1	invariant	952	P60	801092	gained_k27ac
Mrps31	invariant	950	P60	1734482.5	no_diffbind_peak
Mrps31	invariant	951	P60	135635	lost_k27ac
Mrps31	invariant	952	P60	617044	gained_k27ac
Slc20a2	invariant	950	P60	1799909.5	no_diffbind_peak
Slc20a2	invariant	951	P60	70208	lost_k27ac
Slc20a2	invariant	952	P60	551617	gained_k27ac
Polb	invariant	950	P60	1976556.5	no_diffbind_peak
Polb	invariant	951	P60	106439	lost_k27ac
Polb	invariant	952	P60	374970	gained_k27ac
Ikbkb	invariant	950	P60	2029710.5	no_diffbind_peak
Ikbkb	invariant	951	P60	159593	lost_k27ac
Ikbkb	invariant	952	P60	321816	gained_k27ac
Kat6a	invariant	951	P60	312539	lost_k27ac
Kat6a	invariant	952	P60	168870	gained_k27ac
Gins4	invariant	951	P60	690663	lost_k27ac
Gins4	invariant	952	P60	209254	gained_k27ac
Zmat4	invariant	951	P60	1089023	lost_k27ac
Zmat4	invariant	952	P60	607614	gained_k27ac
Zmat4	invariant	953	P60	1898705.5	gained_k27ac
Plekha2	invariant	953	P60	432348.5	gained_k27ac
Tacc1	invariant	953	P60	278136.5	gained_k27ac
Nsd3	invariant	953	P60	66876.5	gained_k27ac
Bag4	invariant	953	P60	250562.5	gained_k27ac
Ash2l	invariant	953	P60	312969.5	gained_k27ac
Kcnu1	invariant	953	P60	314898.5	gained_k27ac
Pomk	invariant	953	P60	459408.5	gained_k27ac
Erlin2	invariant	953	P60	1488536.5	gained_k27ac
Brf2	invariant	953	P60	1593955.5	gained_k27ac
Dusp26	invariant	954	P60	27548	lost_k27ac
Mak16	invariant	954	P60	51745	lost_k27ac
Gm3985	invariant	954	P60	1833007	lost_k27ac
Rbpms	invariant	955	P60	2011934.5	lost_k27ac
Leprotl1	invariant	955	P60	1794764.5	lost_k27ac
Leprotl1	invariant	956	P60	1953930	stable_k27ac
Eri1	invariant	955	P60	445601.5	lost_k27ac
Eri1	invariant	956	P60	604767	stable_k27ac
Eri1	invariant	957	P60	998854.5	lost_k27ac
Mfhas1	invariant	955	P60	353999.5	lost_k27ac
Mfhas1	invariant	956	P60	513165	stable_k27ac
Mfhas1	invariant	957	P60	907252.5	lost_k27ac
Dlc1	invariant	955	P60	1011345.5	lost_k27ac
Dlc1	invariant	956	P60	852180	stable_k27ac
Dlc1	invariant	957	P60	458092.5	lost_k27ac
Vps37a	invariant	958	P60	507338	lost_k27ac
Mtmr7	invariant	958	P60	384324	lost_k27ac
Mtus1	invariant	958	P60	114605	lost_k27ac
Pcm1	invariant	958	P60	220631	lost_k27ac
Asah1	invariant	958	P60	355652	lost_k27ac
Frg1	invariant	958	P60	397953	lost_k27ac
Cep44	invariant	959	P60	1042807.5	lost_k27ac
Fbxo8	invariant	959	P60	1042764.5	lost_k27ac
Klhl2	invariant	960	P60	205908	lost_k27ac
Csgalnact1	invariant	961	P60	1004787	lost_k27ac
Csgalnact1	invariant	962	P60	1691605.5	gained_k27ac
Csgalnact1	invariant	963	P60	1846400	stable_k27ac
Csgalnact1	invariant	964	P60	1967922.5	lost_k27ac
Ints10	invariant	961	P60	1063570	lost_k27ac
Ints10	invariant	962	P60	1632822.5	gained_k27ac
Ints10	invariant	963	P60	1787617	stable_k27ac
Ints10	invariant	964	P60	1909139.5	lost_k27ac
Atp6v1b2	invariant	961	P60	1358287	lost_k27ac
Atp6v1b2	invariant	962	P60	1338105.5	gained_k27ac
Atp6v1b2	invariant	963	P60	1492900	stable_k27ac
Atp6v1b2	invariant	964	P60	1614422.5	lost_k27ac
Zfp868	invariant	961	P60	1895189	lost_k27ac
Zfp868	invariant	962	P60	801203.5	gained_k27ac
Zfp868	invariant	963	P60	955998	stable_k27ac
Zfp868	invariant	964	P60	1077520.5	lost_k27ac
Atp13a1	invariant	962	P60	635588.5	gained_k27ac
Atp13a1	invariant	963	P60	790383	stable_k27ac
Atp13a1	invariant	964	P60	911905.5	lost_k27ac
Atp13a1	invariant	965	P60	1878295	stable_k27ac
Pbx4	invariant	962	P60	594260.5	gained_k27ac
Pbx4	invariant	963	P60	749055	stable_k27ac
Pbx4	invariant	964	P60	870577.5	lost_k27ac
Pbx4	invariant	965	P60	1836967	stable_k27ac
Cilp2	invariant	962	P60	539064.5	gained_k27ac
Cilp2	invariant	963	P60	693859	stable_k27ac
Cilp2	invariant	964	P60	815381.5	lost_k27ac
Cilp2	invariant	965	P60	1781771	stable_k27ac
Tm6sf2	invariant	962	P60	353827.5	gained_k27ac
Tm6sf2	invariant	963	P60	508622	stable_k27ac
Tm6sf2	invariant	964	P60	630144.5	lost_k27ac
Tm6sf2	invariant	965	P60	1596534	stable_k27ac
Rfxank	invariant	962	P60	287597.5	gained_k27ac
Rfxank	invariant	963	P60	442392	stable_k27ac
Rfxank	invariant	964	P60	563914.5	lost_k27ac
Rfxank	invariant	965	P60	1530304	stable_k27ac
Slc25a42	invariant	962	P60	214446.5	gained_k27ac
Slc25a42	invariant	963	P60	369241	stable_k27ac
Slc25a42	invariant	964	P60	490763.5	lost_k27ac
Slc25a42	invariant	965	P60	1457153	stable_k27ac
Armc6	invariant	962	P60	192285.5	gained_k27ac
Armc6	invariant	963	P60	347080	stable_k27ac
Armc6	invariant	964	P60	468602.5	lost_k27ac
Armc6	invariant	965	P60	1434992	stable_k27ac
Homer3	invariant	962	P60	143924.5	gained_k27ac
Homer3	invariant	963	P60	298719	stable_k27ac
Homer3	invariant	964	P60	420241.5	lost_k27ac
Homer3	invariant	965	P60	1386631	stable_k27ac
Cope	invariant	962	P60	124233.5	gained_k27ac
Cope	invariant	963	P60	279028	stable_k27ac
Cope	invariant	964	P60	400550.5	lost_k27ac
Cope	invariant	965	P60	1366940	stable_k27ac
Upf1	invariant	962	P60	73473.5	gained_k27ac
Upf1	invariant	963	P60	228268	stable_k27ac
Upf1	invariant	964	P60	349790.5	lost_k27ac
Upf1	invariant	965	P60	1316180	stable_k27ac
Crtc1	invariant	962	P60	12827.5	gained_k27ac
Crtc1	invariant	963	P60	141967	stable_k27ac
Crtc1	invariant	964	P60	263489.5	lost_k27ac
Crtc1	invariant	965	P60	1229879	stable_k27ac
Rex1bd	invariant	962	P60	80000.5	gained_k27ac
Rex1bd	invariant	963	P60	74794	stable_k27ac
Rex1bd	invariant	964	P60	196316.5	lost_k27ac
Rex1bd	invariant	965	P60	1162706	stable_k27ac
Kxd1	invariant	962	P60	101204.5	gained_k27ac
Kxd1	invariant	963	P60	53590	stable_k27ac
Kxd1	invariant	964	P60	175112.5	lost_k27ac
Kxd1	invariant	965	P60	1141502	stable_k27ac
Jund	invariant	962	P60	272197.5	gained_k27ac
Jund	invariant	963	P60	117403	stable_k27ac
Jund	invariant	964	P60	4119.5	lost_k27ac
Jund	invariant	965	P60	970509	stable_k27ac
Rab3a	invariant	962	P60	327927.5	gained_k27ac
Rab3a	invariant	963	P60	173133	stable_k27ac
Rab3a	invariant	964	P60	51610.5	lost_k27ac
Rab3a	invariant	965	P60	914779	stable_k27ac
Mast3	invariant	962	P60	378302.5	gained_k27ac
Mast3	invariant	963	P60	223508	stable_k27ac
Mast3	invariant	964	P60	101985.5	lost_k27ac
Mast3	invariant	965	P60	864404	stable_k27ac
Il12rb1	invariant	962	P60	381697.5	gained_k27ac
Il12rb1	invariant	963	P60	226903	stable_k27ac
Il12rb1	invariant	964	P60	105380.5	lost_k27ac
Il12rb1	invariant	965	P60	861009	stable_k27ac
Arrdc2	invariant	962	P60	412968.5	gained_k27ac
Arrdc2	invariant	963	P60	258174	stable_k27ac
Arrdc2	invariant	964	P60	136651.5	lost_k27ac
Arrdc2	invariant	965	P60	829738	stable_k27ac
Ccdc124	invariant	962	P60	447183.5	gained_k27ac
Ccdc124	invariant	963	P60	292389	stable_k27ac
Ccdc124	invariant	964	P60	170866.5	lost_k27ac
Ccdc124	invariant	965	P60	795523	stable_k27ac
Rpl18a	invariant	962	P60	470660.5	gained_k27ac
Rpl18a	invariant	963	P60	315866	stable_k27ac
Rpl18a	invariant	964	P60	194343.5	lost_k27ac
Rpl18a	invariant	965	P60	772046	stable_k27ac
Map1s	invariant	962	P60	479180.5	gained_k27ac
Map1s	invariant	963	P60	324386	stable_k27ac
Map1s	invariant	964	P60	202863.5	lost_k27ac
Map1s	invariant	965	P60	763526	stable_k27ac
Myo9b	invariant	962	P60	845962.5	gained_k27ac
Myo9b	invariant	963	P60	691168	stable_k27ac
Myo9b	invariant	964	P60	569645.5	lost_k27ac
Myo9b	invariant	965	P60	396744	stable_k27ac
Ocel1	invariant	962	P60	944546.5	gained_k27ac
Ocel1	invariant	963	P60	789752	stable_k27ac
Ocel1	invariant	964	P60	668229.5	lost_k27ac
Ocel1	invariant	965	P60	298160	stable_k27ac
Mvb12a	invariant	962	P60	1116170.5	gained_k27ac
Mvb12a	invariant	963	P60	961376	stable_k27ac
Mvb12a	invariant	964	P60	839853.5	lost_k27ac
Mvb12a	invariant	965	P60	126536	stable_k27ac
Pgls	invariant	962	P60	1165424.5	gained_k27ac
Pgls	invariant	963	P60	1010630	stable_k27ac
Pgls	invariant	964	P60	889107.5	lost_k27ac
Pgls	invariant	965	P60	77282	stable_k27ac
Unc13a	invariant	962	P60	1245005.5	gained_k27ac
Unc13a	invariant	963	P60	1090211	stable_k27ac
Unc13a	invariant	964	P60	968688.5	lost_k27ac
Unc13a	invariant	965	P60	2299	stable_k27ac
Zfp617	invariant	962	P60	1481883.5	gained_k27ac
Zfp617	invariant	963	P60	1327089	stable_k27ac
Zfp617	invariant	964	P60	1205566.5	lost_k27ac
Zfp617	invariant	965	P60	239177	stable_k27ac
Rab8a	invariant	962	P60	1734448.5	gained_k27ac
Rab8a	invariant	963	P60	1579654	stable_k27ac
Rab8a	invariant	964	P60	1458131.5	lost_k27ac
Rab8a	invariant	965	P60	491742	stable_k27ac
Fam32a	invariant	962	P60	1792978.5	gained_k27ac
Fam32a	invariant	963	P60	1638184	stable_k27ac
Fam32a	invariant	964	P60	1516661.5	lost_k27ac
Fam32a	invariant	965	P60	550272	stable_k27ac
Eps15l1	invariant	962	P60	1994708.5	gained_k27ac
Eps15l1	invariant	963	P60	1839914	stable_k27ac
Eps15l1	invariant	964	P60	1718391.5	lost_k27ac
Eps15l1	invariant	965	P60	752002	stable_k27ac
Cherp	invariant	963	P60	1893680	stable_k27ac
Cherp	invariant	964	P60	1772157.5	lost_k27ac
Cherp	invariant	965	P60	805768	stable_k27ac
Nwd1	invariant	964	P60	1943642.5	lost_k27ac
Nwd1	invariant	965	P60	977253	stable_k27ac
Large1	invariant	965	P60	1684082	stable_k27ac
Zfp330	invariant	966	P60	421095	lost_k27ac
Zfp330	invariant	967	P60	1133308	stable_k27ac
Zfp330	invariant	968	P60	1583381.5	lost_k27ac
Zfp330	invariant	969	P60	1724662.5	gained_k27ac
Zfp330	invariant	970	P60	1863704.5	stable_k27ac
Zfp330	invariant	971	P60	1983275	gained_k27ac
Rnf150	invariant	966	P60	331899	lost_k27ac
Rnf150	invariant	967	P60	1044112	stable_k27ac
Rnf150	invariant	968	P60	1494185.5	lost_k27ac
Rnf150	invariant	969	P60	1635466.5	gained_k27ac
Rnf150	invariant	970	P60	1774508.5	stable_k27ac
Rnf150	invariant	971	P60	1894079	gained_k27ac
Scoc	invariant	966	P60	263136	lost_k27ac
Scoc	invariant	967	P60	449077	stable_k27ac
Scoc	invariant	968	P60	899150.5	lost_k27ac
Scoc	invariant	969	P60	1040431.5	gained_k27ac
Scoc	invariant	970	P60	1179473.5	stable_k27ac
Scoc	invariant	971	P60	1299044	gained_k27ac
Scoc	invariant	972	P60	1468903.5	lost_k27ac
Ndufb7	invariant	966	P60	371416	lost_k27ac
Ndufb7	invariant	967	P60	340797	stable_k27ac
Ndufb7	invariant	968	P60	790870.5	lost_k27ac
Ndufb7	invariant	969	P60	932151.5	gained_k27ac
Ndufb7	invariant	970	P60	1071193.5	stable_k27ac
Ndufb7	invariant	971	P60	1190764	gained_k27ac
Ndufb7	invariant	972	P60	1360623.5	lost_k27ac
Tecr	invariant	966	P60	412716	lost_k27ac
Tecr	invariant	967	P60	299497	stable_k27ac
Tecr	invariant	968	P60	749570.5	lost_k27ac
Tecr	invariant	969	P60	890851.5	gained_k27ac
Tecr	invariant	970	P60	1029893.5	stable_k27ac
Tecr	invariant	971	P60	1149464	gained_k27ac
Tecr	invariant	972	P60	1319323.5	lost_k27ac
Ptger1	invariant	966	P60	471423	lost_k27ac
Ptger1	invariant	967	P60	240790	stable_k27ac
Ptger1	invariant	968	P60	690863.5	lost_k27ac
Ptger1	invariant	969	P60	832144.5	gained_k27ac
Ptger1	invariant	970	P60	971186.5	stable_k27ac
Ptger1	invariant	971	P60	1090757	gained_k27ac
Ptger1	invariant	972	P60	1260616.5	lost_k27ac
Pkn1	invariant	966	P60	503924	lost_k27ac
Pkn1	invariant	967	P60	208289	stable_k27ac
Pkn1	invariant	968	P60	658362.5	lost_k27ac
Pkn1	invariant	969	P60	799643.5	gained_k27ac
Pkn1	invariant	970	P60	938685.5	stable_k27ac
Pkn1	invariant	971	P60	1058256	gained_k27ac
Pkn1	invariant	972	P60	1228115.5	lost_k27ac
Ddx39a	invariant	966	P60	519922	lost_k27ac
Ddx39a	invariant	967	P60	192291	stable_k27ac
Ddx39a	invariant	968	P60	642364.5	lost_k27ac
Ddx39a	invariant	969	P60	783645.5	gained_k27ac
Ddx39a	invariant	970	P60	922687.5	stable_k27ac
Ddx39a	invariant	971	P60	1042258	gained_k27ac
Ddx39a	invariant	972	P60	1212117.5	lost_k27ac
Adgrl1	invariant	966	P60	704850	lost_k27ac
Adgrl1	invariant	967	P60	7363	stable_k27ac
Adgrl1	invariant	968	P60	457436.5	lost_k27ac
Adgrl1	invariant	969	P60	598717.5	gained_k27ac
Adgrl1	invariant	970	P60	737759.5	stable_k27ac
Adgrl1	invariant	971	P60	857330	gained_k27ac
Adgrl1	invariant	972	P60	1027189.5	lost_k27ac
Prkaca	invariant	966	P60	777738	lost_k27ac
Prkaca	invariant	967	P60	65525	stable_k27ac
Prkaca	invariant	968	P60	384548.5	lost_k27ac
Prkaca	invariant	969	P60	525829.5	gained_k27ac
Prkaca	invariant	970	P60	664871.5	stable_k27ac
Prkaca	invariant	971	P60	784442	gained_k27ac
Prkaca	invariant	972	P60	954301.5	lost_k27ac
Brme1	invariant	966	P60	952770	lost_k27ac
Brme1	invariant	967	P60	240557	stable_k27ac
Brme1	invariant	968	P60	209516.5	lost_k27ac
Brme1	invariant	969	P60	350797.5	gained_k27ac
Brme1	invariant	970	P60	489839.5	stable_k27ac
Brme1	invariant	971	P60	609410	gained_k27ac
Brme1	invariant	972	P60	779269.5	lost_k27ac
Nanos3	invariant	966	P60	989962	lost_k27ac
Nanos3	invariant	967	P60	277749	stable_k27ac
Nanos3	invariant	968	P60	172324.5	lost_k27ac
Nanos3	invariant	969	P60	313605.5	gained_k27ac
Nanos3	invariant	970	P60	452647.5	stable_k27ac
Nanos3	invariant	971	P60	572218	gained_k27ac
Nanos3	invariant	972	P60	742077.5	lost_k27ac
D8Ertd738e	invariant	966	P60	1054464	lost_k27ac
D8Ertd738e	invariant	967	P60	342251	stable_k27ac
D8Ertd738e	invariant	968	P60	107822.5	lost_k27ac
D8Ertd738e	invariant	969	P60	249103.5	gained_k27ac
D8Ertd738e	invariant	970	P60	388145.5	stable_k27ac
D8Ertd738e	invariant	971	P60	507716	gained_k27ac
D8Ertd738e	invariant	972	P60	677575.5	lost_k27ac
Mri1	invariant	966	P60	1062071	lost_k27ac
Mri1	invariant	967	P60	349858	stable_k27ac
Mri1	invariant	968	P60	100215.5	lost_k27ac
Mri1	invariant	969	P60	241496.5	gained_k27ac
Mri1	invariant	970	P60	380538.5	stable_k27ac
Mri1	invariant	971	P60	500109	gained_k27ac
Mri1	invariant	972	P60	669968.5	lost_k27ac
Yju2b	invariant	966	P60	1075125	lost_k27ac
Yju2b	invariant	967	P60	362912	stable_k27ac
Yju2b	invariant	968	P60	87161.5	lost_k27ac
Yju2b	invariant	969	P60	228442.5	gained_k27ac
Yju2b	invariant	970	P60	367484.5	stable_k27ac
Yju2b	invariant	971	P60	487055	gained_k27ac
Yju2b	invariant	972	P60	656914.5	lost_k27ac
Cacna1a	invariant	966	P60	1143384	lost_k27ac
Cacna1a	invariant	967	P60	431171	stable_k27ac
Cacna1a	invariant	968	P60	18902.5	lost_k27ac
Cacna1a	invariant	969	P60	160183.5	gained_k27ac
Cacna1a	invariant	970	P60	299225.5	stable_k27ac
Cacna1a	invariant	971	P60	418796	gained_k27ac
Cacna1a	invariant	972	P60	588655.5	lost_k27ac
Nacc1	invariant	966	P60	1492647	lost_k27ac
Nacc1	invariant	967	P60	780434	stable_k27ac
Nacc1	invariant	968	P60	330360.5	lost_k27ac
Nacc1	invariant	969	P60	189079.5	gained_k27ac
Nacc1	invariant	970	P60	50037.5	stable_k27ac
Nacc1	invariant	971	P60	69533	gained_k27ac
Nacc1	invariant	972	P60	239392.5	lost_k27ac
Nacc1	invariant	973	P60	1861369.5	lost_k27ac
Gadd45gip1	invariant	966	P60	1636267	lost_k27ac
Gadd45gip1	invariant	967	P60	924054	stable_k27ac
Gadd45gip1	invariant	968	P60	473980.5	lost_k27ac
Gadd45gip1	invariant	969	P60	332699.5	gained_k27ac
Gadd45gip1	invariant	970	P60	193657.5	stable_k27ac
Gadd45gip1	invariant	971	P60	74087	gained_k27ac
Gadd45gip1	invariant	972	P60	95772.5	lost_k27ac
Gadd45gip1	invariant	973	P60	1717749.5	lost_k27ac
Rad23a	invariant	966	P60	1645410	lost_k27ac
Rad23a	invariant	967	P60	933197	stable_k27ac
Rad23a	invariant	968	P60	483123.5	lost_k27ac
Rad23a	invariant	969	P60	341842.5	gained_k27ac
Rad23a	invariant	970	P60	202800.5	stable_k27ac
Rad23a	invariant	971	P60	83230	gained_k27ac
Rad23a	invariant	972	P60	86629.5	lost_k27ac
Rad23a	invariant	973	P60	1708606.5	lost_k27ac
Calr	invariant	966	P60	1651679	lost_k27ac
Calr	invariant	967	P60	939466	stable_k27ac
Calr	invariant	968	P60	489392.5	lost_k27ac
Calr	invariant	969	P60	348111.5	gained_k27ac
Calr	invariant	970	P60	209069.5	stable_k27ac
Calr	invariant	971	P60	89499	gained_k27ac
Calr	invariant	972	P60	80360.5	lost_k27ac
Calr	invariant	973	P60	1702337.5	lost_k27ac
Farsa	invariant	966	P60	1661734	lost_k27ac
Farsa	invariant	967	P60	949521	stable_k27ac
Farsa	invariant	968	P60	499447.5	lost_k27ac
Farsa	invariant	969	P60	358166.5	gained_k27ac
Farsa	invariant	970	P60	219124.5	stable_k27ac
Farsa	invariant	971	P60	99554	gained_k27ac
Farsa	invariant	972	P60	70305.5	lost_k27ac
Farsa	invariant	973	P60	1692282.5	lost_k27ac
Get3	invariant	966	P60	1830026	lost_k27ac
Get3	invariant	967	P60	1117813	stable_k27ac
Get3	invariant	968	P60	667739.5	lost_k27ac
Get3	invariant	969	P60	526458.5	gained_k27ac
Get3	invariant	970	P60	387416.5	stable_k27ac
Get3	invariant	971	P60	267846	gained_k27ac
Get3	invariant	972	P60	97986.5	lost_k27ac
Get3	invariant	973	P60	1523990.5	lost_k27ac
Fbxw9	invariant	966	P60	1864800	lost_k27ac
Fbxw9	invariant	967	P60	1152587	stable_k27ac
Fbxw9	invariant	968	P60	702513.5	lost_k27ac
Fbxw9	invariant	969	P60	561232.5	gained_k27ac
Fbxw9	invariant	970	P60	422190.5	stable_k27ac
Fbxw9	invariant	971	P60	302620	gained_k27ac
Fbxw9	invariant	972	P60	132760.5	lost_k27ac
Fbxw9	invariant	973	P60	1489216.5	lost_k27ac
Dhps	invariant	966	P60	1876502	lost_k27ac
Dhps	invariant	967	P60	1164289	stable_k27ac
Dhps	invariant	968	P60	714215.5	lost_k27ac
Dhps	invariant	969	P60	572934.5	gained_k27ac
Dhps	invariant	970	P60	433892.5	stable_k27ac
Dhps	invariant	971	P60	314322	gained_k27ac
Dhps	invariant	972	P60	144462.5	lost_k27ac
Dhps	invariant	973	P60	1477514.5	lost_k27ac
Orc6	invariant	967	P60	1392164	stable_k27ac
Orc6	invariant	968	P60	942090.5	lost_k27ac
Orc6	invariant	969	P60	800809.5	gained_k27ac
Orc6	invariant	970	P60	661767.5	stable_k27ac
Orc6	invariant	971	P60	542197	gained_k27ac
Orc6	invariant	972	P60	372337.5	lost_k27ac
Orc6	invariant	973	P60	1249639.5	lost_k27ac
Orc6	invariant	974	P60	1926763	lost_k27ac
Orc6	invariant	975	P60	1986259.5	lost_k27ac
Mylk3	invariant	967	P60	1478877	stable_k27ac
Mylk3	invariant	968	P60	1028803.5	lost_k27ac
Mylk3	invariant	969	P60	887522.5	gained_k27ac
Mylk3	invariant	970	P60	748480.5	stable_k27ac
Mylk3	invariant	971	P60	628910	gained_k27ac
Mylk3	invariant	972	P60	459050.5	lost_k27ac
Mylk3	invariant	973	P60	1162926.5	lost_k27ac
Mylk3	invariant	974	P60	1840050	lost_k27ac
Mylk3	invariant	975	P60	1899546.5	lost_k27ac
Gpt2	invariant	967	P60	1585108	stable_k27ac
Gpt2	invariant	968	P60	1135034.5	lost_k27ac
Gpt2	invariant	969	P60	993753.5	gained_k27ac
Gpt2	invariant	970	P60	854711.5	stable_k27ac
Gpt2	invariant	971	P60	735141	gained_k27ac
Gpt2	invariant	972	P60	565281.5	lost_k27ac
Gpt2	invariant	973	P60	1056695.5	lost_k27ac
Gpt2	invariant	974	P60	1733819	lost_k27ac
Gpt2	invariant	975	P60	1793315.5	lost_k27ac
Gpt2	invariant	976	P60	2009202	gained_k27ac
Itfg1	invariant	967	P60	1933453	stable_k27ac
Itfg1	invariant	968	P60	1483379.5	lost_k27ac
Itfg1	invariant	969	P60	1342098.5	gained_k27ac
Itfg1	invariant	970	P60	1203056.5	stable_k27ac
Itfg1	invariant	971	P60	1083486	gained_k27ac
Itfg1	invariant	972	P60	913626.5	lost_k27ac
Itfg1	invariant	973	P60	708350.5	lost_k27ac
Itfg1	invariant	974	P60	1385474	lost_k27ac
Itfg1	invariant	975	P60	1444970.5	lost_k27ac
Itfg1	invariant	976	P60	1660857	gained_k27ac
Itfg1	invariant	977	P60	1836730	lost_k27ac
Lonp2	invariant	970	P60	1986178.5	stable_k27ac
Lonp2	invariant	971	P60	1866608	gained_k27ac
Lonp2	invariant	972	P60	1696748.5	lost_k27ac
Lonp2	invariant	973	P60	74771.5	lost_k27ac
Lonp2	invariant	974	P60	602352	lost_k27ac
Lonp2	invariant	975	P60	661848.5	lost_k27ac
Lonp2	invariant	976	P60	877735	gained_k27ac
Lonp2	invariant	977	P60	1053608	lost_k27ac
Siah1a	invariant	971	P60	1988499	gained_k27ac
Siah1a	invariant	972	P60	1818639.5	lost_k27ac
Siah1a	invariant	973	P60	196662.5	lost_k27ac
Siah1a	invariant	974	P60	480461	lost_k27ac
Siah1a	invariant	975	P60	539957.5	lost_k27ac
Siah1a	invariant	976	P60	755844	gained_k27ac
Siah1a	invariant	977	P60	931717	lost_k27ac
Brd7	invariant	973	P60	1812922.5	lost_k27ac
Brd7	invariant	974	P60	1135799	lost_k27ac
Brd7	invariant	975	P60	1076302.5	lost_k27ac
Brd7	invariant	976	P60	860416	gained_k27ac
Brd7	invariant	977	P60	684543	lost_k27ac
Sall1	invariant	974	P60	1817767	lost_k27ac
Sall1	invariant	975	P60	1758270.5	lost_k27ac
Sall1	invariant	976	P60	1542384	gained_k27ac
Sall1	invariant	977	P60	1366511	lost_k27ac
Sall1	invariant	978	P60	1819217.5	lost_k27ac
Aktip	invariant	978	P60	336596.5	lost_k27ac
Fto	invariant	978	P60	450145.5	lost_k27ac
Irx5	invariant	978	P60	1494245.5	lost_k27ac
Irx5	invariant	979	P60	1534838.5	gained_k27ac
Nudt21	invariant	979	P60	144567.5	gained_k27ac
Bbs2	invariant	979	P60	206464.5	gained_k27ac
Mir138-2	invariant	979	P60	429694.5	gained_k27ac
Cpne2	invariant	979	P60	640526.5	gained_k27ac
Psme3ip1	invariant	979	P60	709533.5	gained_k27ac
Pllp	invariant	979	P60	803814.5	gained_k27ac
Ciapin1	invariant	979	P60	945894.5	gained_k27ac
Dok4	invariant	979	P60	983866.5	gained_k27ac
Katnb1	invariant	979	P60	1188722.5	gained_k27ac
Spmip8	invariant	979	P60	1418102.5	gained_k27ac
Zfp319	invariant	979	P60	1439486.5	gained_k27ac
Usb1	invariant	979	P60	1439820.5	gained_k27ac
Csnk2a2	invariant	979	P60	1597575.5	gained_k27ac
Setd6	invariant	979	P60	1823417.5	gained_k27ac
Slc38a7	invariant	979	P60	1961075.5	gained_k27ac
Cdh5	invariant	917	P60	1367252.5	stable_k27ac
Cdh5	invariant	918	P60	1601531.5	stable_k27ac
Tk2	invariant	917	P60	1220319.5	stable_k27ac
Tk2	invariant	918	P60	1454598.5	stable_k27ac
Cklf	invariant	917	P60	1218016.5	stable_k27ac
Cklf	invariant	918	P60	1452295.5	stable_k27ac
Ciao2b	invariant	917	P60	826912.5	stable_k27ac
Ciao2b	invariant	918	P60	1061191.5	stable_k27ac
Phaf1	invariant	917	P60	243732.5	stable_k27ac
Phaf1	invariant	918	P60	478011.5	stable_k27ac
E2f4	invariant	917	P60	171214.5	stable_k27ac
E2f4	invariant	918	P60	405493.5	stable_k27ac
Elmo3	invariant	917	P60	163276.5	stable_k27ac
Elmo3	invariant	918	P60	397555.5	stable_k27ac
Hsd11b2	invariant	917	P60	49877.5	stable_k27ac
Hsd11b2	invariant	918	P60	184401.5	stable_k27ac
Atp6v0d1	invariant	917	P60	97169.5	stable_k27ac
Atp6v0d1	invariant	918	P60	137109.5	stable_k27ac
Agrp	invariant	917	P60	168515.5	stable_k27ac
Agrp	invariant	918	P60	65763.5	stable_k27ac
Ctcf	invariant	917	P60	167690.5	stable_k27ac
Ctcf	invariant	918	P60	66588.5	stable_k27ac
Cenpt	invariant	917	P60	384400.5	stable_k27ac
Cenpt	invariant	918	P60	150121.5	stable_k27ac
Nutf2	invariant	917	P60	391702.5	stable_k27ac
Nutf2	invariant	918	P60	157423.5	stable_k27ac
Edc4	invariant	917	P60	412003.5	stable_k27ac
Edc4	invariant	918	P60	177724.5	stable_k27ac
Pskh1	invariant	917	P60	431563.5	stable_k27ac
Pskh1	invariant	918	P60	197284.5	stable_k27ac
Pla2g15	invariant	917	P60	681521.5	stable_k27ac
Pla2g15	invariant	918	P60	447242.5	stable_k27ac
Slc7a6os	invariant	917	P60	742057.5	stable_k27ac
Slc7a6os	invariant	918	P60	507778.5	stable_k27ac
Cog8	invariant	917	P60	1587811.5	stable_k27ac
Cog8	invariant	918	P60	1353532.5	stable_k27ac
D030068K23Rik	invariant	919	P60	1096681	lost_k27ac
