Distance	Interaction Frequency (interChr=1.674308e-01)
101795000	1.843731e-06
101800000	2.436704e-06
101805000	2.441325e-06
101810000	2.203675e-06
101815000	2.136185e-06
101820000	2.424485e-06
101825000	2.140155e-06
101830000	2.057747e-06
101835000	2.182890e-06
101840000	2.267654e-06
101845000	1.959849e-06
101850000	2.299763e-06
101855000	2.037602e-06
101860000	1.907676e-06
101865000	1.938506e-06
101870000	2.351714e-06
101875000	2.927345e-06
101880000	2.045601e-06
101885000	2.147698e-06
101890000	2.402814e-06
101895000	2.323824e-06
101900000	1.841503e-06
101905000	2.110695e-06
101910000	2.552135e-06
101915000	1.797558e-06
101920000	2.258564e-06
101925000	1.913462e-06
101930000	1.985576e-06
101935000	2.503953e-06
101940000	2.371421e-06
101945000	2.155575e-06
101950000	2.562982e-06
101955000	2.098797e-06
101960000	2.460479e-06
101965000	2.193837e-06
101970000	2.287911e-06
101975000	2.056580e-06
101980000	2.391651e-06
101985000	2.227023e-06
101990000	2.303311e-06
101995000	2.161281e-06
102000000	1.921787e-06
102005000	1.874051e-06
102010000	2.080634e-06
102015000	2.327903e-06
102020000	2.190320e-06
102025000	2.245227e-06
102030000	2.116942e-06
102035000	2.289017e-06
102040000	2.438771e-06
102045000	2.230250e-06
102050000	2.038252e-06
102055000	2.555292e-06
102060000	1.820465e-06
102065000	2.751940e-06
102070000	2.049341e-06
102075000	1.636356e-06
102080000	2.560594e-06
102085000	2.033181e-06
102090000	2.573126e-06
102095000	2.054275e-06
102100000	2.282737e-06
102105000	2.016622e-06
102110000	2.703534e-06
102115000	2.365012e-06
102120000	1.902809e-06
102125000	1.901189e-06
102130000	2.097301e-06
102135000	1.998340e-06
102140000	1.932062e-06
102145000	1.978936e-06
102150000	1.802633e-06
102155000	2.108629e-06
102160000	2.350753e-06
102165000	2.071250e-06
102170000	2.346742e-06
102175000	2.167320e-06
102180000	2.124788e-06
102185000	2.358114e-06
102190000	2.600668e-06
102195000	2.440876e-06
102200000	2.472512e-06
102205000	2.450352e-06
102210000	2.157269e-06
102215000	2.052357e-06
102220000	1.895651e-06
102225000	2.090865e-06
102230000	2.516905e-06
102235000	2.111764e-06
102240000	1.953207e-06
102245000	1.914116e-06
102250000	2.324802e-06
102255000	1.949316e-06
102260000	2.222443e-06
102265000	1.931653e-06
102270000	2.558013e-06
102275000	2.430359e-06
102280000	1.909590e-06
102285000	2.259309e-06
102290000	1.930346e-06
102295000	1.962989e-06
102300000	2.228969e-06
102305000	1.782481e-06
102310000	2.310888e-06
102315000	2.224625e-06
102320000	2.157435e-06
102325000	2.049305e-06
102330000	1.874065e-06
102335000	1.851918e-06
102340000	2.189052e-06
102345000	2.525779e-06
102350000	2.054034e-06
102355000	2.192181e-06
102360000	2.169908e-06
102365000	2.150900e-06
102370000	2.105318e-06
102375000	1.975231e-06
102380000	1.840263e-06
102385000	1.857205e-06
102390000	2.283062e-06
102395000	1.838933e-06
102400000	1.967202e-06
102405000	1.801892e-06
102410000	2.403274e-06
102415000	2.145410e-06
102420000	2.144399e-06
102425000	2.074106e-06
102430000	2.067773e-06
102435000	2.051313e-06
102440000	2.029089e-06
102445000	2.076407e-06
102450000	2.336713e-06
102455000	2.091183e-06
102460000	1.735007e-06
102465000	1.837638e-06
102470000	2.067198e-06
102475000	1.963306e-06
102480000	1.879056e-06
102485000	2.417944e-06
102490000	2.593892e-06
102495000	2.118711e-06
102500000	1.943330e-06
102505000	2.160605e-06
102510000	2.254171e-06
102515000	2.449638e-06
102520000	2.078924e-06
102525000	2.260250e-06
102530000	2.630768e-06
102535000	2.142802e-06
102540000	2.633286e-06
102545000	2.390266e-06
102550000	2.216508e-06
102555000	1.937942e-06
102560000	1.987627e-06
102565000	2.051375e-06
102570000	2.283665e-06
102575000	2.192437e-06
102580000	2.140299e-06
102585000	1.911066e-06
102590000	2.175194e-06
102595000	2.232074e-06
102600000	1.924642e-06
102605000	2.245188e-06
102610000	2.335320e-06
102615000	2.208390e-06
102620000	2.422804e-06
102625000	1.942173e-06
102630000	1.826407e-06
102635000	2.279576e-06
102640000	2.268033e-06
102645000	2.229087e-06
102650000	2.872043e-06
102655000	2.212546e-06
102660000	2.273795e-06
102665000	2.498686e-06
102670000	2.137714e-06
102675000	1.758029e-06
102680000	2.127324e-06
102685000	1.879661e-06
102690000	1.893900e-06
102695000	2.322379e-06
102700000	2.306690e-06
102705000	1.734503e-06
102710000	2.649051e-06
102715000	2.208069e-06
102720000	2.301307e-06
102725000	1.737282e-06
102730000	2.101225e-06
102735000	2.000491e-06
102740000	1.959075e-06
102745000	2.317403e-06
102750000	2.056969e-06
102755000	2.007410e-06
102760000	1.868617e-06
102765000	2.187460e-06
102770000	2.437240e-06
102775000	2.062574e-06
102780000	2.208506e-06
102785000	1.902093e-06
102790000	1.991144e-06
102795000	2.350736e-06
102800000	1.873737e-06
102805000	2.115707e-06
102810000	2.387883e-06
102815000	1.905745e-06
102820000	1.684676e-06
102825000	2.180815e-06
102830000	2.290694e-06
102835000	2.346477e-06
102840000	2.223052e-06
102845000	2.010304e-06
102850000	2.285377e-06
102855000	2.298627e-06
102860000	1.867425e-06
102865000	1.938754e-06
102870000	2.005871e-06
102875000	2.150856e-06
102880000	1.746537e-06
102885000	2.269862e-06
102890000	1.871086e-06
102895000	2.359252e-06
102900000	2.005933e-06
102905000	2.440676e-06
102910000	2.077344e-06
102915000	2.007888e-06
102920000	2.298636e-06
102925000	1.557631e-06
102930000	2.222041e-06
102935000	2.627126e-06
102940000	2.392019e-06
102945000	1.906209e-06
102950000	1.922760e-06
102955000	2.403621e-06
102960000	2.022185e-06
102965000	2.211189e-06
102970000	1.703002e-06
102975000	1.930299e-06
102980000	2.333290e-06
102985000	1.741132e-06
102990000	2.292876e-06
102995000	1.991678e-06
103000000	1.944029e-06
103005000	2.030493e-06
103010000	1.873358e-06
103015000	2.112046e-06
103020000	2.079975e-06
103025000	1.975880e-06
103030000	2.336517e-06
103035000	2.170106e-06
103040000	1.997345e-06
103045000	2.013685e-06
103050000	1.967049e-06
103055000	1.850728e-06
103060000	2.348814e-06
103065000	1.735172e-06
103070000	2.198312e-06
103075000	2.480122e-06
103080000	2.293642e-06
103085000	2.100341e-06
103090000	2.159419e-06
103095000	2.313364e-06
103100000	2.304842e-06
103105000	2.141303e-06
103110000	1.935330e-06
103115000	2.265713e-06
103120000	1.824306e-06
103125000	1.725943e-06
103130000	1.998325e-06
103135000	1.855341e-06
103140000	1.806051e-06
103145000	1.593646e-06
103150000	1.835877e-06
103155000	2.024787e-06
103160000	1.712473e-06
103165000	2.294379e-06
103170000	1.793678e-06
103175000	1.850891e-06
103180000	1.919464e-06
103185000	2.184047e-06
103190000	2.111248e-06
103195000	2.190278e-06
103200000	1.850051e-06
103205000	1.984537e-06
103210000	2.192181e-06
103215000	1.773543e-06
103220000	2.180146e-06
103225000	1.870885e-06
103230000	1.928401e-06
103235000	2.145779e-06
103240000	2.044777e-06
103245000	2.324181e-06
103250000	1.914865e-06
103255000	1.962553e-06
103260000	2.371572e-06
103265000	2.333477e-06
103270000	1.919800e-06
103275000	1.996297e-06
103280000	2.184380e-06
103285000	1.949311e-06
103290000	1.882236e-06
103295000	2.012503e-06
103300000	1.980333e-06
103305000	1.908027e-06
103310000	2.321316e-06
103315000	2.073686e-06
103320000	2.248553e-06
103325000	1.924169e-06
103330000	2.373912e-06
103335000	2.519399e-06
103340000	2.249167e-06
103345000	2.229245e-06
103350000	2.794727e-06
103355000	1.940353e-06
103360000	1.914714e-06
103365000	2.007777e-06
103370000	1.841151e-06
103375000	1.908473e-06
103380000	2.282934e-06
103385000	1.849038e-06
103390000	2.063920e-06
103395000	2.152853e-06
103400000	2.590363e-06
103405000	2.281353e-06
103410000	1.724182e-06
103415000	2.295970e-06
103420000	1.972348e-06
103425000	2.251091e-06
103430000	1.827811e-06
103435000	1.769829e-06
103440000	2.213050e-06
103445000	2.008325e-06
103450000	2.364156e-06
103455000	2.058035e-06
103460000	1.837780e-06
103465000	2.522765e-06
103470000	1.989819e-06
103475000	2.216017e-06
103480000	1.924710e-06
103485000	2.388449e-06
103490000	1.878062e-06
103495000	2.020325e-06
103500000	2.303331e-06
103505000	2.235477e-06
103510000	2.090335e-06
103515000	1.870479e-06
103520000	1.843722e-06
103525000	2.088087e-06
103530000	2.091910e-06
103535000	2.014502e-06
103540000	1.685128e-06
103545000	2.634084e-06
103550000	2.408926e-06
103555000	2.260332e-06
103560000	2.149176e-06
103565000	1.797308e-06
103570000	2.183253e-06
103575000	2.238434e-06
103580000	1.946007e-06
103585000	2.117792e-06
103590000	2.122039e-06
103595000	2.310237e-06
103600000	2.064629e-06
103605000	2.080205e-06
103610000	2.026817e-06
103615000	2.214544e-06
103620000	2.255359e-06
103625000	2.028989e-06
103630000	1.600704e-06
103635000	2.101740e-06
103640000	1.923726e-06
103645000	1.773612e-06
103650000	2.014050e-06
103655000	1.964774e-06
103660000	1.888179e-06
103665000	1.900383e-06
103670000	2.253855e-06
103675000	2.286359e-06
103680000	2.099459e-06
103685000	2.196341e-06
103690000	2.234024e-06
103695000	1.981144e-06
103700000	1.726947e-06
103705000	1.943696e-06
103710000	2.547464e-06
103715000	2.061045e-06
103720000	2.191149e-06
103725000	2.265700e-06
103730000	1.648536e-06
103735000	2.033426e-06
103740000	2.261799e-06
103745000	2.169917e-06
103750000	2.566520e-06
103755000	2.324106e-06
103760000	1.993911e-06
103765000	2.110732e-06
103770000	1.998104e-06
103775000	2.462447e-06
103780000	2.409468e-06
103785000	2.332363e-06
103790000	2.058429e-06
103795000	1.738021e-06
103800000	2.429196e-06
103805000	2.012507e-06
103810000	2.004373e-06
103815000	2.302745e-06
103820000	2.010648e-06
103825000	2.039867e-06
103830000	1.985987e-06
103835000	2.139335e-06
103840000	2.191988e-06
103845000	2.313980e-06
103850000	2.184598e-06
103855000	2.279406e-06
103860000	2.144621e-06
103865000	2.313104e-06
103870000	2.090288e-06
103875000	2.326750e-06
103880000	2.342297e-06
103885000	1.892752e-06
103890000	2.016452e-06
103895000	1.941350e-06
103900000	1.689672e-06
103905000	1.979187e-06
103910000	2.161977e-06
103915000	2.200445e-06
103920000	1.575094e-06
103925000	2.150339e-06
103930000	2.138639e-06
103935000	1.685611e-06
103940000	2.224692e-06
103945000	1.522013e-06
103950000	1.987953e-06
103955000	2.081822e-06
103960000	2.490961e-06
103965000	1.917227e-06
103970000	1.790638e-06
103975000	2.078065e-06
103980000	2.197023e-06
103985000	2.294496e-06
103990000	2.513548e-06
103995000	2.213460e-06
104000000	2.519776e-06
104005000	1.835686e-06
104010000	2.448725e-06
104015000	1.865304e-06
104020000	2.095521e-06
104025000	2.030340e-06
104030000	2.022601e-06
104035000	2.250137e-06
104040000	2.532310e-06
104045000	1.800327e-06
104050000	1.793850e-06
104055000	2.009865e-06
104060000	2.265955e-06
104065000	1.821685e-06
104070000	1.919263e-06
104075000	2.210355e-06
104080000	1.889903e-06
104085000	2.030738e-06
104090000	2.087621e-06
104095000	1.815901e-06
104100000	1.850770e-06
104105000	2.280907e-06
104110000	1.946264e-06
104115000	2.223029e-06
104120000	1.988413e-06
104125000	1.970111e-06
104130000	2.449047e-06
104135000	2.355193e-06
104140000	2.065949e-06
104145000	1.974732e-06
104150000	2.105782e-06
104155000	2.039575e-06
104160000	2.114218e-06
104165000	2.092177e-06
104170000	2.423660e-06
104175000	2.044264e-06
104180000	2.048112e-06
104185000	2.002440e-06
104190000	2.170066e-06
104195000	2.197664e-06
104200000	2.080481e-06
104205000	1.834089e-06
104210000	2.341915e-06
104215000	2.252520e-06
104220000	1.794575e-06
104225000	2.484776e-06
104230000	2.624295e-06
104235000	1.739066e-06
104240000	1.741288e-06
104245000	2.562109e-06
104250000	2.020150e-06
104255000	2.119919e-06
104260000	1.900818e-06
104265000	2.303190e-06
104270000	1.986935e-06
104275000	2.097517e-06
104280000	1.902283e-06
104285000	2.522577e-06
104290000	2.037347e-06
104295000	1.778344e-06
104300000	2.469423e-06
104305000	1.967979e-06
104310000	1.749441e-06
104315000	1.892669e-06
104320000	2.250005e-06
104325000	2.010702e-06
104330000	2.105731e-06
104335000	1.794649e-06
104340000	1.666633e-06
104345000	1.633942e-06
104350000	1.744201e-06
104355000	1.951919e-06
104360000	1.913605e-06
104365000	1.879979e-06
104370000	2.331249e-06
104375000	1.676915e-06
104380000	1.867943e-06
104385000	1.871851e-06
104390000	1.843244e-06
104395000	1.696836e-06
104400000	2.134554e-06
104405000	1.857320e-06
104410000	2.552094e-06
104415000	2.080734e-06
104420000	1.815357e-06
104425000	1.946965e-06
104430000	1.923711e-06
104435000	1.712678e-06
104440000	1.989621e-06
104445000	1.837407e-06
104450000	1.867532e-06
104455000	1.649784e-06
104460000	2.019119e-06
104465000	2.061470e-06
104470000	2.042464e-06
104475000	1.934488e-06
104480000	2.227379e-06
104485000	1.541923e-06
104490000	1.827801e-06
104495000	2.372452e-06
104500000	2.252443e-06
104505000	1.830040e-06
104510000	2.474778e-06
104515000	2.259550e-06
104520000	2.530117e-06
104525000	2.040854e-06
104530000	2.179479e-06
104535000	1.698813e-06
104540000	1.923051e-06
104545000	2.155554e-06
104550000	1.498059e-06
104555000	1.842815e-06
104560000	2.334010e-06
104565000	2.205525e-06
104570000	2.222655e-06
104575000	2.236312e-06
104580000	1.696727e-06
104585000	1.747707e-06
104590000	1.992263e-06
104595000	1.945951e-06
104600000	2.028608e-06
104605000	1.976333e-06
104610000	1.825862e-06
104615000	1.750040e-06
104620000	2.157763e-06
104625000	1.927625e-06
104630000	2.367833e-06
104635000	2.120525e-06
104640000	2.107362e-06
104645000	2.098188e-06
104650000	1.902668e-06
104655000	2.094628e-06
104660000	2.073796e-06
104665000	1.994127e-06
104670000	1.827318e-06
104675000	1.820638e-06
104680000	1.811925e-06
104685000	2.019812e-06
104690000	1.880119e-06
104695000	1.515535e-06
104700000	1.818689e-06
104705000	1.711164e-06
104710000	1.879620e-06
104715000	2.135702e-06
104720000	2.685940e-06
104725000	2.071268e-06
104730000	1.959549e-06
104735000	1.867377e-06
104740000	2.211998e-06
104745000	2.089034e-06
104750000	1.874806e-06
104755000	2.331453e-06
104760000	1.765777e-06
104765000	2.071446e-06
104770000	1.804396e-06
104775000	1.822015e-06
104780000	2.272118e-06
104785000	1.791808e-06
104790000	2.296133e-06
104795000	1.881372e-06
104800000	1.994024e-06
104805000	1.670503e-06
104810000	1.893271e-06
104815000	2.239459e-06
104820000	1.964080e-06
104825000	1.877584e-06
104830000	1.802475e-06
104835000	1.757742e-06
104840000	1.640341e-06
104845000	2.082100e-06
104850000	2.034670e-06
104855000	2.128863e-06
104860000	2.074315e-06
104865000	2.111810e-06
104870000	1.983476e-06
104875000	2.086133e-06
104880000	2.152929e-06
104885000	2.275624e-06
104890000	2.133113e-06
104895000	1.867156e-06
104900000	1.729870e-06
104905000	2.255560e-06
104910000	1.913715e-06
104915000	2.169494e-06
104920000	1.792811e-06
104925000	2.064890e-06
104930000	2.201554e-06
104935000	2.341757e-06
104940000	1.952432e-06
104945000	2.005919e-06
104950000	1.959151e-06
104955000	2.252834e-06
104960000	1.861370e-06
104965000	2.072708e-06
104970000	2.072849e-06
104975000	1.615477e-06
104980000	2.090191e-06
104985000	2.770476e-06
104990000	1.873857e-06
104995000	2.144659e-06
105000000	2.007080e-06
105005000	1.788864e-06
105010000	1.743494e-06
105015000	2.757708e-06
105020000	1.941021e-06
105025000	1.934931e-06
105030000	1.939082e-06
105035000	1.970466e-06
105040000	1.660918e-06
105045000	2.082779e-06
105050000	2.019017e-06
105055000	2.351820e-06
105060000	2.328580e-06
105065000	2.101038e-06
105070000	2.014724e-06
105075000	2.138069e-06
105080000	2.037519e-06
105085000	1.951771e-06
105090000	1.864728e-06
105095000	1.730690e-06
105100000	1.910725e-06
105105000	2.152829e-06
105110000	1.945891e-06
105115000	1.974409e-06
105120000	1.995872e-06
105125000	1.654775e-06
105130000	1.990157e-06
105135000	2.306622e-06
105140000	1.536263e-06
105145000	2.300136e-06
105150000	2.174081e-06
105155000	2.293929e-06
105160000	2.043312e-06
105165000	1.804090e-06
105170000	2.077883e-06
105175000	1.770947e-06
105180000	2.182756e-06
105185000	2.044527e-06
105190000	1.777628e-06
105195000	2.296545e-06
105200000	2.084368e-06
105205000	2.324019e-06
105210000	1.934400e-06
105215000	2.012157e-06
105220000	1.915901e-06
105225000	1.675124e-06
105230000	1.693635e-06
105235000	1.806930e-06
105240000	2.326188e-06
105245000	2.099357e-06
105250000	2.394118e-06
105255000	2.114379e-06
105260000	1.669184e-06
105265000	1.475454e-06
105270000	1.984857e-06
105275000	1.924028e-06
105280000	1.733808e-06
105285000	2.144359e-06
105290000	1.867040e-06
105295000	1.861894e-06
105300000	2.136159e-06
105305000	2.373171e-06
105310000	1.781642e-06
105315000	1.643073e-06
105320000	1.912061e-06
105325000	1.659274e-06
105330000	1.804009e-06
105335000	2.215851e-06
105340000	1.754442e-06
105345000	1.811755e-06
105350000	2.518210e-06
105355000	1.769997e-06
105360000	2.080394e-06
105365000	2.310338e-06
105370000	2.109590e-06
105375000	1.858952e-06
105380000	2.100056e-06
105385000	2.118681e-06
105390000	1.613003e-06
105395000	2.269736e-06
105400000	2.123813e-06
105405000	2.027559e-06
105410000	1.931845e-06
105415000	1.861749e-06
105420000	1.765200e-06
105425000	1.612874e-06
105430000	1.610699e-06
105435000	2.133276e-06
105440000	2.066853e-06
105445000	1.680669e-06
105450000	1.877542e-06
105455000	2.058682e-06
105460000	2.026895e-06
105465000	2.061380e-06
105470000	1.530221e-06
105475000	2.075626e-06
105480000	2.056724e-06
105485000	2.130117e-06
105490000	2.311676e-06
105495000	1.953236e-06
105500000	2.003350e-06
105505000	2.070000e-06
105510000	1.886975e-06
105515000	2.239422e-06
105520000	1.806005e-06
105525000	1.877207e-06
105530000	2.346274e-06
105535000	2.003186e-06
105540000	2.595752e-06
105545000	2.172657e-06
105550000	2.289093e-06
105555000	1.873486e-06
105560000	2.180232e-06
105565000	2.067538e-06
105570000	1.616719e-06
105575000	2.276380e-06
105580000	1.628475e-06
105585000	1.541999e-06
105590000	2.015956e-06
105595000	1.773710e-06
105600000	2.216740e-06
105605000	2.253904e-06
105610000	2.251680e-06
105615000	2.226418e-06
105620000	1.783384e-06
105625000	2.058513e-06
105630000	1.861349e-06
105635000	1.903107e-06
105640000	1.972676e-06
105645000	1.937308e-06
105650000	2.253880e-06
105655000	1.879338e-06
105660000	2.270484e-06
105665000	1.959494e-06
105670000	2.221624e-06
105675000	2.101484e-06
105680000	1.843691e-06
105685000	1.958780e-06
105690000	2.115471e-06
105695000	2.238975e-06
105700000	2.021738e-06
105705000	1.650933e-06
105710000	2.058676e-06
105715000	1.836819e-06
105720000	1.952619e-06
105725000	1.763377e-06
105730000	1.950794e-06
105735000	2.256114e-06
105740000	1.774023e-06
105745000	1.767262e-06
105750000	2.095341e-06
105755000	1.712935e-06
105760000	1.834882e-06
105765000	1.974008e-06
105770000	1.979008e-06
105775000	1.803647e-06
105780000	1.871146e-06
105785000	2.099637e-06
105790000	2.145959e-06
105795000	1.702717e-06
105800000	1.944268e-06
105805000	1.954142e-06
105810000	1.568764e-06
105815000	2.113255e-06
105820000	1.880488e-06
105825000	2.007163e-06
105830000	1.991683e-06
105835000	2.073587e-06
105840000	1.727178e-06
105845000	1.899320e-06
105850000	1.686975e-06
105855000	2.277191e-06
105860000	1.626743e-06
105865000	1.700390e-06
105870000	1.665169e-06
105875000	1.976800e-06
105880000	2.208212e-06
105885000	2.127603e-06
105890000	2.448883e-06
105895000	2.357121e-06
105900000	1.937504e-06
105905000	2.376016e-06
105910000	1.972196e-06
105915000	1.807934e-06
105920000	2.311427e-06
105925000	1.830019e-06
105930000	1.538254e-06
