gene	mc_diff	hmc_diff	combined_effect	quadrant	log2FC	padj	baseMean	net_atac	n_atac_up	n_atac_down	k119ub_gb_log2fc	k119ub_pr_log2fc	k119ub_gb_class	n_k27ac_gained	n_k27ac_lost	k27ac_status	chromatin_state	n_mecp2_up	n_mecp2_down	mecp2_status	loop_involved
Aar2	0.0320425826298536	-0.0266122323338577	0.0586548149637113	Q4: mC up/hmC dn	0.135902272072166	0.474844025952046	175.526681341089	1	1	0	-0.148539	0.576083	quantifiable	2	0	Gained Only	Other	0	0	No MeCP2	FALSE
Ube2g1	0.0298666620142627	-0.0287787653757219	0.0586454273899846	Q4: mC up/hmC dn	0.0216087086736991	0.924492022705557	791.931875434841	0	0	0	-0.185052	0.245008	one_condition	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Lpar5	0.0348913676071091	-0.0237371010094553	0.0586284686165643	Q4: mC up/hmC dn	NA	NA	NA	-1	0	1	0.548648	-0.125359	quantifiable	0	1	Lost Only	Other	0	0	No MeCP2	FALSE
Cdan1	0.0288463571714094	-0.0297807096074966	0.058627066778906	Q4: mC up/hmC dn	-0.703156915399004	0.689602001136961	2.42831699072996	0	0	0	-0.192107	0.149664	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Gxylt1	0.0266524507128858	-0.0319681295184484	0.0586205802313342	Q4: mC up/hmC dn	-0.0690111253841693	0.731390547748987	279.449431279736	0	0	0	0.190142	0.939425	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Pml	0.0384056503424944	-0.0202073774530298	0.0586130277955242	Q4: mC up/hmC dn	-1.35500785261411	2.73916962096523e-21	169.021239093052	0	0	0	0.085535	1.05984	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Gtf2a1	0.0265731179364046	-0.0320234600210128	0.0585965779574174	Q4: mC up/hmC dn	0.0541328212327783	0.75938460016628	744.30155045188	0	0	0	-0.086246	0.723691	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Osbp	0.0326271445058484	-0.0259670581005194	0.0585942026063678	Q4: mC up/hmC dn	0.0431764714855855	0.785764557701623	553.608599176481	0	0	0	-0.183896	0.331544	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Ranbp10	0.0288783214166783	-0.0297149476869517	0.05859326910363	Q4: mC up/hmC dn	0.101546395192568	0.268606305148763	599.885307863387	0	0	0	-0.251173	0.560633	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Vps16	0.0359657784145466	-0.0226229735358628	0.0585887519504094	Q4: mC up/hmC dn	-0.112858954379184	0.512660535025657	308.532705841618	0	0	0	-0.094941	0.528531	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Alg14	0.0265626094405147	-0.0320185994529183	0.058581208893433	Q4: mC up/hmC dn	-0.717712679788801	2.42074621895046e-11	211.718133064153	1	1	0	0.560384	1.12686	quantifiable	0	1	Lost Only	Active_Promoter	1	0	MeCP2 Up Only	FALSE
Psmd1	0.0307121974565765	-0.0278574078928199	0.0585696053493964	Q4: mC up/hmC dn	0.0558097687249866	0.662653598157984	597.406764448864	0	0	0	-0.338045	0.138062	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Stxbp1	0.0303803862260574	-0.028180566167272	0.0585609523933294	Q4: mC up/hmC dn	0.345460283297197	5.18301625119551e-08	6666.27734114485	1	1	0	-0.348979	0.18401	quantifiable	3	1	Both	Other	0	0	No MeCP2	FALSE
Btbd7	0.0295470072003409	-0.0290113121905639	0.0585583193909047	Q4: mC up/hmC dn	0.0406169125656536	0.774621761064352	730.43919214487	1	1	0	-0.143	0.294721	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Ogdh	0.0332976351294515	-0.0252340140069524	0.0585316491364039	Q4: mC up/hmC dn	0.12787021401799	0.219903967334397	2252.45258237748	0	0	0	-0.3746	0.446606	quantifiable	1	0	Gained Only	Other	0	0	No MeCP2	FALSE
Mfap3	0.0289686994136465	-0.0295400259171188	0.0585087253307654	Q4: mC up/hmC dn	0.0842971909808249	0.590507307662664	412.684381894798	1	1	0	-0.0612	0.657831	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Gmcl1	0.0312619803385604	-0.0272372262302738	0.0584992065688342	Q4: mC up/hmC dn	0.188341511207231	0.020278423336036	627.552001205099	0	0	0	-0.428817	0.226517	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Syt14	0.0268433851681755	-0.0316341484391652	0.0584775336073408	Q4: mC up/hmC dn	-0.170471901071153	0.108054563497262	1140.91436618988	0	0	0	0.071651	0.731014	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Tcp11l2	0.0250242871320587	-0.033447027042722	0.0584713141747807	Q4: mC up/hmC dn	0.019475766628186	0.95589681838224	343.117929278459	0	0	0	-0.162729	0.861988	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Rab12	0.0378869945818847	-0.0205719067735698	0.0584589013554546	Q4: mC up/hmC dn	0.0586195155679486	0.75659446891466	681.658543159487	1	1	0	0.095513	0.700155	quantifiable	0	1	Lost Only	Active_Promoter	0	0	No MeCP2	FALSE
Aacs	0.0362532840818615	-0.0222002863519335	0.0584535704337949	Q4: mC up/hmC dn	-0.429955383372432	0.00846489564997681	199.080348983735	0	0	0	-0.048209	0.454715	quantifiable	0	1	Lost Only	Active_Promoter	0	0	No MeCP2	FALSE
Cct7	0.0337232565253953	-0.0247298527930694	0.0584531093184648	Q4: mC up/hmC dn	-0.0304938472071905	0.92144147817542	406.155282266944	0	0	0	-0.25865	0.11688	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Uvrag	0.0339762889389048	-0.0244651465253083	0.0584414354642132	Q4: mC up/hmC dn	-0.0671367876724479	0.686116921724131	1513.79944717998	0	0	0	0.037373	0.372894	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Atp5c1	0.0364472070504905	-0.0219850009888589	0.0584322080393494	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	NA	NA	NA	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Tmem214	0.0323293721779819	-0.0260946377537876	0.0584240099317695	Q4: mC up/hmC dn	0.193811168039717	0.379780643434805	160.785036215621	0	0	0	-0.054926	0.345201	quantifiable	2	0	Gained Only	Other	0	0	No MeCP2	FALSE
Rere	0.0280497857473288	-0.0303658444504663	0.0584156301977951	Q4: mC up/hmC dn	0.184219222987761	0.0199833855561916	6033.0813111721	0	0	0	-0.091434	0.52511	quantifiable	0	1	Lost Only	Active_Promoter	0	0	No MeCP2	FALSE
Nfyc	0.0277565257645991	-0.0306526494482835	0.0584091752128826	Q4: mC up/hmC dn	0.103516509792026	0.307391919175973	1443.55637760364	0	0	0	0.028044	0.420296	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Wdr82	0.0319958270934891	-0.0264105045047272	0.0584063315982163	Q4: mC up/hmC dn	0.0966403797263777	0.521520453280012	863.734984955096	0	0	0	-0.173876	0.55014	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Scrn3	0.0377045030954022	-0.0206970134505813	0.0584015165459835	Q4: mC up/hmC dn	0.186439771166583	0.478188958728606	148.121965690311	0	0	0	0.127118	0.368763	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Brd4	0.0248074675748035	-0.0335920553953396	0.0583995229701431	Q4: mC up/hmC dn	0.00834865067904151	0.977331659362847	2758.72042870107	0	0	0	-0.394222	0.379981	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Cnep1r1	0.0267431992195886	-0.0316559145570737	0.0583991137766623	Q4: mC up/hmC dn	0.116267132781954	0.486744890241389	229.537838527645	0	0	0	-0.108204	0.502758	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Mgat4b	0.0318242976697574	-0.026563821125961	0.0583881187957184	Q4: mC up/hmC dn	0.0424449709360316	0.868448648710017	483.45453493501	0	0	0	0.118195	0.351928	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
H2-T24	0.0333115975821642	-0.0250713736476908	0.058382971229855	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	NA	-0.226847	no_signal	0	0	No Change	Other	0	0	No MeCP2	FALSE
Slirp	0.0390726406332993	-0.0193012877543484	0.0583739283876477	Q4: mC up/hmC dn	0.162278513921765	0.551049855689157	84.072790892099	0	0	0	0.051163	0.219545	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Mios	0.0317429459515897	-0.0266225424883257	0.0583654884399154	Q4: mC up/hmC dn	0.164765205758182	0.201361557519688	431.127691550895	0	0	0	0.376056	1.001289	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Ube2q1	0.033387763582538	-0.024951635584188	0.058339399166726	Q4: mC up/hmC dn	0.0481096676671732	0.882297873711607	301.518248464589	0	0	0	-0.056372	0.335057	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Denr	0.0307546517184152	-0.027567389195846	0.0583220409142612	Q4: mC up/hmC dn	-0.0854719087778095	0.816478456670035	166.1213638196	0	0	0	-0.16224	0.19587	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Btbd3	0.0451372037889699	-0.0131820497728345	0.0583192535618044	Q4: mC up/hmC dn	-0.43048586533506	3.83586645311113e-16	3138.61693430571	1	5	4	0.716333	0.967736	quantifiable	0	2	Lost Only	Active_Promoter	21	0	MeCP2 Up Only	FALSE
Copb2	0.0317462982602583	-0.0265464921513988	0.0582927904116571	Q4: mC up/hmC dn	0.223724490018084	0.00858542823975367	507.815130261541	0	0	0	-0.071996	0.982831	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Trim26	0.030230828524896	-0.0280590743205004	0.0582899028453965	Q4: mC up/hmC dn	-0.0335240214790571	0.935563266776016	349.946047901438	0	0	0	-0.299133	0.433931	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Tab2	0.029952544943895	-0.0283205792909155	0.0582731242348105	Q4: mC up/hmC dn	0.0523205632299984	0.824436779583894	1534.39139611508	0	0	0	-0.18603	0.954787	quantifiable	2	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Sik2	0.025980139591952	-0.0322891235619069	0.0582692631538589	Q4: mC up/hmC dn	-0.0907768073328544	0.764442089765394	1132.51861249902	0	0	0	0.066094	0.653719	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Dtymk	0.0285917514410787	-0.029674070204457	0.0582658216455357	Q4: mC up/hmC dn	0.169172745782933	0.282366398850784	153.731607040222	0	0	0	-0.125669	0.732651	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Osbpl11	0.0263964470617536	-0.0318578448275919	0.0582542918893455	Q4: mC up/hmC dn	-0.0501220213265787	0.804930851228931	332.478946871271	0	0	0	-0.157118	0.965166	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Rock1	0.0292133748464397	-0.0290089729148287	0.0582223477612684	Q4: mC up/hmC dn	0.095627569053911	0.720856362766631	1404.27620328658	0	0	0	-0.078105	1.06996	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Zfp382	0.0253762108790995	-0.0328266941105101	0.0582029049896096	Q4: mC up/hmC dn	-0.26310708877921	0.320304961911422	60.4320088800418	0	0	0	0.109578	0.482162	one_condition	0	0	No Change	Other	0	0	No MeCP2	FALSE
Setx	0.0283041471990351	-0.0298867874510567	0.0581909346500918	Q4: mC up/hmC dn	0.0503119669025278	0.744089916737508	1269.90018932563	0	0	0	-0.287882	0.440439	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Gramd1a	0.0324310806201599	-0.0257283490162583	0.0581594296364182	Q4: mC up/hmC dn	-0.00419595750702111	0.99074542981114	382.999339888031	0	0	0	0.123977	-0.292839	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Tor1aip1	0.0331606099915505	-0.0249930235427676	0.058153633534318	Q4: mC up/hmC dn	0.0453134817729763	0.866990207218199	323.69504614977	0	0	0	-0.088643	0.45717	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Kxd1	0.0345411041419983	-0.0235889860467833	0.0581300901887816	Q4: mC up/hmC dn	-0.00680574235827423	0.98749019889095	122.028965447109	0	0	0	0.090548	0.313644	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Rps3a1	0.0354350550010407	-0.0226893306207062	0.0581243856217469	Q4: mC up/hmC dn	-0.0189478146372945	0.976205512067484	178.838882003217	0	0	0	0.121179	0.693562	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	TRUE
Wsb1	0.0382790859693025	-0.0198439416660967	0.0581230276353992	Q4: mC up/hmC dn	-0.0279402949677924	0.926979371795953	631.848036474374	0	0	0	-0.050114	0.301822	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Emcn	0.0448523007506905	-0.013257994825764	0.0581102955764545	Q4: mC up/hmC dn	-0.472322128185564	0.275337882675691	22.136135662231	0	1	1	1.318834	1.159572	quantifiable	0	2	Lost Only	Other	18	0	MeCP2 Up Only	FALSE
Toe1	0.0400389966202694	-0.0180586211525521	0.0580976177728216	Q4: mC up/hmC dn	-0.0625833510606886	0.957559168151682	13.8379968661614	0	0	0	0.174242	0.437098	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Slc19a1	0.036288706537176	-0.0218057824092088	0.0580944889463848	Q4: mC up/hmC dn	-0.331806859623203	0.0169952673645233	160.312486576669	2	2	0	0.066624	0.563465	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Dhrs7	0.0337617415518394	-0.0243251060297566	0.058086847581596	Q4: mC up/hmC dn	-0.0600030240614079	0.884559244169912	71.1174020594727	0	0	0	0.21405	0.742801	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Orc2	0.0311924183074821	-0.0268880777392568	0.0580804960467389	Q4: mC up/hmC dn	0.0983873089726219	0.699232482996481	200.922836910339	0	0	0	0.08779	0.690197	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Ap1ar	0.0273484450999186	-0.0307284027053691	0.0580768478052878	Q4: mC up/hmC dn	0.0256137907487154	0.964534917109667	86.8911777194297	0	0	0	0.137484	1.140991	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Gnao1	0.0371783302265498	-0.0208915006354945	0.0580698308620443	Q4: mC up/hmC dn	0.115192075184076	0.386350985968705	8195.48648419224	0	0	0	-0.054151	0.906341	quantifiable	9	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Gapvd1	0.0256210595864584	-0.0324431143866825	0.0580641739731409	Q4: mC up/hmC dn	0.107830045741289	0.210736178453758	1232.02752613462	1	1	0	-0.253502	0.713464	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Pcdh9	0.0410500606693176	-0.0170021008438949	0.0580521615132125	Q4: mC up/hmC dn	-0.800319858494477	0.0194867442937845	28609.2790849156	-6	1	7	1.115065	0.898871	quantifiable	0	8	Lost Only	Active_Promoter	39	0	MeCP2 Up Only	FALSE
Kmt2b	0.0308473013222862	-0.0271953407439343	0.0580426420662205	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	-0.435302	0.155755	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Pclo	0.0297509517029466	-0.0282437825222335	0.0579947342251801	Q4: mC up/hmC dn	0.246441097448104	0.213060819671204	13254.9190760714	2	2	0	0.213355	1.17332	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Taf11	0.034545153622954	-0.0234384066618889	0.0579835602848429	Q4: mC up/hmC dn	0.187285018399741	0.536360228135069	97.0797692688885	0	0	0	0.136527	0.242412	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Rnf121	0.0352637968652951	-0.0227040350350282	0.0579678319003234	Q4: mC up/hmC dn	0.0870511925546148	0.600699504627538	508.884437250972	0	0	0	-0.056744	0.543897	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Ess2	0.0255729286603225	-0.0323854146302756	0.0579583432905981	Q4: mC up/hmC dn	0.0253534707514901	0.949611339427499	125.825725415838	0	0	0	-0.139394	0.454713	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Map2k3	0.03595197132634	-0.0219980356943347	0.0579500070206747	Q4: mC up/hmC dn	0.0431506459415685	0.915738007101187	111.127533928002	0	0	0	-0.241772	0.169629	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Arntl	0.0389204154001204	-0.0190198038679437	0.057940219268064	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	NA	NA	NA	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Gopc	0.0314721593734018	-0.0264671796098282	0.05793933898323	Q4: mC up/hmC dn	0.170073809737898	0.260405917846555	756.00851715899	1	1	0	0.271792	-0.0441	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Taldo1	0.0304289873454551	-0.0274701071041539	0.057899094449609	Q4: mC up/hmC dn	0.00874072850071314	0.987884920866066	91.9744821593871	0	0	0	0.118502	0.25536	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Rita1	0.0370908406147356	-0.0208041767494967	0.0578950173642322	Q4: mC up/hmC dn	-0.0793355895064933	0.894426396021053	29.3182166612981	0	0	0	0.029242	0.367385	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Unc45a	0.0359139154586299	-0.0219424016173927	0.0578563170760225	Q4: mC up/hmC dn	0.248008921102602	0.233273398259718	195.016760670152	0	0	0	-0.078995	0.354514	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Glyr1	0.0312347674951838	-0.0266188919733463	0.0578536594685302	Q4: mC up/hmC dn	0.0887871443527793	0.35550381380192	989.311315365299	-1	0	1	-0.426025	-0.009271	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Scyl2	0.0339930996916047	-0.0238372515657793	0.057830351257384	Q4: mC up/hmC dn	0.126507539009364	0.278264204998857	784.269380050546	0	0	0	0.27419	0.62391	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Chchd6	0.041723826822313	-0.0161060100871365	0.0578298369094495	Q4: mC up/hmC dn	-0.546847603351108	5.08294639894202e-07	517.361903793356	-1	0	1	0.57805	0.884829	quantifiable	0	0	No Change	Other	1	0	MeCP2 Up Only	FALSE
Rundc1	0.0326364375691507	-0.0251857228645272	0.0578221604336779	Q4: mC up/hmC dn	-0.00180699691780801	0.996741412602588	153.199030416695	0	0	0	0.002119	0.764915	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Slc25a46	0.0317067724898301	-0.0261070615304642	0.0578138340202943	Q4: mC up/hmC dn	0.0199670940878008	0.937457270358766	598.012715563906	0	0	0	-0.210058	1.131828	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Zfp451	0.027063921761487	-0.0307443198667532	0.0578082416282402	Q4: mC up/hmC dn	0.081996926066111	0.53025203290554	1022.61878618503	0	0	0	-0.16814	0.942202	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Golim4	0.0246162915670632	-0.0331764150373776	0.0577927066044408	Q4: mC up/hmC dn	-0.655683239617625	3.46007305989461e-06	279.152867536848	-1	0	1	0.342031	0.91606	quantifiable	0	2	Lost Only	Active_Promoter	0	0	No MeCP2	FALSE
Hivep3	0.0420431993540971	-0.0157394936892938	0.0577826930433908	Q4: mC up/hmC dn	-0.345468855751499	0.00157813325800121	4084.98861844011	-1	2	3	0.182236	0.475803	quantifiable	0	1	Lost Only	Active_Promoter	2	0	MeCP2 Up Only	FALSE
Galnt11	0.0300915108989592	-0.0276844338791834	0.0577759447781427	Q4: mC up/hmC dn	0.119740741674667	0.423072837162794	565.352921050306	0	0	0	-0.159987	0.707411	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Rock2	0.0319267021327019	-0.0258249397951636	0.0577516419278655	Q4: mC up/hmC dn	0.202189606268408	0.476578406879464	3456.66219018548	1	1	0	0.012315	0.734655	quantifiable	0	1	Lost Only	Active_Promoter	2	0	MeCP2 Up Only	FALSE
P2ry14	0.0271441948153233	-0.0305948676012795	0.0577390624166028	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	-0.017999	-0.341283	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Tnpo2	0.0260660247479917	-0.0316708682380064	0.0577368929859981	Q4: mC up/hmC dn	0.017635376418826	0.964157654503899	255.622223962538	0	0	0	-0.15383	0.272368	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Syncrip	0.0272703932649349	-0.0304605638389636	0.0577309571038985	Q4: mC up/hmC dn	-0.00584951192100825	0.988556678379649	477.788163756356	0	0	0	0.075461	-0.329443	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Med1	0.0268978829839688	-0.0308035970260094	0.0577014800099782	Q4: mC up/hmC dn	0.088385121649617	0.415799232803631	733.625254264154	0	0	0	-0.218504	-0.03331	one_condition	0	0	No Change	Other	0	0	No MeCP2	FALSE
Son	0.0270424589702185	-0.0306529763158112	0.0576954352860297	Q4: mC up/hmC dn	0.0840782410679122	0.554908013288276	5667.31067335772	0	0	0	-0.447566	0.375514	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Arid4b	0.0264569894976017	-0.0312339846734029	0.0576909741710045	Q4: mC up/hmC dn	0.123780374591878	0.48737413762177	1641.74451993179	0	0	0	-0.163451	0.299986	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Nt5dc3	0.0274033468459887	-0.0302833431884237	0.0576866900344123	Q4: mC up/hmC dn	-0.18449057750397	0.033329545221645	559.571358067269	-1	0	1	0.231254	0.084832	quantifiable	0	1	Lost Only	Active_Promoter	0	0	No MeCP2	FALSE
Triobp	0.040684592926337	-0.0169932116530228	0.0576778045793597	Q4: mC up/hmC dn	-0.883306726900901	1.57272415238532e-11	452.073164072261	0	0	0	0.429575	0.406598	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Zfp266	0.0252825310894101	-0.0323676826024408	0.0576502136918509	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	-0.069732	0.551774	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Cotl1	0.0289638410438179	-0.0286813148968488	0.0576451559406667	Q4: mC up/hmC dn	-0.317031497412013	0.068972556405242	223.634325804884	-1	0	1	0.312754	0.49088	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Mia2	0.028289841996014	-0.0293284036672485	0.0576182456632626	Q4: mC up/hmC dn	-0.0388313225021867	0.868147037740396	810.953349072094	0	0	0	0.363751	-0.277883	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Slc25a12	0.0244269596385647	-0.0331863621813306	0.0576133218198953	Q4: mC up/hmC dn	0.107306993961347	0.487176130813808	2022.24386152457	1	1	0	-0.206976	0.826243	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Ankrd11	0.0312015083517073	-0.0264092405875322	0.0576107489392395	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	-0.175767	-0.276477	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Pkia	0.0276318766511397	-0.0299665472219683	0.057598423873108	Q4: mC up/hmC dn	0.105217429145034	0.723313400243734	1772.5372722387	0	0	0	0.233752	0.70809	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Psmb1	0.0293622830746652	-0.028232506301034	0.0575947893756991	Q4: mC up/hmC dn	-0.00171940221796741	0.996190939243564	306.290396932678	1	1	0	0.006321	0.486934	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Prdx1	0.024940777149283	-0.0326482090540432	0.0575889862033262	Q4: mC up/hmC dn	-0.242423665167735	0.297924128880717	122.512908964432	0	0	0	0.042407	0.598727	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Zfp39	0.0297058807863444	-0.0278660570988652	0.0575719378852096	Q4: mC up/hmC dn	-0.0356574493186882	0.970562291597097	68.4500692994036	0	0	0	-0.089107	0.016798	quantifiable	1	0	Gained Only	Other	0	0	No MeCP2	FALSE
Smc6	0.0278215881572692	-0.0297489931312185	0.0575705812884877	Q4: mC up/hmC dn	-0.0603619420919897	0.842211829134506	890.667486817472	0	0	0	-0.004048	1.286641	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
