SYMBOL	n_peaks	n_up	n_down	n_ns	mean_fold	min_fdr	gene_peak_class
Gm5431	1	0	0	1	-0.0821371433231987	0.72704819985345	No significant peaks
Gm5441	22	0	0	22	-0.00981062654833811	0.569427784866101	No significant peaks
Gm5458	9	0	0	9	-0.0126242693884692	0.633411815669143	No significant peaks
Gm5460	10	0	0	10	-0.015243901889516	0.363816931292614	No significant peaks
Gm5464	3	0	0	3	-0.0748671506670677	0.665141750356111	No significant peaks
Gm5468	20	0	0	20	-0.0157642791167484	0.273005062499095	No significant peaks
Gm5475	2	0	0	2	-0.0246604258877367	0.91888178245166	No significant peaks
Gm5476	3	0	0	3	-0.0991595627597017	0.436032639495014	No significant peaks
Gm5477	1	0	0	1	-0.00638239173122507	0.982850691781681	No significant peaks
Gm5478	4	0	0	4	-0.0514248861047032	0.562413713064789	No significant peaks
Gm5481	1	0	0	1	-0.00659061231129576	0.98245387289447	No significant peaks
Gm5485	10	3	0	7	0.722067791038198	4.42850553244787e-11	Has UP peak(s)
Gm550	2	0	0	2	-0.0207674619265273	0.986542024682673	No significant peaks
Gm5512	2	0	0	2	0.0931113162632683	1	No significant peaks
Gm5523	12	2	0	10	0.21292395247155	6.6750702701164e-06	Has UP peak(s)
Gm5524	15	5	0	10	1.06450978522816	5.00353783339656e-18	Has UP peak(s)
Gm5532	14	0	0	14	0.0388276375878118	0.0641696566679313	No significant peaks
Gm5535	24	0	0	24	0.0172552965598382	0.130785784118181	No significant peaks
Gm5544	2	0	0	2	0.0029109682828159	0.883671398118387	No significant peaks
Gm5547	2	0	0	2	0.0428923395637611	1	No significant peaks
Gm5570	2	0	0	2	-0.0171035238971152	0.935766385603935	No significant peaks
Gm5577	8	0	0	8	-0.0766589523507334	0.243575291284737	No significant peaks
Gm5592	16	0	0	16	-0.0184892385657953	0.527040403308794	No significant peaks
Gm5622	10	0	0	10	-0.0763090766396474	0.444437728842889	No significant peaks
Gm5627	8	0	0	8	0.00396030882719426	0.910419435849472	No significant peaks
Gm5643	1	0	0	1	0.0200102404332737	1	No significant peaks
Gm567	26	11	0	15	1.08403854276032	1.67273894583542e-18	Has UP peak(s)
Gm572	17	0	0	17	-0.014785941552106	0.397808302418409	No significant peaks
Gm5766	10	0	0	10	0.000197221444381887	0.512055434452466	No significant peaks
Gm5779	4	0	0	4	-0.0680005367375499	0.628757062797439	No significant peaks
Gm57858	1	0	0	1	0.00948370560495911	1	No significant peaks
Gm5800	3	0	0	3	-0.0398909734542866	1	No significant peaks
Gm5801	4	0	0	4	-0.0569043482844618	0.789460727034473	No significant peaks
Gm5820	9	6	0	3	1.68189641854776	2.91562626928753e-20	Has UP peak(s)
Gm5833	5	0	0	5	0.025813522894562	0.739850489894444	No significant peaks
Gm5860	50	8	0	42	0.292402824301712	5.43285319093808e-10	Has UP peak(s)
Gm5862	3	0	0	3	-0.0483785094422198	1	No significant peaks
Gm5885	3	0	0	3	0.0784589550363222	1	No significant peaks
Gm5886	5	2	0	3	0.485560550008765	0.0072593337187098	Has UP peak(s)
Gm5893	3	0	0	3	0.0531164997437554	0.484526626818954	No significant peaks
Gm5901	1	0	0	1	-0.0456022187126462	0.835834465364843	No significant peaks
Gm5907	12	0	0	12	0.00840845420806181	0.417939199810312	No significant peaks
Gm5916	2	0	0	2	-0.0812162511751783	1	No significant peaks
Gm5925	1	0	0	1	0.0143734117105436	1	No significant peaks
Gm5934	6	0	0	6	-0.0135348334642485	0.993778120335784	No significant peaks
Gm5935	2	0	0	2	-0.113547204720876	1	No significant peaks
Gm5941	2	0	0	2	0.682179940356203	0.639904910416552	No significant peaks
Gm6034	1	0	0	1	-0.172553557521976	1	No significant peaks
Gm6083	4	0	0	4	-0.102800684884915	0.299012511937297	No significant peaks
Gm6093	2	0	0	2	-0.180459052222222	0.24686150897799	No significant peaks
Gm6116	26	0	0	26	-0.0276845429576827	0.265756699999861	No significant peaks
Gm6117	12	0	0	12	-0.0578808783636374	0.501219297663484	No significant peaks
Gm6150	2	0	0	2	-0.0163404731058019	0.984917695554342	No significant peaks
Gm6194	6	0	0	6	-0.0438912287563512	0.333760230539888	No significant peaks
Gm6213	4	2	0	2	0.5270074068573	0.00300658441000386	Has UP peak(s)
Gm6249	47	1	0	46	0.00850794085471929	0.0318560006571346	Has UP peak(s)
Gm6260	39	0	0	39	-0.0316508617375397	0.270121365994795	No significant peaks
Gm6300	5	0	0	5	0.0411574007259678	0.675884352484316	No significant peaks
Gm6313	5	0	0	5	0.000776782074868276	0.889013244835546	No significant peaks
Gm6329	2	0	0	2	-0.043565313933684	0.953729210047422	No significant peaks
Gm6345	2	0	0	2	-0.001034800843632	0.783143379489935	No significant peaks
Gm6370	1	0	0	1	-0.186679447723581	1	No significant peaks
Gm6377	3	0	0	3	0.0440688207318064	1	No significant peaks
Gm6402	8	0	0	8	-0.0088779477701974	0.793083274537233	No significant peaks
Gm6408	3	0	0	3	-0.0403573989323342	0.648900912029543	No significant peaks
Gm6416	2	0	0	2	0.0356676331281576	1	No significant peaks
Gm6455	8	0	0	8	-0.0232431975639287	0.406030301958665	No significant peaks
Gm6498	26	0	0	26	-0.0236076895846356	0.434548416377118	No significant peaks
Gm6524	2	0	0	2	-0.0479237733016691	0.968071607957128	No significant peaks
Gm6525	4	0	0	4	-0.0677479794587673	0.955959119201626	No significant peaks
Gm6548	2	0	0	2	-0.00026816827331945	1	No significant peaks
Gm6551	2	0	0	2	0.0182796965932337	1	No significant peaks
Gm6557	4	0	0	4	0.0217940645093759	0.982704016211032	No significant peaks
Gm6559	10	0	0	10	-0.0280656586431791	0.447955918580813	No significant peaks
Gm6567	40	1	1	38	0.0371843121845671	0.00163188435649259	Has UP peak(s)
Gm6578	8	0	0	8	0.139258032888529	0.103533782109421	No significant peaks
Gm6602	4	0	0	4	0.05751014667451	1	No significant peaks
Gm6607	1	0	0	1	-0.00407857358242458	0.986144161952735	No significant peaks
Gm6639	23	0	0	23	-0.0443995740182937	0.130900261494489	No significant peaks
Gm6644	12	0	0	12	-0.0131289045202148	0.670717805081645	No significant peaks
Gm6712	1	0	0	1	0.0167992639277204	0.943118626139918	No significant peaks
Gm6756	1	0	0	1	0.0366235534339261	0.860805220980196	No significant peaks
Gm6760	2	0	0	2	0.0033336990648495	1	No significant peaks
Gm6787	2	0	0	2	-0.0288234225583394	0.83714383629427	No significant peaks
Gm6812	9	2	0	7	0.786974782786431	0.000447467592918572	Has UP peak(s)
Gm6815	2	0	0	2	-0.0374394886249566	0.782475776756431	No significant peaks
Gm6878	20	0	1	19	-0.0786488883027762	0.0221644523179882	Has DOWN peak(s) only
Gm6938	3	0	0	3	-0.0274833771276705	0.970730877026902	No significant peaks
Gm6961	4	0	0	4	-0.0427778853461687	0.527891889296817	No significant peaks
Gm6994	27	0	3	24	-0.207997366162024	0.020347208956054	Has DOWN peak(s) only
Gm7134	5	0	0	5	-0.0492968082090785	0.927119452364643	No significant peaks
Gm715	2	0	0	2	-0.0162598535323291	0.737445872424692	No significant peaks
Gm7160	3	0	0	3	0.00308928694459557	0.908181141327372	No significant peaks
Gm7168	22	0	0	22	-0.0607752107688371	0.447545711235953	No significant peaks
Gm7337	2	0	0	2	-0.0689350274337975	0.562465628209287	No significant peaks
Gm7361	25	1	0	24	0.175739449837775	0.000138844306890392	Has UP peak(s)
Gm7367	1	0	0	1	-0.0159068833158577	0.943146626471379	No significant peaks
Gm7429	1	0	0	1	-0.119200690412449	1	No significant peaks
Gm7444	2	0	0	2	-0.029582932182469	1	No significant peaks
Gm7457	4	0	0	4	0.0885441499565598	0.187878488428401	No significant peaks
Gm7538	36	0	0	36	-0.0128840668337031	0.346414958048567	No significant peaks
Gm7550	31	1	0	30	0.0631543928642595	0.0156891705815303	Has UP peak(s)
Gm7607	3	0	0	3	0.00620386762230283	0.916996950114397	No significant peaks
Gm7694	4	0	0	4	-0.067174104040544	0.55249062225253	No significant peaks
Gm773	1	0	0	1	-0.0595365003565095	1	No significant peaks
Gm7762	3	0	0	3	-0.0334343087588772	0.908700524267427	No significant peaks
Gm7788	5	0	0	5	-0.0225033029651966	0.58105459573318	No significant peaks
Gm7854	1	0	0	1	-0.060549079193235	0.791501150627898	No significant peaks
Gm7932	1	0	0	1	0.0591600449232196	0.802805675088061	No significant peaks
Gm7977	8	2	0	6	0.70365230848918	1.28143044655057e-10	Has UP peak(s)
Gm8013	5	0	0	5	-0.0137590708612563	0.518497313058442	No significant peaks
Gm8016	22	0	0	22	-0.0381555941182751	0.377495746422791	No significant peaks
Gm805	16	3	0	13	0.229989042160821	0.000357970596149106	Has UP peak(s)
Gm8096	40	5	0	35	0.206776471833371	1.57374968372037e-11	Has UP peak(s)
Gm815	16	2	0	14	0.0880993522282359	0.01483535881399	Has UP peak(s)
Gm8234	3	0	0	3	-0.0108497123631694	0.76632957903904	No significant peaks
Gm826	26	0	0	26	-0.0864623414732641	0.0987262640941501	No significant peaks
Gm8267	15	0	0	15	-0.00889723003935953	0.473731992860848	No significant peaks
Gm829	17	0	0	17	0.0379581539613436	0.0707773969428708	No significant peaks
Gm833	103	0	0	103	-0.0137628176059237	0.166437151529674	No significant peaks
Gm8369	1	0	0	1	-0.0324965895361171	0.891581082540561	No significant peaks
Gm839	7	0	0	7	0.0145919587359989	0.443415447927108	No significant peaks
Gm8439	7	0	0	7	0.039842799951187	0.745806135622368	No significant peaks
Gm8579	1	0	0	1	-0.0910972668007539	1	No significant peaks
Gm8580	3	0	0	3	-0.095297450792301	0.496572299228675	No significant peaks
Gm8615	2	0	0	2	-0.0098714688219946	0.891060410536679	No significant peaks
Gm8624	8	0	0	8	-0.0791694525143933	0.219786383890942	No significant peaks
Gm8633	20	8	0	12	1.0303086072355	1.14567185339643e-11	Has UP peak(s)
Gm867	1	0	0	1	-0.0294974425573766	0.886434340950705	No significant peaks
Gm8709	7	0	1	6	-0.163045562758368	0.0347675872240926	Has DOWN peak(s) only
Gm8817	5	0	0	5	-0.0357173802054302	0.707107076837709	No significant peaks
Gm8883	10	0	0	10	0.0460882585102429	0.242479066486349	No significant peaks
Gm8978	1	0	0	1	-0.0131525990335239	1	No significant peaks
Gm9	1	0	0	1	-0.0506397199161594	1	No significant peaks
Gm904	2	0	0	2	-0.0591087081565649	1	No significant peaks
Gm9057	1	0	0	1	-0.0296115060847967	1	No significant peaks
Gm9376	4	0	0	4	0.0249763303281967	0.958976722374108	No significant peaks
Gm94	1	0	0	1	-0.0726389784079709	1	No significant peaks
Gm9530	31	1	0	30	0.0597646837843289	3.71150731758919e-05	Has UP peak(s)
Gm973	34	6	0	28	0.353418185308739	1.56194285052217e-13	Has UP peak(s)
Gm9748	2	0	0	2	0.143860597491771	0.208948908828775	No significant peaks
Gm9758	1	0	0	1	0.0153862936574648	1	No significant peaks
Gm9767	1	0	0	1	0.10773744436192	0.636105036293893	No significant peaks
Gm9776	1	0	0	1	-0.0245270617587422	0.906636043007349	No significant peaks
Gm9828	1	0	0	1	-0.071476280383413	0.780365154797155	No significant peaks
Gm9839	15	2	0	13	0.43733775178353	1.64984299619231e-06	Has UP peak(s)
Gm9871	5	0	0	5	0.261973804207671	0.0650708104003819	No significant peaks
Gm9895	1	0	0	1	0.000810381837378358	0.997988267209108	No significant peaks
Gm9899	3	0	0	3	0.0154429492191713	0.815225645859564	No significant peaks
Gm9920	1	0	0	1	-0.0825508350812041	0.694695020693554	No significant peaks
Gm9926	10	0	0	10	-0.000870552279629479	0.85349256600603	No significant peaks
Gm9949	10	0	0	10	-0.0164968401438551	0.38993375429151	No significant peaks
Gm9961	9	0	0	9	0.0245327439877282	0.463489707064837	No significant peaks
Gmcl1	6	0	0	6	0.0391954784642346	0.757856586445169	No significant peaks
Gmds	30	0	0	30	-0.0246351299129103	0.150321353346317	No significant peaks
Gmeb1	2	0	0	2	0.0374843635499759	0.851360148091734	No significant peaks
Gmfb	2	0	0	2	-0.0477696990008811	0.759517409392447	No significant peaks
Gmfg	2	0	0	2	-0.00826748914989677	0.975747695066258	No significant peaks
Gmip	4	0	0	4	-0.00599772252052339	0.749008581105424	No significant peaks
Gmnc	6	0	0	6	-0.0190477687894929	0.309310416017858	No significant peaks
Gmnn	1	0	0	1	0.015310698842635	0.942180092675373	No significant peaks
Gmppa	2	0	0	2	-0.0380311283568773	0.822307452207496	No significant peaks
Gmppb	1	0	0	1	-0.0762069725670936	0.709983511958203	No significant peaks
Gmpr	47	2	4	41	-0.0803204479638092	1.15840399713919e-05	Has UP peak(s)
Gmpr2	1	0	0	1	0.0353331001490834	0.886556719294386	No significant peaks
Gmps	2	0	0	2	-0.0434978403369538	0.763413671975782	No significant peaks
Gna11	7	0	0	7	-0.023643170666372	0.506607977062052	No significant peaks
Gna12	6	0	0	6	-0.0375279826663447	0.468251442658325	No significant peaks
Gna13	2	0	0	2	0.0705073025775391	0.96657156339784	No significant peaks
Gna14	9	0	0	9	-0.0582731021972204	0.220898119529255	No significant peaks
Gna15	7	0	0	7	0.00318184769472618	0.438181009946672	No significant peaks
Gnai1	17	1	0	16	0.122823230160869	7.26192702575949e-10	Has UP peak(s)
Gnai2	9	0	0	9	-0.0740123763370301	0.1901021956759	No significant peaks
Gnai3	3	0	0	3	0.075380373079057	0.321667826712661	No significant peaks
Gnal	15	0	1	14	-0.0954665170763762	0.0133870668665259	Has DOWN peak(s) only
Gnao1	31	0	0	31	-0.105921359602384	0.0691860992529264	No significant peaks
Gnaq	34	0	0	34	-0.0704989128644311	0.107094872357512	No significant peaks
Gnas	9	0	0	9	0.000174724597038791	0.408541517824105	No significant peaks
Gnat1	1	0	0	1	-0.00447709059950751	0.986440871806486	No significant peaks
Gnat2	3	0	0	3	0.0275593836526901	0.66911496477088	No significant peaks
Gnat3	5	0	0	5	-0.0757176661631973	0.987680795126533	No significant peaks
Gnaz	27	0	0	27	-0.0342064233203356	0.188037972973919	No significant peaks
Gnb1	8	0	0	8	-0.0331485903087976	0.570077407249124	No significant peaks
Gnb1l	10	0	0	10	-0.028140870057346	0.76846819158026	No significant peaks
Gnb2	2	0	0	2	-0.0114488541997515	0.905397009256976	No significant peaks
Gnb3	2	0	0	2	-0.0724873934596052	0.660959263116705	No significant peaks
Gnb4	7	0	0	7	-0.0290152462337211	0.46408226075371	No significant peaks
Gnb5	8	0	0	8	-0.0378411493573665	0.363922690024532	No significant peaks
Gne	9	0	0	9	-0.0309474780061174	0.244755859595859	No significant peaks
Gng10	2	0	0	2	-0.0345599297986501	0.82304624403861	No significant peaks
Gng11	1	0	0	1	-0.0654227795333372	0.77896281262143	No significant peaks
Gng12	11	0	0	11	-0.0463351550117541	0.646633650960558	No significant peaks
Gng13	14	0	0	14	-0.0218606302558034	0.589733890325628	No significant peaks
Gng14	1	0	0	1	0.0427757592310037	0.847003809698751	No significant peaks
Gng2	16	0	0	16	-0.0274865286631095	0.370326024508469	No significant peaks
Gng3	1	0	0	1	-0.041771174543562	0.828063393540809	No significant peaks
Gng4	7	0	0	7	-0.0322449626295652	0.788962562433523	No significant peaks
Gng5	1	0	0	1	0.00497709305989003	1	No significant peaks
Gng5-ps	2	0	0	2	0.124631191429878	0.343820367229078	No significant peaks
Gng7	6	0	0	6	-0.0290854832985213	0.671329563992028	No significant peaks
Gng8	3	0	0	3	-0.00803394272278204	0.962409991026922	No significant peaks
Gngt2	3	0	0	3	-0.0342321595538423	0.781823557276817	No significant peaks
Gnl1	1	0	0	1	0.0179676434895693	0.932959284837531	No significant peaks
Gnl2	6	0	0	6	-0.0365370314526356	0.88184712287453	No significant peaks
Gnl3l	2	0	0	2	-0.0175600764973715	0.950468971412812	No significant peaks
Gnmt	3	0	0	3	-0.0151411122858637	0.927207582384317	No significant peaks
Gnpat	4	0	0	4	-0.0465779433587573	0.656625770726955	No significant peaks
Gnpda1	6	1	0	5	0.203398045918808	0.00973132987246381	Has UP peak(s)
Gnpda2	10	1	0	9	0.18127226006938	0.000200065285676785	Has UP peak(s)
Gnpnat1	2	0	0	2	-0.237805967141194	0.171588052501486	No significant peaks
Gnptab	8	0	0	8	-0.0260904190153339	0.54127428263473	No significant peaks
Gnptg	1	0	0	1	0.0130534952965962	0.954628336490742	No significant peaks
Gnrh1	2	0	0	2	-0.0174697360984132	0.740283682805167	No significant peaks
Gns	17	0	0	17	-0.0138626067556064	0.106107323122556	No significant peaks
Golga1	7	0	0	7	-0.0500632283939962	0.401370533836502	No significant peaks
Golga2	3	0	0	3	0.0592619743225984	0.38990230540316	No significant peaks
Golga3	2	0	0	2	-0.0171238600305732	0.863112695252097	No significant peaks
Golga4	17	0	0	17	-0.0401455009756691	0.200246916683032	No significant peaks
Golga5	8	0	0	8	-0.030634472867487	0.733251825579666	No significant peaks
Golga7	5	0	0	5	-0.039553311872677	0.608488982162547	No significant peaks
Golga7b	15	0	0	15	0.0305762068002408	0.287190755104905	No significant peaks
Golgb1	5	0	0	5	-0.0105723591437994	0.414538872046799	No significant peaks
Golim4	11	0	0	11	0.0407391852399717	0.463090256487722	No significant peaks
Golm1	4	0	0	4	0.018524351434487	0.674223720382677	No significant peaks
Golm2	1	0	0	1	-0.0794694410712531	0.706633156523021	No significant peaks
Golph3	8	0	0	8	-0.0417415032528618	0.917364116657131	No significant peaks
Golph3l	1	0	0	1	-0.00996772430596123	0.954547562619955	No significant peaks
Golt1a	1	0	0	1	-0.0458824270567996	0.802805675088061	No significant peaks
Golt1b	1	0	0	1	-0.0431444080425052	0.849707090789074	No significant peaks
Gon4l	2	0	0	2	-0.0965837100705366	0.739062214952246	No significant peaks
Gon7	1	0	0	1	0.00100834639035172	0.996961137391728	No significant peaks
Gopc	5	0	0	5	-0.158243169444477	0.0840639858545345	No significant peaks
Gorab	7	0	0	7	0.0206099481820596	0.916616123413987	No significant peaks
Gorasp1	3	0	0	3	-0.0045337553262388	0.860666486409265	No significant peaks
Gorasp2	8	0	0	8	-0.00347428239004177	0.543004911031033	No significant peaks
Gosr1	3	0	0	3	-0.130701767207003	0.899854708317986	No significant peaks
Gosr2	9	0	0	9	-0.0223519581717067	0.671975362053784	No significant peaks
Got1	11	0	0	11	-0.0100096782973818	0.611835345616636	No significant peaks
Got1l1	5	0	0	5	0.01469868333125	0.752209415863798	No significant peaks
Got2	54	3	0	51	0.113340748876686	0.00127346364356284	Has UP peak(s)
Gp1ba	1	0	0	1	0.00688051846295369	0.983941776322447	No significant peaks
Gp1bb	5	0	0	5	-0.0049092599196208	0.897222588547075	No significant peaks
Gp2	9	0	0	9	-0.00702201817850642	0.705741793362706	No significant peaks
Gp5	2	0	0	2	0.0478185016216875	0.378108915892787	No significant peaks
Gp6	1	0	0	1	0.0160807542476796	0.947740105012686	No significant peaks
Gp9	5	0	0	5	-0.0689057730649951	0.445564719101384	No significant peaks
Gpa33	16	0	0	16	-0.0698130329923893	0.48064883205446	No significant peaks
Gpaa1	2	0	0	2	-0.0191521545454487	0.927000134945024	No significant peaks
Gpalpp1	2	0	0	2	0.0539139005836386	0.636354090797735	No significant peaks
Gpam	41	2	0	39	0.0624988402357955	0.000182904500419412	Has UP peak(s)
Gpank1	2	0	0	2	-0.0351824587069304	0.560052335738538	No significant peaks
Gpat2	10	0	0	10	-0.0236662529982344	0.591122367661371	No significant peaks
Gpat3	21	0	0	21	-0.0242368406804821	0.516391408206812	No significant peaks
Gpat4	10	0	0	10	-0.0475774510383147	0.473342594206964	No significant peaks
Gpatch1	2	0	0	2	-0.00349946353497878	0.99727860891535	No significant peaks
Gpatch11	1	0	0	1	-0.0106747072836448	1	No significant peaks
Gpatch2	26	0	0	26	0.00236169956718359	0.479039629730374	No significant peaks
Gpatch2l	16	0	0	16	-0.0676483488623921	0.202588653172896	No significant peaks
Gpatch3	3	0	0	3	-0.0563917051388828	0.470496104361768	No significant peaks
Gpatch8	2	0	0	2	-0.067650464271921	0.70207204534816	No significant peaks
Gpbar1	5	0	0	5	-0.183934803472998	0.111503638308874	No significant peaks
Gpbp1	9	0	1	8	-0.144121359238701	0.0221260106674677	Has DOWN peak(s) only
Gpbp1l1	1	0	0	1	0.0239633458762741	0.912826228080651	No significant peaks
Gpc1	27	0	0	27	-0.0544087786181088	0.179283340727378	No significant peaks
Gpc3	3	0	0	3	0.0102918484996097	0.981026738709891	No significant peaks
Gpc4	6	0	0	6	-0.0424442624394136	0.534732320367297	No significant peaks
