gene	mc_diff	hmc_diff	combined_effect	quadrant	log2FC	padj	baseMean	net_atac	n_atac_up	n_atac_down	k119ub_gb_log2fc	k119ub_pr_log2fc	k119ub_gb_class	n_k27ac_gained	n_k27ac_lost	k27ac_status	chromatin_state	n_mecp2_up	n_mecp2_down	mecp2_status	loop_involved
Ptpn1	0.0251441048301049	-0.0245129690102741	0.0496570738403789	Q4: mC up/hmC dn	-0.0884581419775906	0.65571999792334	524.688323305484	1	1	0	-0.060384	0.560694	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
A3galt2	0.0239133844478708	-0.025734257132934	0.0496476415808049	Q4: mC up/hmC dn	-0.283847112942215	0.142760181748137	165.371202011993	-1	0	1	-0.010903	-0.47249	quantifiable	0	1	Lost Only	Other	0	0	No MeCP2	FALSE
Yme1l1	0.026324605545016	-0.0233228009020354	0.0496474064470514	Q4: mC up/hmC dn	0.0401167207505838	0.84321428532779	929.886482600601	0	0	0	-0.138021	0.821547	one_condition	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Marchf7	0.0245642438837487	-0.025076566131261	0.0496408100150096	Q4: mC up/hmC dn	0.128613348202576	0.184985283902581	1211.57236150892	0	0	0	-0.208516	0.225211	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Secisbp2	0.0281123829471001	-0.0215162906146505	0.0496286735617505	Q4: mC up/hmC dn	0.176172778046466	0.291574595341526	683.084161495425	1	1	0	-0.342965	0.926823	quantifiable	2	0	Gained Only	Other	0	0	No MeCP2	FALSE
Cnot4	0.0232844885124609	-0.0263298818750599	0.0496143703875208	Q4: mC up/hmC dn	-0.00652031308479052	0.981806546676227	2578.47604563911	0	0	0	-0.103072	0.91135	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Zbtb14	0.0223865303370395	-0.0272172774685909	0.0496038078056304	Q4: mC up/hmC dn	0.139353943923676	0.532902012561938	140.296715960321	0	0	0	0.248569	0.333745	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Zup1	0.0249681392036822	-0.0246354106889841	0.0496035498926664	Q4: mC up/hmC dn	0.051103844593794	0.87440624262741	293.112752146477	0	0	0	0.166274	1.308736	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Prn	0.0354735962736714	-0.0141198357342402	0.0495934320079116	Q4: mC up/hmC dn	-0.324976510657019	0.636630356130154	12.0786331658637	0	0	0	0.221998	0.977183	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Hgs	0.0264716327452243	-0.0231075543171678	0.0495791870623921	Q4: mC up/hmC dn	0.162815167507135	0.310465673489827	313.00270829765	0	0	0	-0.327268	0.205824	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Sv2a	0.0309570577179519	-0.0186220531049925	0.0495791108229444	Q4: mC up/hmC dn	0.0344629874456523	0.912683136466401	1744.51696157276	0	0	0	-0.301773	0.128882	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Mib1	0.0247699010251488	-0.0248052278640814	0.0495751288892302	Q4: mC up/hmC dn	0.0518837610402169	0.780026166487346	1749.10132564009	0	0	0	0.041219	0.917672	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Gm42669	0.0243930612330802	-0.0251803879744088	0.049573449207489	Q4: mC up/hmC dn	-0.745940506065632	0.000330379457336069	65.7740912511076	0	0	0	NA	NA	NA	0	0	No Change	Other	0	0	No MeCP2	FALSE
Pitpnc1	0.0275407182248711	-0.022009018924786	0.0495497371496572	Q4: mC up/hmC dn	-0.0022000208876612	0.995560015551384	1156.30649815492	-1	0	1	-0.002451	0.029432	quantifiable	0	0	No Change	Active_Promoter	2	0	MeCP2 Up Only	FALSE
Trpc1	0.02246913443667	-0.0270778826283837	0.0495470170650537	Q4: mC up/hmC dn	-0.0168397129159142	0.966839617617163	703.676103767045	0	0	0	0.155653	0.757776	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Arhgap44	0.0260746946345768	-0.0234607427425964	0.0495354373771732	Q4: mC up/hmC dn	0.149578164630172	0.192987924742969	3615.72348675224	2	2	0	-0.209152	0.316192	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Carm1	0.0147989078867431	-0.0347345233486029	0.049533431235346	Q4: mC up/hmC dn	0.0267452326106432	0.922837967963499	688.408363542019	0	0	0	-0.293822	0.46268	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Snrpd3	0.0142198414364949	-0.0353088633467208	0.0495287047832157	Q4: mC up/hmC dn	-0.00340515725218001	0.991593932130053	198.569989572804	0	0	0	-0.039488	0.200692	quantifiable	1	1	Both	Active_Promoter	0	0	No MeCP2	FALSE
Usp9x	0.0242296392772805	-0.0252920593896119	0.0495216986668924	Q4: mC up/hmC dn	0.0331942116308382	0.898545160534871	2690.1374277051	0	0	0	-0.330124	0.227673	one_condition	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Aff4	0.0255318408742717	-0.0239796624361673	0.049511503310439	Q4: mC up/hmC dn	0.0997801214675209	0.302794029558201	2405.9507133484	0	0	0	-0.242563	-0.23937	one_condition	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Cul4a	0.0242880536601568	-0.0251970036920337	0.0494850573521905	Q4: mC up/hmC dn	0.129925642268338	0.439481709994274	712.811805813701	0	0	0	-0.219355	0.340175	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Srrm2	0.0270705224794395	-0.0223661552350722	0.0494366777145118	Q4: mC up/hmC dn	0.0702035501711707	0.738074404440696	6031.63703652549	0	0	0	-0.240444	0.369166	quantifiable	1	1	Both	Other	0	0	No MeCP2	FALSE
Dnttip1	0.0224224893220963	-0.0270019834689984	0.0494244727910948	Q4: mC up/hmC dn	0.210413735683623	0.528273928484938	62.3469955790488	0	0	0	-0.436823	0.554491	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Mcfd2	0.029134760113706	-0.0202724974927792	0.0494072576064852	Q4: mC up/hmC dn	-0.25460090945981	0.152027431827013	83.7706443173626	0	0	0	0.218919	0.955832	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Mcm9	0.0323600707131403	-0.0170412981777734	0.0494013688909137	Q4: mC up/hmC dn	-0.0758964346468953	0.686238795582512	400.359435263676	0	0	0	0.747972	0.711163	quantifiable	1	0	Gained Only	Active_Promoter	0	1	MeCP2 Down Only	FALSE
Gapvd1	0.0200837520992623	-0.0293162161544218	0.049399968253684	Q4: mC up/hmC dn	0.107830045741289	0.210736178453758	1232.02752613462	1	1	0	-0.253502	0.713464	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Ier3ip1	0.0213532501541669	-0.028039282782539	0.0493925329367059	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	0.212319	1.16187	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Rab5b	0.0248652442471883	-0.0245181472384413	0.0493833914856296	Q4: mC up/hmC dn	-0.0150758106017068	0.965458059391402	486.424857885189	0	0	0	-0.07299	0.353483	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Zscan21	0.0334771272675499	-0.0158790072638006	0.0493561345313505	Q4: mC up/hmC dn	-0.0467466687377455	0.880253790335088	125.362641166928	0	0	0	-0.191867	-0.124259	one_condition	0	0	No Change	Other	0	0	No MeCP2	FALSE
4933434E20Rik	0.0246866156975388	-0.0246485635996781	0.049335179297217	Q4: mC up/hmC dn	0.0386326555024493	0.900880742914785	231.419300270827	0	0	0	0.091128	0.389953	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Kat6b	0.0251803723081603	-0.0241476448290042	0.0493280171371644	Q4: mC up/hmC dn	0.0130703250718121	0.957559168151682	2447.73741394516	1	1	0	0.364198	-0.170519	quantifiable	0	1	Lost Only	Active_Promoter	0	0	No MeCP2	FALSE
Hexa	0.0279419039597999	-0.0213847091945743	0.0493266131543742	Q4: mC up/hmC dn	-0.113359186992501	0.567288380903471	231.90775767754	0	0	0	-0.334673	0.454482	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Psmd3	0.024816147036803	-0.0244993794880425	0.0493155265248455	Q4: mC up/hmC dn	0.0481639878884428	0.866532930292546	292.410393714704	0	0	0	-0.366987	-0.082358	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Brd4	0.0203541652571438	-0.0289583722690237	0.0493125375261675	Q4: mC up/hmC dn	0.00834865067904151	0.977331659362847	2758.72042870107	0	0	0	-0.394222	0.379981	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Slc7a4	0.0200785882409789	-0.0292197282811821	0.049298316522161	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	0.31216	0.421458	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Inpp4a	0.0340597842736523	-0.0152385085193515	0.0492982927930038	Q4: mC up/hmC dn	0.0327287549747752	0.842349927400313	3093.71507980781	-1	0	1	0.167807	0.512283	quantifiable	2	2	Both	Active_Promoter	0	0	No MeCP2	FALSE
Cdc123	0.0245915219666928	-0.0247029247784884	0.0492944467451812	Q4: mC up/hmC dn	0.101687650532736	0.34637700223135	483.766894222833	0	0	0	-0.23738	0.679309	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Mapk1	0.0214717323151288	-0.0278123351489091	0.0492840674640379	Q4: mC up/hmC dn	0.0711862747734761	0.36254977702239	1900.49207536966	0	0	0	-0.301128	0.728357	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Igf1r	0.0190096235877675	-0.0302685102128679	0.0492781338006354	Q4: mC up/hmC dn	0.0606540783491025	0.784933936417401	4660.39916308973	0	0	0	-0.06003	0.05439	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	TRUE
Abhd12	0.0206384822894182	-0.0286265142755774	0.0492649965649956	Q4: mC up/hmC dn	0.0198605643059847	0.91446664145006	906.362891499117	0	0	0	-0.158628	-0.45144	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Zfyve9	0.0214955235554579	-0.0277628640534894	0.0492583876089473	Q4: mC up/hmC dn	0.196287707062543	0.0684433592356102	1392.20747673995	0	0	0	-0.153484	0.482908	one_condition	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Eif2a	0.02673375859838	-0.0225219653421065	0.0492557239404865	Q4: mC up/hmC dn	-0.0253486994384522	0.945550861341532	313.889266225803	0	0	0	0.327971	0.807918	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Adprh	0.0223405450667605	-0.0269066271324294	0.04924717219919	Q4: mC up/hmC dn	-0.0665676748793814	0.839315929192553	186.102325466227	0	0	0	0.4565	0.938193	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Kcnj13	0.0222997519502923	-0.0269399642293583	0.0492397161796506	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	-0.347067	-0.33914	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Prkag2	0.033655744530503	-0.0155810030844806	0.0492367476149836	Q4: mC up/hmC dn	-0.214770192936289	0.00899519433170236	1526.71277037548	1	1	0	0.359422	0.032705	quantifiable	0	1	Lost Only	Bivalent_Promoter	1	0	MeCP2 Up Only	FALSE
Larp4	0.0207150633125117	-0.0285118620202216	0.0492269253327333	Q4: mC up/hmC dn	0.0761499630034482	0.648708462591911	655.649420416173	0	0	0	-0.241716	NA	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Kndc1	0.0298425188825422	-0.0193842395579804	0.0492267584405226	Q4: mC up/hmC dn	-0.0646825272205111	0.742746890646699	2849.45067644085	-1	0	1	-0.123	0.141832	quantifiable	0	0	No Change	Active_Promoter	0	1	MeCP2 Down Only	FALSE
Ylpm1	0.0225659298764598	-0.026660559350091	0.0492264892265508	Q4: mC up/hmC dn	-0.030340543222166	0.871538161428236	3239.28554933357	0	0	0	-0.250595	0.289117	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Egln1	0.0322934791262166	-0.0169318471268201	0.0492253262530367	Q4: mC up/hmC dn	0.100753722238882	0.490879418230332	643.133536019803	1	1	0	-0.049347	0.17455	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Letm1	0.0239790965989237	-0.0252415859103541	0.0492206825092778	Q4: mC up/hmC dn	0.139699336080601	0.317874198073178	397.119842492657	0	0	0	-0.218618	0.572961	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Ei24	0.0290356921109874	-0.0201704510941438	0.0492061432051313	Q4: mC up/hmC dn	0.00823762666446174	0.986037892817093	167.775984007736	0	0	0	0.152757	0.664545	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Lcor	0.0237436649463095	-0.0254577396597682	0.0492014046060777	Q4: mC up/hmC dn	0.0547784833724171	0.770068405613815	1119.40845166877	0	0	0	-0.075077	0.748075	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Pnn	0.0206455723506144	-0.0285453661739406	0.049190938524555	Q4: mC up/hmC dn	0.139045870214116	0.825218657674611	591.090107910788	0	0	0	0.256698	0.80335	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Tbce	0.0265366456668128	-0.0226496768514115	0.0491863225182243	Q4: mC up/hmC dn	0.107912408280845	0.402932628520679	579.424261962409	0	0	0	-0.023425	0.943236	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Gid4	0.0249054546052524	-0.0242778722081707	0.0491833268134231	Q4: mC up/hmC dn	-0.0204478999834997	0.945925784486719	261.094654675293	0	0	0	-0.144285	0.320227	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Elmo1	0.0332020141233038	-0.0159634293875243	0.0491654435108281	Q4: mC up/hmC dn	-0.523874742648562	1.02053302988971e-05	3210.81789576961	1	1	0	0.617123	0.244998	quantifiable	0	0	No Change	Other	2	0	MeCP2 Up Only	FALSE
Xrcc1	0.0227089180715792	-0.0264388288418479	0.0491477469134271	Q4: mC up/hmC dn	0.184335321720389	0.349180186739619	169.729570437471	0	0	0	-0.253766	0.567949	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Nudt5	0.0272370706255554	-0.0219083366729749	0.0491454072985303	Q4: mC up/hmC dn	0.139534295623019	0.266834826996309	371.076547346588	0	0	0	0.162409	0.60211	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Hdac3	0.0258852599274215	-0.0232506862860721	0.0491359462134936	Q4: mC up/hmC dn	0.124048758066598	0.384494244456818	321.633363068734	0	0	0	0.080186	-0.162084	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Plekhm3	0.0221677872799744	-0.0269614583868059	0.0491292456667802	Q4: mC up/hmC dn	-0.110965617319904	0.429582704696006	1755.36835949334	0	0	0	-0.173091	1.143297	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Cd300lb	0.0328698375444791	-0.0162583599264352	0.0491281974709143	Q4: mC up/hmC dn	-1.55818510997269	0.245991888050095	2.95214849009261	0	0	0	0.296959	0.177079	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Fam160b1	0.0264050648870501	-0.0226542996694782	0.0490593645565282	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	NA	NA	NA	0	0	No Change	Other	0	0	No MeCP2	FALSE
Tspoap1	0.0172493061847292	-0.0318041123063246	0.0490534184910538	Q4: mC up/hmC dn	-0.0809374346107073	0.803892575790818	886.883988608618	1	1	0	0.028803	0.74485	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Sfxn2	0.024743830023699	-0.0243041634589404	0.0490479934826394	Q4: mC up/hmC dn	-0.20898650793314	0.24301079174765	101.033053698414	0	0	0	0.267331	0.776951	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Uimc1	0.0221110102234872	-0.026915757398867	0.0490267676223542	Q4: mC up/hmC dn	0.0476470041959854	0.866086463877801	463.776271897287	0	0	0	-0.24484	0.828429	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Atp6v1b2	0.0202792140679718	-0.0287453257259081	0.04902453979388	Q4: mC up/hmC dn	0.0475748258075705	0.813635108292304	963.927060076302	0	0	0	-0.12939	0.499425	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Marchf2	0.021555213779762	-0.0274591244948209	0.0490143382745829	Q4: mC up/hmC dn	-0.00411017888983041	0.988510152812377	282.041605008234	0	0	0	NA	0.18103	no_signal	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Dmtn	0.0248853813613122	-0.0241208344197586	0.0490062157810708	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	0.269418	0.422491	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Golga7	0.0203766835683405	-0.0286245847791964	0.049001268347537	Q4: mC up/hmC dn	0.142460500514381	0.555526456487542	325.646419329024	0	0	0	-0.282097	0.43996	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Csnk1g2	0.0282229146300453	-0.0207716017871888	0.0489945164172342	Q4: mC up/hmC dn	0.0716105430000764	0.799265224089957	339.229748439791	0	0	0	-0.344287	0.425033	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Pak2	0.02636921660155	-0.0226120417605996	0.0489812583621496	Q4: mC up/hmC dn	-0.0691558340749561	0.710916273754869	422.212578264089	0	0	0	-0.10621	0.461826	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Csdc2	0.0250010835084283	-0.0239730874408421	0.0489741709492705	Q4: mC up/hmC dn	-0.124702715768666	0.538611379990915	651.766828641357	0	0	0	0.003379	0.439872	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Tmx3	0.0281328298463029	-0.0208412743720217	0.0489741042183246	Q4: mC up/hmC dn	0.11887226080748	0.536194226120441	609.888294752552	0	0	0	-0.088157	0.893603	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Uso1	0.0221607986823291	-0.0268013498836386	0.0489621485659677	Q4: mC up/hmC dn	-0.117679261895673	0.281810059664159	662.212844196619	0	0	0	-0.049403	0.953458	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Isy1	0.0267200850041102	-0.0222411188349687	0.0489612038390789	Q4: mC up/hmC dn	-0.272128435234063	0.659534621725392	19.8636031020337	0	0	0	-0.047008	0.479908	quantifiable	1	1	Both	Other	0	0	No MeCP2	FALSE
Abcc12	0.0385265369711087	-0.0104028136797452	0.048929350650854	Q4: mC up/hmC dn	0.24778388857636	0.145526613959426	211.110654729396	-6	1	7	0.824719	1.531935	quantifiable	0	5	Lost Only	Other	1	0	MeCP2 Up Only	FALSE
Ankrd17	0.0263909765925782	-0.0225361292369978	0.0489271058295759	Q4: mC up/hmC dn	0.0503719958165292	0.718179319894952	4102.66342793313	0	0	0	-0.181879	0.416366	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Oxa1l	0.0231483356374571	-0.0257514354383538	0.048899771075811	Q4: mC up/hmC dn	-0.00234057716405955	0.996098201652233	190.984990657703	0	0	0	-0.243225	0.659418	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Ptprb	0.0347047445220245	-0.0141857659341061	0.0488905104561307	Q4: mC up/hmC dn	-0.242218015671116	0.26045660591844	199.000559444045	0	0	0	0.656756	-0.263378	quantifiable	0	0	No Change	Other	1	0	MeCP2 Up Only	FALSE
Nt5c2	0.0255277692706712	-0.0233447565516797	0.048872525822351	Q4: mC up/hmC dn	0.0758388243049265	0.667224637409654	1147.13098968112	0	0	0	0.076677	0.482186	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
B4galt3	0.023097154973853	-0.0257422087640411	0.0488393637378941	Q4: mC up/hmC dn	0.0645670689902478	0.792350390851355	153.20644385433	0	0	0	0.54071	0.765644	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Map3k13	0.0244386459725572	-0.0243980318138328	0.04883667778639	Q4: mC up/hmC dn	-0.0125910228255969	0.97104210391082	583.071307521817	1	1	0	0.12812	0.801973	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Lrrc36	0.040950133408177	-0.00785938455128402	0.048809517959461	Q4: mC up/hmC dn	-0.608178647573274	0.128991623437614	19.3145649312004	0	0	0	0.76928	0.946007	quantifiable	0	0	No Change	Other	0	0	No MeCP2	TRUE
Uba3	0.0272766888510315	-0.0215323127384074	0.0488090015894389	Q4: mC up/hmC dn	0.156390240652741	0.183606511250456	459.259648926674	0	0	0	0.278504	0.954183	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Pttg1	0.0259187427446697	-0.0228751032055234	0.048793845950193	Q4: mC up/hmC dn	-0.188198015232853	0.678883039440137	36.455625230278	0	0	0	0.488606	0.966227	quantifiable	0	0	No Change	Other	0	0	No MeCP2	TRUE
Hnrnph1	0.0285320641597689	-0.0202539788521183	0.0487860430118871	Q4: mC up/hmC dn	0.160707870171539	0.376728265505935	1822.21377160062	0	0	0	0.00669	0.645244	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Anapc5	0.0236017883298147	-0.0251782522500059	0.0487800405798207	Q4: mC up/hmC dn	0.218427642139443	0.0517232034539479	632.505932320886	0	0	0	-0.208095	0.013651	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Abcd2	0.0301312883864405	-0.0186482688616161	0.0487795572480567	Q4: mC up/hmC dn	0.190632472057994	0.343976347225753	745.224232071374	1	1	0	0.201079	0.884411	quantifiable	0	1	Lost Only	Active_Promoter	0	0	No MeCP2	FALSE
Rnf10	0.0255558762058513	-0.023212240516062	0.0487681167219133	Q4: mC up/hmC dn	0.0314522483899266	0.891314596976069	406.835472170435	0	0	0	-0.525725	-0.115616	one_condition	0	0	No Change	Other	0	0	No MeCP2	FALSE
Fbxo38	0.026203331331132	-0.0225546383959856	0.0487579697271175	Q4: mC up/hmC dn	0.0844089086407236	0.46916296674932	863.503956726117	0	0	0	-0.252181	0.57577	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
G2e3	0.0270681159245159	-0.021684407197609	0.0487525231221248	Q4: mC up/hmC dn	-0.057985629248502	0.779447585404561	264.947259651628	2	2	0	0.336996	1.021737	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Glo1	0.0268808672079156	-0.0218696140409271	0.0487504812488427	Q4: mC up/hmC dn	-0.299606864396813	0.0259131361944603	175.114433374536	0	0	0	-0.038194	0.218046	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Dnmbp	0.0200150681573277	-0.0287322943963984	0.0487473625537261	Q4: mC up/hmC dn	0.0628836850480484	0.737547901532069	512.143282931132	0	0	0	0.03756	0.458921	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Slc39a9	0.0242986180900761	-0.0244471789956642	0.0487457970857403	Q4: mC up/hmC dn	0.111531469413473	0.475794191142176	273.255381549444	-1	0	1	-0.101789	0.531321	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Cacna2d1	0.0279304168716006	-0.0208135902360506	0.0487440071076512	Q4: mC up/hmC dn	-0.117326319322301	0.666642685377435	5642.46585448759	0	0	0	0.473947	0.668494	quantifiable	0	4	Lost Only	Active_Promoter	1	0	MeCP2 Up Only	FALSE
Mark3	0.0233674959426337	-0.0253739148521248	0.0487414107947584	Q4: mC up/hmC dn	0.0618814818790776	0.636407676529655	1756.79042680007	0	0	0	-0.274828	0.210349	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Zdhhc2	0.010709580057672	-0.038030195924688	0.04873977598236	Q4: mC up/hmC dn	-0.580326657543007	0.000402151755995879	995.225364646278	0	0	0	0.290283	0.904527	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Smarcb1	0.0237180596571374	-0.0250074544741259	0.0487255141312632	Q4: mC up/hmC dn	0.0189304030319058	0.956678252572852	296.13073645917	0	0	0	-0.290309	0.497291	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	TRUE
Hadhb	0.0283961417455032	-0.0203243472965336	0.0487204890420368	Q4: mC up/hmC dn	0.12434471484131	0.358170022673866	376.491828925275	0	0	0	-0.16081	0.48661	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
