gene	mecp2_mean_fold	mecp2_nearest_fdr	gb_log2fc	mc_diff	hmc_diff	chromatin_state
Cdc37l1	0.0336848516629307	0.979124684902912	0.02004	0.0305809844938781	-0.0323824921951331	Active_Promoter
Gm20604	0.0336743296568968	0.824980627390831	0.472307	0.0409552223143887	-0.0221220859061398	Active_Promoter
Kctd12	0.0336439011041384	0.891714983103446	0.838131	0.132547190244836	-0.0236657368903954	Active_Promoter
Sftpc	0.0331353618612953	0.781733606281999	0.864899	0.0573447555181237	-0.0339634027239838	Active_Promoter
Gab1	0.0331115783986528	0.777563317006589	0.371563	-0.0119427783815551	0.0117900410897544	Active_Promoter
Fbxo16	0.0330317503076812	0.898314469593754	0.188208	0.0119878658539743	-0.0160094838734554	Other
Lsm5	0.0328672274998115	0.973292933295137	1.105129	0.0559164393241103	-0.0196382605314187	Active_Promoter
Cdkn1b	0.0328590186512442	0.941811361001258	0.501693	0.0462211275260533	0.0188144663386598	Active_Promoter
Slco3a1	0.0327239759496974	0.903366838530903	0.365137	0.0639974629093868	-0.0345925255514656	Active_Promoter
Mrps31	0.032525846069536	0.978703528494936	0.082887	0.0281412251115875	-0.0188594987441657	Active_Promoter
Arpc5l	0.0325136723089083	0.874018578625662	0.605179	0.041605568406104	-0.0293606345895855	Active_Promoter
Nsmce2	0.0324192511853383	0.537952750829738	0.161907	0.0236012433258586	-0.0267285009126819	Active_Promoter
Arrdc3	0.0323831462491868	0.2791443599852	0.508982	0.0297854292598159	-0.00979388774715234	Active_Promoter
B3gntl1	0.0322159826302444	0.88567342473971	0.171146	0.0142273460188937	-0.0118337667033909	Other
Srebf2	0.0321774636265179	0.979076785725533	0.018249	0.0402464629639583	-0.0263575073163805	Other
Nme6	0.0321197244020331	0.974161196701746	0.060082	0.0193996374552819	-0.0127913714708306	Other
Nqo2	0.0321126414507344	0.798234270695159	0.386876	0.0307430336328253	-0.0224739360684833	Active_Promoter
Dcaf12	0.0320620426096489	0.980025826400184	0.02247	0.0170757786026265	-0.0263923789322391	Active_Promoter
Hsd3b7	0.0320435910998544	0.981987794029863	0.084077	0.0465871649351818	0.00971906431963338	Other
Spryd3	0.031945556390173	0.660283467457897	0.248365	0.0327041712474598	-0.0158517869170344	Other
Gpr39	0.0318614961133459	0.954730322247797	0.157942	-0.00618117021257958	0.0169215422583735	Repressed_Promoter
Smg8	0.0317835424734366	0.796825111596778	0.294245	0.0193015005137915	-0.0180065079825606	Other
Fat3	0.0315780064346238	0.617024065934042	0.361583	-0.0438859892094303	0.0531210868095566	Repressed_Promoter
Ppm1d	0.0314643087587249	0.985394376485737	0.139537	0.0785808242613116	-0.0290375080557006	Active_Promoter
Coa7	0.0312940964130169	0.9541520189857	0.473628	0.0373552069684499	-0.0181702602137312	Other
Tead1	0.0312610675300677	0.259871122900646	0.129828	0.0216150483487819	-0.0222382407184076	Active_Promoter
Nabp1	0.0311258350008992	0.654796706928879	0.774258	0.074061353586522	-0.0406054751613712	Active_Promoter
Tmem128	0.0311175249817096	0.833500602757096	0.24207	0.0177683073052647	-0.022955285570889	Active_Promoter
P2ry12	0.0310646751044562	1	0.058676	0.0163774247059181	-0.025644704118941	Other
Xylt1	0.0310233519791078	0.859187263013	0.299326	-0.00968840423068806	0.0272756752745607	Repressed_Promoter
Nrn1	0.0309980538563516	0.57863880336557	0.474078	0.0334586947934856	0.00785925693020544	Bivalent_Promoter
F2rl1	0.0309454673340356	0.805593998778272	0.002156	-0.0154079915034384	0.00335084063443804	Repressed_Promoter
Pank1	0.0308618780725903	0.887240652372053	0.093657	0.0213914833985807	-0.0266349459848089	Active_Promoter
Ccser2	0.0308273412442849	0.72547486403259	0.093172	0.018768069480623	-0.0278942890021802	Active_Promoter
Hnrnpll	0.0307387479350103	0.983664815093824	0.130889	0.0428088196840422	-0.0469315354847151	Active_Promoter
Xpnpep1	0.0306123883100223	0.999892341174673	0.054255	0.00920135697404856	-0.01391748278919	Other
Golga7b	0.0305762068002408	0.386274098690703	0.472608	0.0300378555079625	-0.0182833129353095	Active_Promoter
Slc26a1	0.0303819197154994	0.883941120753933	0.237073	0.0399162444843116	-0.0298668848073778	Other
Prl2b1	0.030365453113584	1	0.139709	0.0233273931464866	-0.00387960645252334	Other
4930503L19Rik	0.030132478033411	1	0.367664	0.0186664218843722	-0.022206551679067	Active_Promoter
Tnfsfm13	0.0300852822237636	0.649302063713027	0.500161	0.0928201741804231	-0.0302227548224064	Other
Anxa7	0.0300484321257638	0.886885091536518	0.359146	0.00967041005855251	-0.0100437415717926	Active_Promoter
Hsd17b12	0.0300001555327841	0.92784055350036	0.308841	0.0374310871287118	-0.0326660875065708	Active_Promoter
Sepsecs	0.0298941602086161	0.985039906637403	0.06435	0.0182261817253759	-0.0222248185138606	Active_Promoter
Cblb	0.0298760361316473	0.530250907244825	0.341887	0.0538419879138967	-0.0393370128807112	Active_Promoter
Rtca	0.0298263024606864	0.946157219816641	0.208885	0.0123061050723513	-0.0256374141991393	Active_Promoter
Dpf3	0.0297961429687979	0.853893342217388	0.206902	0.0475883031667874	-0.0223536568384193	Active_Promoter
Pcdhgc3	0.0297165747768035	0.863641877881375	0.016633	0.0162056253869685	-0.0194747984369485	Active_Promoter
Slc4a7	0.0295214804124426	0.938490767087078	0.125543	0.0225408338986061	-0.0224440868126197	Active_Promoter
Rln3	0.0294393400803653	0.917672996002054	0.123677	-0.139024072859524	-0.000765466735434872	Repressed_Promoter
Kif6	0.0294282370063609	0.761255004725429	0.073305	-0.0123230260370519	0.00785638344305399	Repressed_Promoter
Enpp2	0.0294125744217366	0.984161852850723	0.137789	-0.00878583116658882	-0.00128741581560954	Other
Cspg5	0.0293908094161024	0.735782721779894	0.33276	0.0182249570505323	-0.0241549893434009	Active_Promoter
Etv5	0.0293305040005728	0.739622248191357	0.411521	0.0265457503329886	-0.0201431076286005	Active_Promoter
Avl9	0.0292410345995085	0.884835324889104	0.054045	0.0308001576311834	-0.0282141900817299	Active_Promoter
Rab5if	0.0292275657263744	0.96486439481806	0.000267	0.0619854314648679	-0.0255461099472168	Active_Promoter
Sipa1l2	0.0290266697412813	0.685531462520974	0.009729	0.0376232436013056	-0.0274221930855386	Active_Promoter
Wrap73	0.0289808298693142	0.944186301717133	0.27578	0.062298606296577	-0.0147092546469326	Other
Tapbp	0.0288682159105163	0.825951894432559	0.273347	0.0347880411238475	-0.0288039129105936	Active_Promoter
Tmsb4x	0.0286474442899655	0.595736613191147	0.110777	-0.0558289189078635	-0.0397439218971631	Active_Promoter
E2f8	0.0285770091719721	0.983291682766282	0.112642	-0.0316217651630896	0.00703192842448312	Other
Ptpn12	0.0285710851601799	1	0.111221	0.014804532400944	-0.0180841190510379	Active_Promoter
Mthfd1	0.0285486246209724	0.669861551779948	0.337998	0.0286084972337588	-0.0181272271409071	Active_Promoter
Katnal2	0.0285448017694951	0.810854819511208	0.091132	-0.0153242033234445	-0.000726042921329953	Other
Polk	0.0284035597007846	1	0.209142	0.0151160419613224	-0.0242288038113891	Active_Promoter
Ly6g6c	0.0283889758426997	0.952605932659478	0.724478	0.0605182930032683	0.0292392092181633	Other
Cdkl1	0.0283822645172088	0.89939137810971	0.398317	0.0293203572340863	-0.0347259400730006	Active_Promoter
Svip	0.0283671848273071	0.995895132202141	0.245268	0.0482284183373515	-0.0264554348145309	Active_Promoter
Morn5	0.0283383030628942	1	0.025426	-0.012481981468193	0.00191881302216104	Repressed_Promoter
Kif5c	0.0282578189788145	0.997690185571173	0.118236	0.0319206865337612	-0.0202325895411166	Active_Promoter
Ndufc2	0.0282471168443884	0.895733667393539	0.34676	0.0781780305506964	-0.0515724987291604	Active_Promoter
Sstr2	0.028243668044983	0.922301129338851	0.007029	0.0309409629820893	-0.0216342532484788	Repressed_Promoter
Ank3	0.0282289305528043	0.447827451709211	0.264246	0.039501450365357	-0.0293333216051041	Other
Gins4	0.02819526809172	0.873111512307092	0.281102	0.0163752124933947	-0.0135943392985103	Other
Rad9b	0.0280629479252425	0.88050780678505	0.163757	0.0181229471971406	-0.0157502693973469	Other
Anks4b	0.0280628525949842	1	0.525369	-0.0188372391295141	0.0442387059547759	Other
Nop2	0.0280479501925524	0.895339066055407	0.307023	0.0212334374606169	-0.0198903698223731	Active_Promoter
Hpse	0.0280412762047345	0.734536308275593	0.143491	0.0107423753754218	0.00269924407940261	Repressed_Promoter
Fndc3a	0.0280243201114468	0.982023510246809	0.238181	0.0165621225541077	-0.0208289425486321	Active_Promoter
Alg2	0.0280179678174274	0.967045874988345	0.363609	0.0255190212136236	-0.0227248556988283	Active_Promoter
Itga6	0.0278965915371237	0.931442122456901	0.052338	-0.00869741703991433	0.00181984588880031	Repressed_Promoter
Prdx6	0.0278157658843326	0.916730382385776	0.362462	0.0404150844527367	-0.0260680234783981	Active_Promoter
Fbxl4	0.0278143718300511	0.607716341363038	0.186024	0.0111977444115962	-0.0173599565622095	Other
Wdr4	0.0277483662093797	0.971502209770112	0.180192	0.0345870281301282	-0.016655781606322	Other
Ramp1	0.0277113353740151	0.969349233511757	0.037099	-0.0179148411989448	0.0140525402598555	Repressed_Promoter
Slc35a5	0.0276012744176017	0.968893883030909	0.335752	0.0215752966174377	-0.0188788536914002	Active_Promoter
Fkbp3	0.0275809352618961	0.877841492761908	0.335555	0.0241280541069893	-0.0262473933990623	Active_Promoter
Tdrd3	0.0273407049786446	0.958178813033165	0.066662	0.0192444214559743	-0.0255390992391281	Other
Rnf138rt1	0.0272989001244009	0.905191447777319	0.321814	-0.0499011662720088	-0.00576211294085748	Other
Rnf14	0.0272847307485007	0.993922967469158	0.483807	0.0330233093138101	-0.0121198340575858	Other
Mxra7	0.0272557793517433	0.726836030898876	0.099049	0.018334507153081	-0.0231922951819276	Other
Pcdha2	0.0272008424015885	0.644012773731376	0.176661	0.00560198923739652	-0.00492752484129927	Active_Promoter
Rhbdd2	0.0271813222983999	0.972519622836731	0.00949	0.0173342374019815	-0.0147877532483122	Other
Grid1	0.0270496472070024	0.637636381716466	0.377222	-0.0103456733459265	0.0252427830599831	Other
Myo7a	0.0270194744548305	0.979791250994877	0.204124	0.00992333565725278	0.000277060564742027	Other
Ndufv3	0.0269404526374231	1	0.078875	0.0545062790529355	-0.0456491000628886	Other
Jazf1	0.0269234578869579	0.999927967333562	0.206731	0.0386375790769283	-0.0351779990414945	Other
Ackr1	0.0268520555119701	0.820028009401131	0.247619	0.057766891473379	-0.0166512739144622	Other
Apcdd1	0.0266773449400519	0.885422129557318	0.142492	-0.0187296175894917	-0.00923607436500727	Repressed_Promoter
Srpk2	0.0266589098499876	1	0.030017	0.0114262604305596	-0.0226847828016967	Active_Promoter
Zfp644	0.0265891879468116	0.925997384890321	0.045757	0.0360499478854929	-0.0382281877592965	Active_Promoter
Tchp	0.0265486341560962	0.891784986398971	0.036812	0.0144324867041169	-0.00302349262953244	Other
Glis1	0.0265334381209621	0.98248970701005	0.124508	-0.0150233864205037	0.0157216002904595	Repressed_Promoter
Il22ra1	0.0263298373123641	0.87260625142743	0.014347	-0.0173226498195054	0.0197545935304222	Other
Heca	0.0262052270826853	0.697215814510488	0.101155	0.0416695299695243	-0.0362336660471602	Other
Kpna3	0.0261711058132095	0.954607095950377	0.068148	0.0418922876102201	-0.0396130026303184	Other
Agpat5	0.0261509946160527	0.897222049516499	0.306622	0.0435547744570831	-0.0252263810568072	Active_Promoter
Chst9	0.0260441582303461	0.815788017816435	0.069818	-0.00506050717704742	0.00857278027054163	Repressed_Promoter
Ankrd49	0.0260405134523782	0.893983980683168	0.459876	0.0526173549380551	-0.00660686031107064	Active_Promoter
Tefm	0.0260236657320089	0.90907819708766	0.387967	0.0213049818044252	-0.0121573210361914	Other
Adrb2	0.0257669819613077	0.870307959728147	0.372991	0.102993332090129	-0.0366435598577077	Bivalent_Promoter
Fhl2	0.0257603958618858	0.917154094459134	0.286962	-0.0120509905061668	0.00983984811336683	Repressed_Promoter
Exoc1	0.0257264757269971	0.98740046891027	0.034059	0.011042349168684	-0.0127200834206768	Active_Promoter
Pnpla5	0.0257043798538103	0.95636980556917	0.080838	-0.0227143287573326	0.000817417632705555	Other
Asap2	0.0255985569674065	1	0.226374	0.0368618377951134	-0.0313832138389484	Active_Promoter
Pfn2	0.0255947731224514	0.956481217511146	0.457289	0.0332308831081298	-0.0266794418091672	Active_Promoter
Gramd1c	0.0255640284496323	1	0.319333	-0.00508942576661742	0.00382459825279846	Other
Kat14	0.025545429992397	0.895070275509587	0.288059	0.052962895810136	-0.0470148021402548	Active_Promoter
Pithd1	0.0254610371740897	0.900310386539119	0.038469	0.0601267343190554	-0.0535856465663785	Other
St6galnac3	0.0253735807793548	0.647599763199588	0.333534	0.00618359898021592	-0.0031072371955076	Other
Sgca	0.0253553966086307	0.982023510246809	0.487451	0.0405395433414044	-0.0089155670686937	Other
Inka2	0.0253489964749118	0.978248172145411	0.36009	0.168496128492795	-0.0208849301519937	Active_Promoter
Slc19a1	0.0253013027495799	0.912602842630774	0.066624	0.0326064887046464	-0.022784915621075	Active_Promoter
Rflnb	0.0252758634463609	0.996326222096794	0.16135	0.0845046719509519	-0.0389033187138778	Other
Ubxn10	0.0252462905916666	0.991391626614831	0.398654	0.0135046436073325	-0.0136897820316425	Other
Eed	0.0252372615485633	0.912699789565074	0.12695	0.0396405141579977	-0.0200488628884562	Active_Promoter
B3galt1	0.0251314199513471	0.868069583541328	0.475597	-0.0259806598352583	0.0258889528421071	Active_Promoter
Klhdc8a	0.0250465715960876	0.993674537636914	0.03846	0.07163297049207	-0.0474845406947673	Active_Promoter
Mcur1	0.0249777317656801	0.696269608378255	0.591611	0.0698344080492073	-0.047172511355312	Active_Promoter
Dmxl1	0.0249653908422696	0.841779515705592	0.06608	0.0312896800173501	-0.0271049033230745	Active_Promoter
Cntnap1	0.0249505438083907	0.970631753768881	0.026617	0.0206109869319276	-0.0163513288363947	Active_Promoter
Pdp2	0.0248188812153881	0.99439530386455	0.405689	0.0434732438884167	-0.0154806616140964	Active_Promoter
Slc41a2	0.0246391952832237	0.813665732435627	0.075796	-0.00538119133436588	-0.00214139248734807	Other
Ift43	0.0246319141986187	0.875705905402189	0.33636	0.0277986704217971	-0.0149098933482438	Other
Rp2	0.0245677200177837	0.917364116657131	0.064658	0.0161916737916488	-0.0179473732621754	Other
Mia2	0.0245592058879971	0.968450918016827	0.363751	0.0236943377506145	-0.0238993507253034	Active_Promoter
Slc14a2	0.0245507525932113	0.942457851116911	0.251747	-0.00602360227454724	0.0114024938060127	Repressed_Promoter
Taf3	0.0245483435433352	0.979011720825772	0.038607	0.0280854357007124	-0.0313695055175714	Active_Promoter
Psmd5	0.0244985701896344	0.947310609541604	0.327426	0.0209616344904849	-0.0179274328556592	Repressed_Promoter
Pcdhga1	0.0244408143301198	1	0.032686	0.0173229643126644	-0.016724480569278	Active_Promoter
Pcnx4	0.0243879028088387	0.795468258821237	0.142988	0.0224446316470457	-0.0251690422192366	Active_Promoter
Chac2	0.0242883212032993	1	0.375079	0.0668677198363278	-0.0537925517239656	Other
Adprh	0.0242649228817521	0.906571162005756	0.4565	0.0223405450667605	-0.0269066271324294	Active_Promoter
Nudt4	0.0241822909453124	0.889973793716488	0.226061	0.0394223269434367	-0.0431364735923687	Active_Promoter
Mrpl15	0.0240975215711959	0.857233681151896	0.155645	0.015609549196318	-0.0233751373853938	Active_Promoter
Inava	0.0240587088286866	0.784340346196642	0.060662	-0.0382561060888471	0.0112159847883135	Repressed_Promoter
Tpp1	0.0239969514091977	0.905437937216953	0.385708	0.0262691411037236	-0.0179828124674338	Other
Aqp8	0.0239202255617175	0.930251739730483	0.273422	0.04087771344512	-0.00169797048665393	Other
Zmynd10	0.0239099013755304	0.908645018980279	0.263021	-0.0694734705863325	0.00897728704017056	Repressed_Promoter
Ssx2ip	0.0239029289810828	0.814868740510122	0.483203	0.090895047889781	-0.0500521390964371	Active_Promoter
Lsm10	0.0238932559724943	0.877379250362412	0.495367	0.0564702507554775	-0.0214341476958155	Other
Atmin	0.023850547604962	0.976499704249425	0.060511	0.0361372732124791	-0.0262604087205805	Other
Fam3c	0.0237993228192974	0.93823289909892	0.193657	0.00682174316277917	-0.0160266388683426	Other
Tmem198b	0.0237777710331378	0.985345682975089	0.323895	0.0352236987158416	-0.00346460720252767	Active_Promoter
Fuca1	0.023738372655002	0.773771337845779	0.375626	0.0193736048726392	-0.0151199979397279	Other
Asns	0.0236323477483991	0.695357174205401	0.146198	0.0348346117873907	-0.0385184449324862	Active_Promoter
Rnf2	0.0234186785784951	0.918590794980392	0.104893	0.0375522864217899	-0.0377447764550591	Active_Promoter
Adh7	0.0231767776150697	1	0.111953	-0.0193304337903518	0.0200815460541751	Other
Col28a1	0.0230349602920348	0.93692696019405	0.1495	-0.00644906168463721	-0.00255280087315807	Other
Dnase2b	0.0227777362053222	0.899952540585079	0.102158	-0.00811494188736606	0.0169602759625557	Other
Mmp14	0.0227340241464856	0.590082461518619	0.080403	-0.0316028277703657	0.0187660185731904	Repressed_Promoter
Akap1	0.0226240723934222	0.847897062628897	0.129572	0.0532315260682459	-0.0413926958036109	Active_Promoter
Vcpip1	0.0226236851148152	0.912677976170116	0.2929	0.0362799601424135	-0.0272752326422348	Active_Promoter
Cdpf1	0.0226176445195492	0.685594283719641	0.657579	0.0241321064723807	0.0145096872752703	Other
Cald1	0.0225841049574802	0.985828869400137	0.156143	0.0130659967963345	-0.0162558359028547	Other
Arhgap15	0.0225427605647747	0.865830846064976	0.375736	-0.00867452462788043	0.00824842426228957	Other
Fundc1	0.0225029531013315	0.867953764119954	0.814968	0.0500149965151905	-0.0322754601726477	Active_Promoter
Tasor	0.0224996565989983	0.988421121383606	0.02462	0.0306867724884159	-0.0302899279330682	Active_Promoter
Insyn2a	0.022455975779076	0.948407367916006	0.129383	-0.017935679287607	0.0156901847065893	Repressed_Promoter
Rnd3	0.0224482721310081	0.676085786697778	0.45138	-0.0240788907931415	0.00236686957025546	Active_Promoter
Ctso	0.0224465920355105	0.622162334829128	0.639051	0.0142069719831385	-0.0139231364080939	Other
Slc30a6	0.0223862019576256	0.981685276070487	0.056654	0.00793666577141727	-0.0141792480908701	Other
Ephb6	0.0223403467727437	0.799692630704703	0.245098	-0.0218924217272729	0.0064101269418544	Repressed_Promoter
Bco1	0.0222963875390911	0.966991719307091	0.084553	-0.00863037943893374	0.00267710991629658	Other
Pomk	0.0222883106613482	0.988709320619677	0.066448	0.0114580546129849	-0.0101630969197317	Other
