gene	mc_diff	hmc_diff	mc_q	hmc_q	combined_effect	n_atac_up	n_atac_down	net_atac
Wbp11	0.0244780554142323	-0.0303543812654703	0.00117575105106539	3.21727019945375e-08	0.0548324366797026	0	0	0
Tex10	0.0301908780041851	-0.0246308805643575	1.46339471039142e-06	6.89128037892577e-08	0.0548217585685426	0	0	0
Tiprl	0.0220526865724435	-0.03275203078386	0.00451168613157951	7.20053640410043e-09	0.0548047173563036	0	0	0
Dnaja2	0.0249594062368477	-0.0298343816860712	0.0184041005682675	0.000365394221333642	0.0547937879229188	0	0	0
Kif2a	0.0268330415005777	-0.0279583342466615	7.54704149634243e-09	7.55287281245314e-13	0.0547913757472393	1	0	1
Snw1	0.0285935926600529	-0.0261849161860494	5.07245659380868e-05	9.9115938027805e-08	0.0547785088461023	0	0	0
Usp16	0.0312254053431016	-0.0235525874477165	5.41689372860764e-07	5.87018974911745e-07	0.0547779927908181	0	0	0
Mrpl30	0.0338007323760481	-0.0209607355020907	0.0121438160291074	0.00901890972136948	0.0547614678781388	0	0	0
Suz12	0.0366606289375735	-0.0180790898502402	1.38244956467486e-09	1.73111297992151e-05	0.0547397187878137	0	0	0
Ift81	0.0268253955805812	-0.0278957877860859	2.44853923727313e-10	2.61415004607556e-16	0.0547211833666671	0	0	0
Pcdhgb6	0.0255067988542601	-0.0292064827410954	1.01114627347146e-14	1.02863491263649e-36	0.0547132815953555	0	0	0
Naa40	0.0259161344039301	-0.028794157518275	0.0154657481236115	0.000233323578004013	0.0547102919222051	0	0	0
Tkt	0.025873073324738	-0.0288366576249753	0.000443790195007472	7.78007789000818e-07	0.0547097309497133	0	0	0
Fbxo38	0.0278481452211101	-0.0268491938481857	1.9798436047064e-10	6.00470129308761e-16	0.0546973390692958	0	0	0
Ep300	0.0199178385149303	-0.0347505118867405	0.00024946029024289	1.5402295147757e-14	0.0546683504016708	1	0	1
Klhl7	0.0257970394180277	-0.028870198425768	7.14978957631955e-06	3.22918593077676e-10	0.0546672378437957	0	0	0
Fam76a	0.023400405828364	-0.0312556946416476	0.000449583726095161	7.24584089943018e-12	0.0546561004700116	0	0	0
2700097O09Rik	0.0228177750718679	-0.0318273895956859	3.44878630313528e-05	4.8414765477831e-16	0.0546451646675538	0	0	0
Acbd4	0.0352483374456779	-0.0193898858647703	0.00312430860189503	0.00390919047382324	0.0546382233104482	0	0	0
Crebbp	0.0246330737813254	-0.0299895350653511	1.53574996261013e-08	1.82365453156392e-14	0.0546226088466765	0	0	0
Stk38l	0.0274914137941984	-0.027124340861623	1.38375160910768e-05	4.47783714070391e-09	0.0546157546558214	0	0	0
Tapbp	0.0228851075803622	-0.0317277443073219	0.0131125607153324	1.17766179471509e-08	0.0546128518876841	0	0	0
Mndal	0.0363767739734893	-0.0182227444574257	1.70450712050221e-07	0.000115641546188247	0.0545995184309149	0	0	0
Vezt	0.0242572316038037	-0.03034167114856	3.19330420244894e-11	7.81216865795962e-27	0.0545989027523637	0	0	0
Top1	0.0246534427279136	-0.0299241039075378	6.43080726927369e-06	6.50162932872197e-11	0.0545775466354514	0	0	0
Calb2	0.0383218503781524	-0.0162441582700844	8.00535827220252e-08	0.00959801434628256	0.0545660086482368	1	1	0
Per1	0.0343927737882057	-0.0201199453396909	1.17716319982732e-05	0.00112588250123335	0.0545127191278966	2	0	2
Ccnj	0.0309312126803941	-0.0235790388495756	1.66828672149629e-07	3.43259035553878e-07	0.0545102515299697	1	0	1
Kcnk10	0.0319116649375182	-0.0225719184964348	1.09497245597794e-22	3.43511980582853e-12	0.0544835834339529	1	0	1
Atp5o	0.0257693984416572	-0.028675493383244	3.67930462353978e-32	1.03314086460101e-53	0.0544448918249011	0	0	0
Fkbp7	0.0237855784641929	-0.0306511177128115	0.0405243504447614	1.0156926720149e-06	0.0544366961770044	0	1	-1
Pdzd8	0.0218827891397492	-0.0325386454827787	0.000408284582355554	8.27598968551913e-10	0.0544214346225279	1	0	1
Etfb	0.0238490765320791	-0.0305622529599603	0.0309747471354372	4.92975111408499e-05	0.0544113294920394	0	0	0
Castor2	0.0201770792082052	-0.034213819522934	0.000819388386986444	2.58807390800618e-11	0.0543908987311392	3	3	0
Ppm1h	0.0319419985320746	-0.0224349181158782	2.11390017820151e-50	4.43546208890303e-31	0.0543769166479528	0	0	0
Nup188	0.0280990599469548	-0.0262629044539815	3.69850988971356e-11	2.64466053089605e-17	0.0543619644009364	0	0	0
Dnajb14	0.0259382266862959	-0.0284099224665408	2.92055684405836e-09	5.04757032759924e-18	0.0543481491528367	0	0	0
Ints14	0.0310094971310073	-0.023316603824218	1.13188392901033e-05	3.39687919186504e-06	0.0543261009552254	0	0	0
Tdrd3	0.0232808434796545	-0.0310365664634144	1.55002526514569e-13	3.39803013361467e-37	0.0543174099430689	1	0	1
Psmg1	0.0372450205763264	-0.0170668294190999	0.00028019711016639	0.00456708956254877	0.0543118499954263	0	0	0
Neo1	0.0281492127370041	-0.0261478093982062	3.21345251932467e-20	1.97129437702906e-25	0.0542970221352103	0	0	0
Klhl10	0.0251342087490365	-0.0291471967846023	0.00112374606110417	4.35640446716447e-06	0.0542814055336388	0	0	0
Ammecr1l	0.030361626539041	-0.0239169552261442	0.00109356204472565	0.00169140548609943	0.0542785817651851	0	0	0
Fbxl20	0.0256923201316444	-0.0285791482592611	1.40044299656626e-10	5.58733735026502e-19	0.0542714683909055	0	0	0
Mapk6	0.0300024786173415	-0.0242676564955401	8.38139920659577e-08	2.35254849208469e-08	0.0542701351128816	0	0	0
Kcnip3	0.021109451663067	-0.0331584513711672	0.000844627581712975	6.11293840664412e-11	0.0542679030342342	0	2	-2
Arhgef11	0.0252345994778398	-0.0290293242229439	2.89891277802299e-12	6.33529344505564e-23	0.0542639237007837	0	0	0
Bsdc1	0.0258360375888786	-0.0284246355348306	0.000193724692002103	2.46714626423761e-08	0.0542606731237093	0	0	0
Stim2	0.0237671787906071	-0.0304848179271947	2.54069807830754e-10	2.03250158629653e-20	0.0542519967178018	0	0	0
Flii	0.0295112275167083	-0.0247345559638853	0.0022581008163789	0.000474076951863088	0.0542457834805936	0	0	0
Stx3	0.0186649222638297	-0.035537270838407	0.00378442170278481	9.9024219961431e-19	0.0542021931022366	0	0	0
Cavin2	0.0255114446141054	-0.0286849268229532	0.0210477125961263	0.000758174770670672	0.0541963714370586	1	2	-1
Rbm6	0.0262046839035102	-0.0279726742627514	4.87150461919072e-11	3.44298025213836e-17	0.0541773581662615	0	0	0
Pnisr	0.0274372801888856	-0.0267365060697721	3.30176197933814e-05	5.5283564876844e-07	0.0541737862586577	0	0	0
Zfyve9	0.0240953585512647	-0.0300327438831987	4.46617404282283e-10	3.31623000084151e-20	0.0541281024344633	0	0	0
Ptprb	0.0374275776927235	-0.0166650101956375	4.08858470969251e-38	6.10787801766435e-13	0.0540925878883611	0	0	0
Ciz1	0.0312521542518918	-0.0228258763827593	2.14406610670517e-07	3.80232822612157e-09	0.054078030634651	0	0	0
Npat	0.0300300938996616	-0.0240387450171318	2.64780078273912e-06	2.80078034618527e-07	0.0540688389167934	0	0	0
Snx11	0.032000530840955	-0.0220682247965903	0.00284753828676277	0.000215763250258289	0.0540687556375453	0	1	-1
Casp8ap2	0.0275506883328531	-0.0265174767869686	1.44573228706812e-05	1.51527771654761e-08	0.0540681651198218	0	0	0
Fancl	0.0252253969289551	-0.0288275579737505	4.72250751342502e-09	6.80903895760533e-21	0.0540529549027056	0	2	-2
Mib1	0.0251677205801034	-0.0288772678390444	9.69822297435598e-09	4.04269369562417e-16	0.0540449884191478	0	0	0
Trim37	0.0260557421941827	-0.0279865390190074	6.33538338338412e-14	8.36761163177302e-27	0.0540422812131901	2	0	2
Cyp2u1	0.0262468193572321	-0.0277864834970319	0.00116243836146461	2.86089350794083e-06	0.054033302854264	0	0	0
Ints4	0.0386877950903046	-0.0153321413271126	2.80692997732162e-17	7.93167943311845e-06	0.0540199364174172	0	0	0
Wasf1	0.028426626017722	-0.0255878307674614	5.17086833540894e-09	1.02391678763566e-08	0.0540144567851834	1	0	1
Zcchc9	0.0266721915847713	-0.0273123848259483	0.00265036765253796	4.92972946595852e-05	0.0539845764107196	0	0	0
Rnf25	0.0322202942255941	-0.0217628831483453	0.0178267634604272	0.0138810895963303	0.0539831773739394	0	0	0
Cul5	0.025925541443439	-0.0280263018875103	9.03411246572696e-08	5.87584492895658e-13	0.0539518433309492	0	0	0
Trpc1	0.0258709704199003	-0.0280675762954477	3.4966058122046e-05	7.60822577159206e-09	0.053938546715348	0	0	0
Pcnx4	0.0246765288362754	-0.0292247835879575	1.06604295373043e-05	4.63641778076368e-12	0.0539013124242328	0	0	0
Gm20518	0.0264169303921858	-0.0274706107696144	1.01895158780267e-05	3.98149608714576e-07	0.0538875411618002	0	0	0
Gm20671	0.0272260268407423	-0.0266418689322264	2.24783851131228e-12	8.23078815582602e-18	0.0538678957729687	0	0	0
Scarb2	0.0259780155277112	-0.0278806525662239	1.42614311758417e-08	1.39402795181182e-14	0.0538586680939351	0	0	0
Osbpl1a	0.0351982968779032	-0.0186508523276429	2.4857773363119e-40	1.64729258544809e-17	0.0538491492055461	0	1	-1
Sgsm3	0.0236082715779018	-0.0302317983249241	0.0037511674007677	4.62681189878893e-06	0.0538400699028259	1	0	1
Smarcc2	0.0237750189935391	-0.0300602383662031	0.000197677352125126	3.48009185865203e-11	0.0538352573597422	0	0	0
Zup1	0.0304289158846374	-0.0234055397142199	5.08163663020661e-05	2.41105308383507e-05	0.0538344555988573	0	0	0
Angel2	0.0191297015179359	-0.034696496790235	0.0231272151477455	3.70581400708188e-11	0.0538261983081709	1	0	1
Glcci1	0.0250225042711577	-0.0288027412215738	2.04129693869421e-07	3.8206068291141e-12	0.0538252454927315	0	0	0
Rbsn	0.0263355007493199	-0.0274791467891357	9.89778149523273e-05	1.00939499805397e-09	0.0538146475384556	0	0	0
Proser1	0.0278569609864838	-0.0259421260582767	0.000347453212706999	1.31503450046802e-06	0.0537990870447605	0	0	0
Nme1	0.0293278844230019	-0.0244689705933652	0.0078656972388362	0.00111284145407543	0.0537968550163671	0	0	0
Myl12a	0.0325769175205713	-0.0212053397240042	0.000423092236120531	0.000119254989335057	0.0537822572445756	0	0	0
Dcp2	0.0257899252333713	-0.0279789861342386	1.42370414816027e-07	3.58699733699182e-13	0.0537689113676099	2	0	2
Patl1	0.0261881075180155	-0.0275661823496592	6.32958595683873e-05	4.99652625425284e-09	0.0537542898676747	0	0	0
Gba	0.0311896310225015	-0.0225608304019344	0.0111317908993123	0.00648536349231449	0.0537504614244359	0	0	0
Hace1	0.0253752999165141	-0.0283680319670449	1.41072884217337e-14	2.16939261997128e-25	0.053743331883559	0	0	0
Cmtm4	0.03502306516307	-0.0186581233197018	8.98703904690575e-10	0.000312811367699493	0.0536811884827718	0	0	0
Exoc5	0.0261975607119203	-0.0274763577669497	1.45202973239683e-06	1.15595561913821e-10	0.05367391847887	0	0	0
Atp2b2	0.0298879259948693	-0.0237752182522213	4.44421186521906e-28	1.76483638932879e-21	0.0536631442470906	3	1	2
Dlst	0.0246546327276174	-0.0289909565287648	0.000593914217128026	1.16643960565643e-07	0.0536455892563822	0	0	0
Mthfd1	0.0312290172762487	-0.0224163985374831	9.05531818580081e-16	2.09603247004471e-13	0.0536454158137318	0	0	0
Tmem208	0.0232681404643915	-0.0303601269700826	0.0200883685651151	8.55984600479816e-06	0.0536282674344741	0	0	0
Kdf1	0.0304930401509464	-0.0231322278071054	0.00321015477887685	0.000521230947377211	0.0536252679580518	0	0	0
Wdr4	0.0390456185555587	-0.014575138324205	3.9701345881919e-06	0.0172564798504077	0.0536207568797637	0	1	-1
4932438A13Rik	0.0244309906410259	-0.029187926455579	5.62116660783726e-20	1.92440391295659e-46	0.053618917096605	0	0	0
Dld	0.0355262080204908	-0.0180776487597213	4.22341477047573e-05	0.0132401629018063	0.0536038567802121	0	0	0
Smim14	0.0288021051019243	-0.024779197858743	6.96481357160937e-11	1.25097610770816e-13	0.0535813029606673	0	0	0
Scamp2	0.027292290701914	-0.0262858695312741	0.000105845096033464	1.05609646625361e-07	0.0535781602331881	0	0	0
Ybx1	0.0213387487731151	-0.0321706249602534	0.0390857136960236	2.4373734242109e-06	0.0535093737333686	0	0	0
Plcd4	0.0272487114241946	-0.0262554716488086	9.14264978988964e-05	2.02276491130729e-08	0.0535041830730033	0	0	0
D1Ertd622e	0.0248419178598699	-0.0286586009710123	6.86191473413606e-07	1.03796780459076e-13	0.0535005188308822	0	0	0
Atp6v1a	0.0305770554542396	-0.0229196897084222	4.65628174028996e-09	1.3677356280775e-07	0.0534967451626618	0	0	0
Usp53	0.0231049207268446	-0.0303915531637336	1.30792816031591e-05	5.23229690084407e-16	0.0534964738905781	0	0	0
Rrbp1	0.0318462980638007	-0.0216497853202872	5.9347246524059e-09	2.00000914857427e-06	0.0534960833840878	0	1	-1
Sec11a	0.0285473467878129	-0.0249434128688761	2.30382925717804e-07	3.20051003037656e-08	0.053490759656689	0	0	0
Riok1	0.0286044033662015	-0.0248817739016372	1.88054142908254e-07	8.89053964715206e-10	0.0534861772678387	0	0	0
Impa1	0.0240911684759277	-0.0293841626230548	0.000761558293139155	3.57564407502271e-08	0.0534753310989826	0	0	0
Iqcb1	0.0313461306015156	-0.0221194004796369	2.14010673846182e-05	0.000224978905788879	0.0534655310811525	0	0	0
Vps4b	0.0279333232667944	-0.025531647308348	1.95283632657508e-05	2.89839194784105e-08	0.0534649705751424	0	0	0
Eif2a	0.0290588591431067	-0.0244038757114848	1.35915197455502e-06	1.08776750859711e-09	0.0534627348545915	0	0	0
Pfas	0.038831232383487	-0.0146135509825355	1.77394680833495e-08	0.00677233258878525	0.0534447833660225	0	0	0
Braf	0.0227833544960238	-0.0306565542378906	3.32916513884452e-10	3.99792849246931e-25	0.0534399087339144	0	0	0
Tab3	0.0261035912811576	-0.0273358482601488	0.000669268997935657	4.22555515771657e-11	0.0534394395413063	0	0	0
Rsbn1l	0.0237223632849933	-0.0296929881421971	2.11427329950416e-06	1.19722510592793e-11	0.0534153514271904	0	0	0
Gmpr	0.0358438482860435	-0.0175626364550039	4.41566159009791e-12	6.68175406916576e-05	0.0534064847410474	0	3	-3
Mnat1	0.0211865822181323	-0.0322142632899505	1.5465561228092e-11	1.61405087986235e-43	0.0534008455080828	0	0	0
Egln1	0.0311384225084682	-0.0222576945301328	4.69358082109585e-09	7.53935406737032e-06	0.053396117038601	1	0	1
Cib2	0.0295514831266674	-0.0238391514435818	0.00666278816722341	0.00713076775943292	0.0533906345702493	0	0	0
Crnkl1	0.026258895277202	-0.0271211234966459	0.00101837715322518	1.35723649537597e-06	0.053380018773848	0	0	0
Nemp1	0.0304251801726152	-0.0229535072883202	1.58671498075348e-06	1.74766946918762e-08	0.0533786874609354	0	1	-1
Strn3	0.027097253786812	-0.0262786533388861	2.13504735049599e-06	1.14734599093564e-07	0.0533759071256982	0	0	0
Pus10	0.0251540574447449	-0.0282042983891466	1.75997125949977e-08	3.96801970839489e-21	0.0533583558338915	0	0	0
Prkar1a	0.0193737713185028	-0.0339832566398618	0.0188707977559945	1.31733489551158e-07	0.0533570279583647	0	0	0
Mrpl58	0.0299154839038714	-0.0234245241742225	0.00865473166544688	0.000510048510828282	0.053340008078094	0	0	0
Ndst1	0.0215275551546938	-0.031802955175642	5.91188530834679e-05	1.59371413298553e-13	0.0533305103303359	0	0	0
Rarg	0.0199803901713191	-0.0333023911432938	0.0366283436096351	7.26636629217592e-11	0.0532827813146129	0	0	0
Ube2e1	0.0220861167989536	-0.0311857169049563	0.00128521224641027	2.99620164692152e-08	0.0532718337039098	0	1	-1
Mms19	0.0275965510553008	-0.025669715915022	3.99094947846004e-09	1.40596015826398e-14	0.0532662669703227	0	0	0
Zfp189	0.0335730082039167	-0.0196844504099988	0.000299345136061148	0.00182213281141647	0.0532574586139155	0	0	0
Ppm1a	0.0288037918651803	-0.0244392885242419	2.32734462834223e-06	5.9766499268727e-06	0.0532430803894223	2	0	2
Capn2	0.0226559911727091	-0.0305759693029151	7.99026394454469e-06	1.08161683025412e-14	0.0532319604756242	0	0	0
Camkk2	0.0317341232066235	-0.021497638928506	1.27473325237344e-10	5.2299315869227e-07	0.0532317621351295	0	0	0
Kifbp	0.0266186554547164	-0.0266091073734639	3.35029024018494e-07	2.13057500075744e-13	0.0532277628281804	0	0	0
Setdb1	0.0247487010164662	-0.0284676333364349	2.44273358598525e-05	1.21560542285265e-11	0.0532163343529011	0	0	0
Pxk	0.0270551571461559	-0.0261587315404286	2.00654909580496e-09	2.06435817585267e-13	0.0532138886865845	0	0	0
Gpr19	0.0370558586357772	-0.0161449770035461	2.79982658120119e-08	0.0029018380890198	0.0532008356393232	0	0	0
Gm49527	0.029638582131509	-0.0235561608815257	1.39844637915038e-05	2.78707971115641e-07	0.0531947430130348	0	0	0
Apmap	0.0188074450880871	-0.0343766795575358	0.042540504711974	6.36404073635995e-09	0.0531841246456229	0	0	0
Ugdh	0.0279679787491429	-0.0252080349519871	6.81699527541699e-05	2.04170930606079e-07	0.0531760137011301	0	0	0
Arid3b	0.0229124477603854	-0.0302551035842502	0.000113368196372707	1.89642106488787e-12	0.0531675513446356	1	0	1
Ptcd3	0.0256797935960981	-0.0274838877578578	0.000527538870777707	5.72814553165063e-08	0.0531636813539559	0	0	0
B4galt5	0.038268974175234	-0.0148405246435652	9.03303988330913e-12	0.00913957947342109	0.0531094988187992	0	0	0
Micall1	0.0271897964049606	-0.0259176011107682	0.000590606485670623	6.16955039653356e-07	0.0531073975157288	0	0	0
Kmt2d	0.0279608202128752	-0.0251261898810478	6.41313932946428e-07	5.73810377887493e-09	0.0530870100939229	0	2	-2
Rit1	0.0254743752291295	-0.0275986311719148	0.00424380965815736	4.87975766967725e-06	0.0530730064010444	0	0	0
Cdr2l	0.0326817748499391	-0.020385973374644	0.000717196640941846	0.0136996168097078	0.0530677482245831	0	0	0
Mon2	0.0265052006563957	-0.0265577384273981	1.7963855118674e-14	1.32617808022675e-22	0.0530629390837938	0	0	0
Hexa	0.0287498432273356	-0.0242937619694695	4.90118669382522e-05	1.61267773390157e-05	0.0530436051968051	0	0	0
Mapk9	0.0286164917969305	-0.02440716309001	1.75126319887821e-06	3.26452101380273e-07	0.0530236548869405	0	0	0
Arrdc1	0.0298729872835175	-0.0231357837896589	0.0380475010040852	0.0170332932269437	0.0530087710731764	0	0	0
Plekhm3	0.0250839751740987	-0.0279212801931609	1.26161595414759e-18	1.00700302358286e-31	0.0530052553672595	0	0	0
Pdcd4	0.0363642501604128	-0.0166303987321689	3.99624911103191e-10	0.000259749301635913	0.0529946488925817	0	2	-2
Pla2g4e	0.0217072277098683	-0.0312757774412337	1.45681002846141e-05	4.26791423739493e-20	0.052983005151102	0	1	-1
Psmb3	0.0222261289300395	-0.0307490452962373	0.0199209750414145	3.60620483244956e-05	0.0529751742262768	0	0	0
Lrp1	0.0250463636623434	-0.0279047381257774	6.11569740585831e-10	9.85487474121432e-18	0.0529511017881207	0	0	0
Pdhx	0.0309402284522274	-0.0219984852640213	4.14007842173199e-09	5.22274508909778e-07	0.0529387137162487	0	0	0
Larp4b	0.0258082044495305	-0.0271248158806895	2.27028963678754e-10	6.03869794746788e-16	0.05293302033022	0	0	0
Lactb	0.018461655984886	-0.0344595763653962	0.0277407791610018	1.16089558559018e-09	0.0529212323502822	0	0	0
Clstn3	0.0204894562995974	-0.0324261675414429	0.00583933076129728	2.19502803250087e-08	0.0529156238410403	0	0	0
Zfp568	0.0286207760750172	-0.0242896416012543	5.08984482293465e-10	7.06252821903776e-16	0.0529104176762716	0	0	0
Srek1	0.0246234733798416	-0.0282714503013506	8.5537812743271e-06	1.03067297894242e-11	0.0528949236811922	0	0	0
Opcml	0.0352332598825786	-0.0176540058281841	7.4537892125556e-170	7.99762158840206e-59	0.0528872657107627	7	6	1
Pcm1	0.018695247767841	-0.0341774497682231	0.000111423952529943	1.94428285021161e-18	0.0528726975360641	0	0	0
Otud6b	0.0223848305174094	-0.0304805514924581	0.00422181319161285	3.15636205168536e-09	0.0528653820098675	0	0	0
Pyroxd1	0.0293288927332451	-0.0235099617584669	2.31701649266106e-06	4.91322346088557e-10	0.052838854491712	0	0	0
Trpm7	0.0248834361740931	-0.0279401303678156	3.72065509026938e-08	1.96908531226552e-15	0.0528235665419086	0	0	0
Ppp1r21	0.0262817608511092	-0.0265401477800741	1.4941491799068e-09	6.79856631566753e-15	0.0528219086311833	0	4	-4
Acsl1	0.0277920559873501	-0.0250178514014487	4.38252673399142e-11	4.08500978326215e-15	0.0528099073887988	0	0	0
Gm29609	0.0236083776036774	-0.0291887601074617	0.000280102939516448	1.67910873786792e-11	0.0527971377111391	0	0	0
Atp2b3	0.0317818356428288	-0.0210125493113875	0.00736489398803937	0.048772464763591	0.0527943849542163	0	0	0
Aunip	0.0289676958162293	-0.0238104714891682	0.00157798276863673	0.000288250916115648	0.0527781673053974	0	0	0
Sort1	0.0384963174459272	-0.0142801439971291	1.07604691662482e-26	2.05990544873594e-06	0.0527764614430563	0	0	0
